Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Dividends Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
26570540.0,26570540.0,7701416000.0,7709784000.0,8276173000.0,15985957000.0,-616993000.0,8276173000.0,8276173000.0,15216292000.0,8276173000.0,8276173000.0,8010468000.0,,,265705000.0,265705000.0,7846947000.0,6940175000.0,1000.0,,,6940119000.0,6940119000.0,906772000.0,7828000.0,769665000.0,769665000.0,,4086000.0,0.0,,0.0,16123120000.0,15833341000.0,956883000.0,,,14665498000.0,,14665498000.0,7962058000.0,6703440000.0,,,,,289779000.0,196344000.0,,,74867000.0,,,,,,3032000.0,15536000.0,7168000.0,8368000.0,,2024-03-31
26570540.0,26570540.0,7694186000.0,7702517000.0,8298968000.0,16001485000.0,-608568000.0,8298968000.0,8298968000.0,15231820000.0,8298968000.0,8298968000.0,8033263000.0,,,265705000.0,265705000.0,7849252000.0,6936503000.0,,,0.0,6932852000.0,6932852000.0,912749000.0,7828000.0,769665000.0,769665000.0,,3971000.0,1135000.0,,1135000.0,16148220000.0,15844039000.0,886072000.0,,,14755384000.0,,14755384000.0,7962058000.0,6793326000.0,,,,,304181000.0,210864000.0,,,74867000.0,,,,,0.0,3032000.0,15418000.0,7087000.0,8331000.0,,2023-09-30
26570540.0,26570540.0,7687236000.0,7696214000.0,8310893000.0,16007107000.0,-588489000.0,8310893000.0,8310893000.0,15237442000.0,8310893000.0,8310893000.0,8045188000.0,1387376000.0,4826976000.0,265705000.0,265705000.0,7840498000.0,6930209000.0,11000.0,3649000.0,,6926549000.0,6926549000.0,910289000.0,95140000.0,769665000.0,769665000.0,1492000.0,775000.0,31944000.0,8180000.0,23764000.0,16151391000.0,15829591000.0,-1000.0,7311000.0,186707000.0,14845204000.0,-1829082000.0,16674286000.0,7962058000.0,6883145000.0,3085317000.0,280185000.0,5346726000.0,0.0,321800000.0,-1000.0,6086000.0,227752000.0,74884000.0,2817000.0,64052000.0,8015000.0,1070000.0,,3031000.0,8978000.0,7928000.0,8978000.0,8978000.0,2023-03-31
