Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Preferred Securities Outside Stock Equity,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Current Deferred Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
30961500.0,30961500.0,12941500000.0,13482300000.0,20493900000.0,33721300000.0,-4300300000.0,20493900000.0,271200000.0,20510200000.0,27761000000.0,20510200000.0,,20510200000.0,20200600000.0,,,309600000.0,309600000.0,35657800000.0,11910500000.0,29600000.0,,,,3984100000.0,7452400000.0,201600000.0,7250800000.0,48500000.0,23747300000.0,2945100000.0,,6029900000.0,69600000.0,5960300000.0,,27400000.0,10994500000.0,,,,10994500000.0,56168000000.0,36721000000.0,53900000.0,,,425200000.0,425200000.0,3351400000.0,3351400000.0,65600000.0,16300000.0,16300000.0,32803200000.0,,32803200000.0,835500000.0,31967700000.0,,,,,19447000000.0,1830100000.0,,,,,11062900000.0,,,,,,62600000.0,3841000000.0,,,2650400000.0,2380800000.0,269600000.0,,2024-03-31
30961500.0,30961500.0,10751300000.0,11081600000.0,19650200000.0,30445700000.0,-2086100000.0,19650200000.0,303700000.0,19667800000.0,25016700000.0,19667800000.0,,19667800000.0,19358200000.0,,,309600000.0,309600000.0,31523800000.0,11219100000.0,1163600000.0,,,,3795000000.0,5586100000.0,237200000.0,5348900000.0,45000000.0,20304700000.0,2706300000.0,,5495500000.0,66500000.0,5429000000.0,,39800000.0,8362600000.0,,,,8362600000.0,51191600000.0,32973000000.0,66100000.0,,,491100000.0,491100000.0,3253600000.0,3253600000.0,66100000.0,17600000.0,17600000.0,29070900000.0,,29070900000.0,1016100000.0,28054800000.0,,,,,18218600000.0,1770900000.0,0.0,,,,8563500000.0,,,,,,35200000.0,5290200000.0,,,2558800000.0,2532200000.0,26600000.0,,2023-09-30
30961500.0,30961500.0,10920915000.0,11122677000.0,18995217000.0,29954843000.0,-2186868000.0,18995217000.0,182024000.0,19014190000.0,24521872000.0,19014190000.0,0.0,19014190000.0,18704600000.0,17153726000.0,395855000.0,309615000.0,309615000.0,29569141000.0,10919890000.0,1164100000.0,0.0,44490000.0,1164121000.0,3589318000.0,5651415000.0,143733000.0,5507682000.0,44500000.0,18649251000.0,2439500000.0,0.0,5471262000.0,38291000.0,5432971000.0,27496000.0,27500000.0,10940140000.0,2725489000.0,13855000.0,171102000.0,8029694000.0,48583331000.0,32120948000.0,73900000.0,453773000.0,6506000.0,443000000.0,443000000.0,3184727000.0,3184727000.0,76126000.0,18973000.0,18973000.0,28321192000.0,-4389452000.0,32710644000.0,1247493000.0,213344000.0,27686775000.0,1307834000.0,2255198000.0,0.0,16462383000.0,1730300000.0,0.0,1010269000.0,1112918000.0,637220000.0,7538326000.0,14105000.0,1459715000.0,876503000.0,5188003000.0,1753166000.0,669511000.0,4303366000.0,-7879000.0,4311245000.0,447876000.0,428138000.0,19738000.0,19738000.0,2023-03-31
