Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Treasury Stock,Retained Earnings,Additional Paid In Capital,Non Current Pension And Other Postretirement Benefit Plans,Pensionand Other Post Retirement Benefit Plans Current,Other Payable,Dividends Payable,Non Current Prepaid Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Hedging Assets Current,Restricted Cash,Prepaid Assets,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Equivalents,Cash Financial
39194.0,25307790.0,25346984.0,3553771000.0,3987903000.0,10517471000.0,14509058000.0,5699510000.0,10517471000.0,10521155000.0,14234302000.0,10521155000.0,10521155000.0,10267685000.0,253470000.0,253470000.0,5724097000.0,4159799000.0,226851000.0,149751000.0,3713147000.0,3713147000.0,70050000.0,1564298000.0,50523000.0,274756000.0,274756000.0,44052000.0,753941000.0,8036000.0,745905000.0,16245252000.0,8981444000.0,347652000.0,120602000.0,120602000.0,,94736000.0,3684000.0,2338000.0,1346000.0,8414626000.0,8414626000.0,710811000.0,7703815000.0,7263808000.0,1032134000.0,,3013522000.0,200000.0,6162000.0,1379769000.0,1832021000.0,1397889000.0,434132000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,
39194.0,21790203.0,21829397.0,6128974000.0,6463956000.0,6398348000.0,12866045000.0,1812659000.0,6398348000.0,6402089000.0,9967533000.0,6402089000.0,6402089000.0,6183795000.0,218294000.0,218294000.0,8141827000.0,3972142000.0,186037000.0,132918000.0,3565444000.0,3565444000.0,87743000.0,4169685000.0,209226000.0,2898512000.0,2898512000.0,19954000.0,574928000.0,18692000.0,556236000.0,14543916000.0,8561572000.0,450533000.0,55277000.0,55277000.0,59262000.0,94736000.0,3741000.0,2395000.0,1346000.0,7897777000.0,7897777000.0,1535300000.0,6362477000.0,5982344000.0,903355000.0,,2928525000.0,307000.0,4033000.0,1243820000.0,902304000.0,567322000.0,334982000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,
39194.0,21790203.0,21829397.0,5011963000.0,5054635000.0,6372489000.0,11433475000.0,1935590000.0,6372489000.0,6378840000.0,9496397000.0,6378840000.0,6378840000.0,6160546000.0,218294000.0,218294000.0,6848866000.0,3524468000.0,166384000.0,175777000.0,3117557000.0,3117557000.0,64750000.0,3324398000.0,72283000.0,1937078000.0,1937078000.0,39908000.0,735820000.0,0.0,735820000.0,13227706000.0,7967718000.0,250645000.0,136871000.0,136871000.0,,94736000.0,6351000.0,5005000.0,1346000.0,7478766000.0,7478766000.0,2350666000.0,5128100000.0,5259988000.0,704120000.0,0.0,2802309000.0,513000.0,37361000.0,1147589000.0,568096000.0,525424000.0,42672000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,,
