Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Fixed Assets Revaluation Reserve,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investment Properties,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
10377600.0,10377600.0,567175000.0,568775000.0,1107914000.0,1676334000.0,448823000.0,1107914000.0,355000.0,1107914000.0,1515394000.0,1107914000.0,1107914000.0,1056026000.0,,,,51888000.0,51888000.0,814936000.0,550408000.0,5416000.0,,,117495000.0,407584000.0,104000.0,407480000.0,14323000.0,264528000.0,,161191000.0,251000.0,160940000.0,,1230000.0,74832000.0,,,49206000.0,25626000.0,1922850000.0,1209499000.0,23934000.0,,60324000.0,60324000.0,,17817000.0,1106071000.0,,1106071000.0,69000.0,1106002000.0,,,,,713351000.0,131926000.0,,,179429000.0,,,,27000.0,76803000.0,,,325166000.0,323921000.0,1245000.0,,2024-03-31
10377600.0,10377600.0,567767000.0,582270000.0,1086696000.0,1668501000.0,529315000.0,1086696000.0,465000.0,1086696000.0,1544560000.0,1086696000.0,1086696000.0,1034808000.0,,,,51888000.0,51888000.0,872744000.0,607794000.0,7868000.0,,,121933000.0,458105000.0,241000.0,457864000.0,13732000.0,264950000.0,1000.0,124165000.0,224000.0,123941000.0,,,111206000.0,,,75745000.0,35461000.0,1959440000.0,1165175000.0,23434000.0,,13068000.0,13068000.0,,17817000.0,1109503000.0,,1109503000.0,11475000.0,1098028000.0,,,,,794265000.0,208412000.0,,,129367000.0,,,,16000.0,84370000.0,,,372100000.0,358062000.0,14038000.0,,2023-09-30
10377600.0,10377600.0,543802000.0,560332000.0,1068282000.0,1628497000.0,517442000.0,1068282000.0,117000.0,1068282000.0,1517395000.0,1068282000.0,1068282000.0,1016344000.0,76901000.0,829957000.0,94280000.0,51888000.0,51888000.0,826660000.0,576404000.0,725000.0,13276000.0,8675000.0,97718000.0,449113000.0,0.0,449113000.0,13276000.0,250256000.0,2530000.0,111219000.0,117000.0,111102000.0,1025000.0,1025000.0,132781000.0,54834000.0,829000.0,46987000.0,30131000.0,1894942000.0,1127247000.0,-1000.0,18624000.0,11763000.0,11758000.0,5000.0,11908000.0,1083600000.0,-422068000.0,1505668000.0,7828000.0,258127000.0,868640000.0,261966000.0,109107000.0,0.0,767698000.0,197444000.0,829000.0,196717000.0,129329000.0,38193000.0,8973000.0,82163000.0,921000.0,107848000.0,-70000.0,107918000.0,332054000.0,315641000.0,16413000.0,16413000.0,2023-03-31
