Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.245442,8100000000.0,0.0,0.0,5310000000.0,950000000.0,9020000000.0,8100000000.0,7150000000.0,-20000000.0,20000000.0,5310000000.0,5310000000.0,16650000000.0,,,,,5310000000.0,5310000000.0,0.0,5310000000.0,-70000000.0,5380000000.0,5380000000.0,1750000000.0,7130000000.0,1090000000.0,0.0,-20000000.0,20000000.0,6380000000.0,7630000000.0,3710000000.0,950000000.0,950000000.0,14010000000.0,9020000000.0,23030000000.0,23030000000.0,2024-03-31
0.0,0.267894,5840000000.0,0.0,0.0,3630000000.0,950000000.0,7290000000.0,5840000000.0,4890000000.0,0.0,0.0,3630000000.0,3630000000.0,14610000000.0,268888889.0,268888889.0,13.5,13.5,3630000000.0,3630000000.0,0.0,3630000000.0,50000000.0,3580000000.0,3580000000.0,1310000000.0,4890000000.0,780000000.0,0.0,0.0,0.0,3940000000.0,7320000000.0,3690000000.0,950000000.0,950000000.0,11260000000.0,7290000000.0,18550000000.0,18550000000.0,2023-12-31
0.0,0.257996,5650000000.0,0.0,0.0,3480000000.0,950000000.0,8100000000.0,5650000000.0,4700000000.0,-10000000.0,10000000.0,3480000000.0,3480000000.0,15250000000.0,265446224.0,265446224.0,13.11,13.11,3480000000.0,3480000000.0,0.0,3480000000.0,0.0,3480000000.0,3480000000.0,1210000000.0,4690000000.0,860000000.0,0.0,-10000000.0,10000000.0,3840000000.0,7150000000.0,3540000000.0,950000000.0,950000000.0,10990000000.0,8100000000.0,19090000000.0,19090000000.0,2023-09-30
0.0,0.276423,5850000000.0,0.0,0.0,3560000000.0,930000000.0,6880000000.0,5850000000.0,4920000000.0,0.0,0.0,3560000000.0,3560000000.0,13670000000.0,265473527.0,265473527.0,13.41,13.41,3560000000.0,3560000000.0,0.0,3560000000.0,0.0,3560000000.0,3560000000.0,1360000000.0,4920000000.0,810000000.0,0.0,0.0,0.0,4110000000.0,6790000000.0,3230000000.0,930000000.0,930000000.0,10900000000.0,6880000000.0,17780000000.0,17780000000.0,2023-06-30
0.0,0.311932,5534000000.0,,,3209700000.0,870200000.0,8275800000.0,5534000000.0,4663800000.0,2030600000.0,-1000000.0,3209700000.0,3209700000.0,14419000000.0,,,,,3209700000.0,3209700000.0,0.0,3209700000.0,0.0,3209700000.0,3209700000.0,1455100000.0,4664800000.0,-2724200000.0,,2030600000.0,-1000000.0,4073000000.0,6143200000.0,885500000.0,870200000.0,831000000.0,10216200000.0,8275800000.0,18492000000.0,18492000000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,268166090.0,268166090.0,11.56,11.56,,,,,,,,,,,0.0,,,,,,,,,,,,2022-12-31
0.0,0.288079,7010000000.0,0.0,0.0,4300000000.0,970000000.0,8530000000.0,7010000000.0,6040000000.0,0.0,0.0,4300000000.0,4300000000.0,12420000000.0,265432099.0,265432099.0,16.2,16.2,4300000000.0,4300000000.0,0.0,4300000000.0,0.0,4300000000.0,4300000000.0,1740000000.0,6040000000.0,-2710000000.0,0.0,0.0,0.0,8760000000.0,3890000000.0,,970000000.0,970000000.0,12650000000.0,8530000000.0,21180000000.0,21180000000.0,2024-06-30 00:00:00
