Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Preferred Securities Outside Stock Equity,Non Current Pension And Other Postretirement Benefit Plans,Non Current Accrued Expenses,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Treasury Shares Number,Non Current Deferred Revenue
21342346.0,21342346.0,1268162000.0,1292049000.0,2172561000.0,3466579000.0,-327614000.0,2172561000.0,,2174530000.0,2472550000.0,2174530000.0,2174530000.0,1961107000.0,,,213423000.0,213423000.0,2594288000.0,378187000.0,,,,,,298020000.0,298020000.0,11050000.0,2216101000.0,119035000.0,994029000.0,,994029000.0,,319601000.0,487347000.0,,,487347000.0,4768818000.0,2880331000.0,,,5412000.0,90124000.0,,90124000.0,,1969000.0,,2713794000.0,,2713794000.0,85338000.0,2628456000.0,,,,,1888487000.0,197390000.0,,,1073476000.0,,,,,846000.0,293065000.0,,,323710000.0,299823000.0,23887000.0,,2024-03-31,,
21342346.0,21342346.0,1440152000.0,1453425000.0,2735646000.0,4191525000.0,-6836000.0,2735646000.0,,2738100000.0,3093013000.0,2738100000.0,2738100000.0,2524677000.0,,,213423000.0,213423000.0,2796303000.0,427080000.0,,,,,0.0,354913000.0,354913000.0,12062000.0,2369223000.0,56986000.0,1098512000.0,,1098512000.0,,298577000.0,569852000.0,,,569852000.0,5534403000.0,3172016000.0,774000.0,,24356000.0,63679000.0,,63679000.0,,2454000.0,,3011708000.0,,3011708000.0,101743000.0,2909965000.0,,,,,2362387000.0,179532000.0,,,1227807000.0,,,,,1194000.0,461195000.0,,,492659000.0,479386000.0,13273000.0,,2023-09-30,,
21342346.0,21342346.0,1298616000.0,1325308000.0,2766202000.0,4093162000.0,20320000.0,2766202000.0,0.0,2767854000.0,3030022000.0,2767854000.0,2767854000.0,2554431000.0,703836000.0,26247000.0,213423000.0,213423000.0,2736498000.0,460032000.0,121000000.0,11988000.0,0.0,64876000.0,0.0,262168000.0,262168000.0,11988000.0,2276466000.0,45116000.0,1063140000.0,0.0,1063140000.0,437455000.0,293182000.0,670478000.0,136104000.0,0.0,534374000.0,5504352000.0,3207566000.0,640000.0,27781000.0,24356000.0,881000.0,1000.0,880000.0,0.0,1652000.0,1652000.0,3093565000.0,-1896777000.0,4990342000.0,112551000.0,1173006000.0,1851518000.0,531337000.0,1321930000.0,0.0,2296786000.0,261130000.0,7087000.0,416126000.0,1217291000.0,147912000.0,576891000.0,248601000.0,243887000.0,291039000.0,262222000.0,-22648000.0,284870000.0,103021000.0,76329000.0,26692000.0,26692000.0,2023-03-31,,
