Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Derivative Product Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Financial Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investmentsin Subsidiariesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Treasury Shares Number,Investments In Other Ventures Under Equity Method
69227250.0,69227250.0,3936930000.0,4670650000.0,11134910000.0,15899670000.0,3307860000.0,11134910000.0,261350000.0,11490370000.0,13423520000.0,11490370000.0,11490370000.0,11351920000.0,,,138450000.0,138450000.0,12059950000.0,3435010000.0,30280000.0,0.0,,,911160000.0,2159940000.0,226790000.0,1933150000.0,317500000.0,8624940000.0,497700000.0,2510710000.0,34560000.0,2476150000.0,,34950000.0,5147140000.0,,,26680000.0,5120460000.0,23550320000.0,11617520000.0,77840000.0,,92170000.0,12760000.0,107730000.0,107730000.0,,,,355460000.0,287020000.0,68440000.0,10805840000.0,,10805840000.0,145430000.0,10660410000.0,,,,,11932800000.0,998900000.0,70350000.0,0.0,,,4376000000.0,,,,,,5853190000.0,,,634360000.0,161990000.0,472370000.0,,2024-03-31,,
69227250.0,69227250.0,5885270000.0,6379720000.0,10654390000.0,17253170000.0,3133010000.0,10654390000.0,150360000.0,11023810000.0,13745380000.0,11023810000.0,11023810000.0,10885360000.0,,,138450000.0,138450000.0,13337340000.0,4000150000.0,52930000.0,0.0,,,806960000.0,2826230000.0,104660000.0,2721570000.0,298400000.0,9337190000.0,527310000.0,3553490000.0,45700000.0,3507790000.0,,32850000.0,4909170000.0,,,373260000.0,4535910000.0,24361150000.0,11890950000.0,62850000.0,,94670000.0,28720000.0,107840000.0,107840000.0,,,,369420000.0,300980000.0,68440000.0,11053530000.0,,11053530000.0,473840000.0,10579690000.0,,,,,12470200000.0,802410000.0,117110000.0,0.0,,,4962320000.0,,,,,,4637830000.0,,,1950530000.0,1606440000.0,344090000.0,,2023-09-30,,
69227250.0,69227250.0,7971030000.0,8290520000.0,7871100000.0,16457190000.0,1715730000.0,7871100000.0,115570000.0,8282240000.0,12774300000.0,8282240000.0,8282240000.0,33710000.0,5949940000.0,173120000.0,138450000.0,138450000.0,15637610000.0,5704640000.0,74690000.0,37980000.0,282270000.0,74690000.0,716450000.0,4577620000.0,85560000.0,4492060000.0,282270000.0,9932970000.0,584210000.0,3712900000.0,30010000.0,3682890000.0,27050000.0,27050000.0,5545540000.0,398460000.0,39410000.0,20380000.0,5087290000.0,23919850000.0,12271150000.0,67100000.0,144450000.0,92870000.0,35300000.0,22160000.0,1740000.0,20420000.0,110000.0,110000.0,411140000.0,342700000.0,68440000.0,11295240000.0,-4970420000.0,16265660000.0,442680000.0,10852560000.0,13884830000.0,1831580000.0,106570000.0,0.0,11648700000.0,5040000.0,133820000.0,284550000.0,90210000.0,631800000.0,4940790000.0,20120000.0,2287890000.0,821360000.0,1811420000.0,497110000.0,4861460000.0,-97420000.0,4958880000.0,203920000.0,168070000.0,203920000.0,203920000.0,2023-03-31,,
