Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investmentsin Associatesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
59492735.0,59492735.0,457870000.0,10801300000.0,11688690000.0,4462500000.0,10801300000.0,157870000.0,11388690000.0,11676190000.0,11388690000.0,0.0,11388690000.0,10793760000.0,,,594930000.0,594930000.0,3388420000.0,767240000.0,16870000.0,238870000.0,403220000.0,115720000.0,287500000.0,108280000.0,2621180000.0,95410000.0,54650000.0,42150000.0,12500000.0,156690000.0,1815410000.0,,331560000.0,1483850000.0,14777110000.0,7693430000.0,65680000.0,,190000.0,308040000.0,308040000.0,,,,587390000.0,71690000.0,515700000.0,6661730000.0,,6661730000.0,123630000.0,6538100000.0,,,,,7083680000.0,173850000.0,,,3891800000.0,,,,,105070000.0,,,2912960000.0,1879130000.0,1033830000.0,,,2024-03-31
59492735.0,59492735.0,424090000.0,9905840000.0,10782740000.0,3259910000.0,9905840000.0,159090000.0,10517740000.0,10782740000.0,10517740000.0,0.0,10517740000.0,9922810000.0,,,594930000.0,594930000.0,3211320000.0,732120000.0,18280000.0,228750000.0,382610000.0,117610000.0,265000000.0,102480000.0,2479200000.0,52440000.0,41480000.0,41480000.0,,161650000.0,1751180000.0,,335390000.0,1415790000.0,13729060000.0,7989950000.0,199430000.0,,,738250000.0,738250000.0,,,,611900000.0,96200000.0,515700000.0,6398920000.0,,6398920000.0,127860000.0,6271060000.0,,,,,5739110000.0,112710000.0,,,2246500000.0,,,,,88630000.0,,,3291270000.0,2645290000.0,645980000.0,,,2023-09-30
59492735.0,59492735.0,323260000.0,9092050000.0,9902330000.0,2583980000.0,9092050000.0,143260000.0,9722330000.0,9902330000.0,9722330000.0,0.0,9722330000.0,30670000.0,6987930000.0,1992200000.0,594930000.0,594930000.0,2791330000.0,636400000.0,19740000.0,229750000.0,287480000.0,107480000.0,180000000.0,99430000.0,2154930000.0,86280000.0,35780000.0,35780000.0,,146100000.0,1641730000.0,109970000.0,174510000.0,1357250000.0,12513660000.0,7774750000.0,85500000.0,85400000.0,0.0,840280000.0,141210000.0,699070000.0,0.0,0.0,630280000.0,114580000.0,515700000.0,6170330000.0,-2621280000.0,8791610000.0,581240000.0,970670000.0,4327280000.0,2129500000.0,782920000.0,0.0,4738910000.0,252570000.0,410000.0,253670000.0,1199190000.0,171280000.0,129410000.0,898500000.0,51940000.0,86620000.0,-9750000.0,96370000.0,3147080000.0,2396620000.0,750460000.0,271330000.0,479130000.0,2023-03-31
