Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,1496900000.0,0.0,0.0,751700000.0,245200000.0,5785500000.0,1496900000.0,1251700000.0,-510000000.0,510000000.0,751700000.0,751700000.0,9035900000.0,,,,,751700000.0,751700000.0,0.0,751700000.0,-21900000.0,773600000.0,0.0,773600000.0,-31900000.0,741700000.0,1267800000.0,0.0,,-510000000.0,510000000.0,-59200000.0,3250400000.0,2657700000.0,245200000.0,245200000.0,3191200000.0,5785500000.0,8976700000.0,8976700000.0,2024-03-31
0.0,0.371837,1184200000.0,0.0,0.0,134100000.0,241700000.0,5022800000.0,1184200000.0,942500000.0,-488000000.0,488000000.0,134100000.0,134100000.0,7924100000.0,42058006.0,42058006.0,6.78,6.78,134100000.0,134100000.0,0.0,134100000.0,-151400000.0,285500000.0,0.0,285500000.0,169000000.0,454500000.0,124200000.0,0.0,,-488000000.0,488000000.0,510300000.0,2901300000.0,2341900000.0,241700000.0,241700000.0,3411600000.0,5022800000.0,8434400000.0,8434400000.0,2023-12-31
0.0,0.369462,1835900000.0,0.0,0.0,355000000.0,230000000.0,11719300000.0,1835900000.0,1605900000.0,-549500000.0,549500000.0,355000000.0,355000000.0,16129300000.0,42058006.0,42058006.0,31.66,31.66,355000000.0,355000000.0,0.0,355000000.0,-311200000.0,661000000.0,0.0,661000000.0,390300000.0,1056400000.0,230000000.0,0.0,,-549500000.0,549500000.0,350700000.0,4410000000.0,3870000000.0,230000000.0,230000000.0,4760700000.0,11719300000.0,16480000000.0,16480000000.0,2023-09-30
0.0,0.3,1046100000.0,0.0,0.0,-242700000.0,228100000.0,7583900000.0,1046100000.0,818000000.0,-565100000.0,565100000.0,-242700000.0,-242700000.0,11046100000.0,42062392.0,42062392.0,-5.77,-5.77,-242700000.0,-242700000.0,0.0,-242700000.0,-226700000.0,-15900000.0,0.0,-15900000.0,268800000.0,252900000.0,150800000.0,0.0,,-565100000.0,565100000.0,1007700000.0,3462200000.0,2905400000.0,228100000.0,228100000.0,4469900000.0,7583900000.0,12053800000.0,12053800000.0,2023-06-30
-1654178432.420303,0.25488,1197324000.0,-6490025000.0,-6490025000.0,-4583926000.0,212516000.0,8810944000.0,-5292701000.0,-5505217000.0,-204617000.0,221318000.0,251920567.579697,-4583878000.0,11862475000.0,,,,,-4583878000.0,-4583878000.0,0.0,-4583878000.0,-316971000.0,-4266907000.0,48000.0,-4266955000.0,-1459580000.0,-5726535000.0,-208114000.0,-6490025000.0,-523609000.0,-204617000.0,221318000.0,1502699000.0,3051531000.0,607678000.0,212516000.0,176741000.0,4554230000.0,8810944000.0,13365174000.0,13365174000.0,2023-03-31
,,,,,,,,,,,,,,,42047388.0,42047388.0,16.46,16.46,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.3,1297000000.0,0.0,0.0,91600000.0,252100000.0,6590400000.0,1297000000.0,1044900000.0,-482900000.0,482900000.0,91600000.0,91600000.0,10037100000.0,42211982.0,42211982.0,2.17,2.17,91600000.0,91600000.0,0.0,91600000.0,-202100000.0,293700000.0,,293700000.0,268300000.0,562000000.0,99000000.0,0.0,,-482900000.0,482900000.0,929400000.0,3446700000.0,2837300000.0,252100000.0,252100000.0,4376100000.0,6590400000.0,10966500000.0,10966500000.0,2024-06-30 00:00:00
