Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Preferred Stock Equity,Retained Earnings,Additional Paid In Capital,Preferred Stock,Current Deferred Taxes Liabilities,Other Payable,Dividends Payable,Other Non Current Assets,Non Current Prepaid Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Finished Goods,Work In Process,Raw Materials,Cash Financial
83387090.0,83387090.0,,260394000.0,13263630000.0,15763015000.0,9808887000.0,13263630000.0,15502621000.0,15727996000.0,15502621000.0,0.0,15502621000.0,14668750000.0,833871000.0,833871000.0,2188586000.0,256380000.0,1000.0,31004000.0,,225375000.0,225375000.0,1932206000.0,1382904000.0,35019000.0,35019000.0,507143000.0,315589000.0,191554000.0,17691207000.0,5950112000.0,13806000.0,5118000.0,5118000.0,2238991000.0,42000.0,2238949000.0,3621511000.0,3621511000.0,1483653000.0,2137858000.0,11741093000.0,232121000.0,4420446000.0,3569686000.0,,1212398000.0,2306442000.0,1565264000.0,741178000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,
83387090.0,83387090.0,168307000.0,266689000.0,11130046000.0,13635714000.0,8393608000.0,11130046000.0,13369025000.0,13594777000.0,13369025000.0,0.0,13369025000.0,12535154000.0,833871000.0,833871000.0,3195330000.0,280480000.0,1000.0,39646000.0,15081000.0,225752000.0,225752000.0,2914850000.0,2170221000.0,40937000.0,40937000.0,696409000.0,467654000.0,228755000.0,16564355000.0,5255897000.0,0.0,5478000.0,5478000.0,2238979000.0,32000.0,2238947000.0,2786659000.0,2786659000.0,609665000.0,2176994000.0,11308458000.0,2693085000.0,4822657000.0,2714369000.0,,304934000.0,773413000.0,675031000.0,98382000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,
83387090.0,83387090.0,,35716000.0,10443737000.0,11131409000.0,8874074000.0,10443737000.0,11095693000.0,11120624000.0,11778589000.0,682896000.0,11095693000.0,10261822000.0,833871000.0,833871000.0,2406625000.0,84153000.0,1000.0,59221000.0,,24931000.0,24931000.0,2322472000.0,1908718000.0,10785000.0,10785000.0,395885000.0,251764000.0,144121000.0,14185214000.0,2988668000.0,7470000.0,5450000.0,5450000.0,651956000.0,50000.0,651906000.0,2172155000.0,2172155000.0,214370000.0,1957785000.0,11196546000.0,1839034000.0,5149851000.0,54689000.0,0.0,900843000.0,3252129000.0,1849078000.0,1403051000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,
