Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Inventory,Other Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Derivative Product Liabilities,Non Current Deferred Revenue,Current Deferred Taxes Liabilities,Other Payable,Dividends Payable,Non Current Prepaid Assets,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Financial
6791443.0,6791443.0,4073300000.0,5850900000.0,5494300000.0,11259000000.0,1782500000.0,5494300000.0,1269300000.0,6677400000.0,8609300000.0,6677400000.0,6677400000.0,6609500000.0,67900000.0,67900000.0,9045100000.0,3279400000.0,9600000.0,26800000.0,2958300000.0,1026400000.0,1931900000.0,284700000.0,5765700000.0,168800000.0,2892600000.0,242900000.0,2649700000.0,131000000.0,1997600000.0,146100000.0,1851500000.0,15722500000.0,8174300000.0,27300000.0,70900000.0,70900000.0,1183100000.0,243400000.0,939700000.0,6832400000.0,6832400000.0,99800000.0,6732600000.0,7548200000.0,755800000.0,0.0,3056400000.0,12900000.0,2988200000.0,734900000.0,226600000.0,508300000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,
6791443.0,6791443.0,4655200000.0,6418200000.0,4597500000.0,10988300000.0,1874900000.0,4597500000.0,1306400000.0,5876500000.0,8306800000.0,5876500000.0,5876500000.0,5808600000.0,67900000.0,67900000.0,9422500000.0,3860400000.0,9600000.0,39600000.0,3470500000.0,1040200000.0,2430300000.0,294200000.0,5562100000.0,176300000.0,2947700000.0,266200000.0,2681500000.0,120600000.0,1688500000.0,121800000.0,1566700000.0,15299000000.0,7862000000.0,38300000.0,31400000.0,31400000.0,1279000000.0,239200000.0,1039800000.0,6453000000.0,6453000000.0,945700000.0,5507300000.0,7437000000.0,849900000.0,556200000.0,2946200000.0,11500000.0,2257500000.0,815700000.0,359100000.0,456600000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,
6791443.0,6791443.0,4805700000.0,7535400000.0,4127500000.0,11603700000.0,1351400000.0,4127500000.0,1351400000.0,5419700000.0,7672600000.0,5419700000.0,5419700000.0,5351800000.0,67900000.0,67900000.0,11268300000.0,3734800000.0,31300000.0,22900000.0,3311300000.0,1058400000.0,2252900000.0,319300000.0,7533500000.0,189800000.0,4224100000.0,293000000.0,3931100000.0,92100000.0,2374500000.0,80200000.0,2294300000.0,16688000000.0,7803100000.0,64800000.0,76800000.0,76800000.0,1292200000.0,244900000.0,1047300000.0,6310000000.0,6310000000.0,785200000.0,5524800000.0,8884900000.0,980700000.0,556200000.0,2998800000.0,8600000.0,2576600000.0,1764000000.0,385700000.0,1378300000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,
