Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Investment Properties,Goodwill And Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Prepaid Assets,Inventory,Finished Goods,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
0.0,77597300.0,77597300.0,8037000.0,19466000.0,245021000.0,264487000.0,237221000.0,245021000.0,245021000.0,245480000.0,245021000.0,245021000.0,167424000.0,,77597000.0,77597000.0,91567000.0,459000.0,0.0,459000.0,459000.0,91108000.0,72043000.0,,19007000.0,19007000.0,,58000.0,,0.0,58000.0,336588000.0,8259000.0,439000.0,0.0,0.0,0.0,0.0,7820000.0,,7820000.0,0.0,7820000.0,,,,,328329000.0,20187000.0,,265050000.0,,,0.0,0.0,43092000.0,31663000.0,11429000.0,,2024-03-31
,77597300.0,77597300.0,,19943000.0,241823000.0,261766000.0,233820000.0,241823000.0,241823000.0,242696000.0,241823000.0,241823000.0,164226000.0,,77597000.0,77597000.0,96642000.0,873000.0,0.0,873000.0,873000.0,95769000.0,76562000.0,,19070000.0,19070000.0,,137000.0,,0.0,137000.0,338465000.0,8876000.0,452000.0,0.0,0.0,0.0,0.0,8424000.0,,8424000.0,0.0,8424000.0,,,,,329589000.0,29866000.0,,248903000.0,,,,0.0,50820000.0,30629000.0,20191000.0,,2023-09-30
,77597300.0,77597300.0,1460000.0,16642000.0,228886000.0,245528000.0,216364000.0,228886000.0,228886000.0,230276000.0,228886000.0,228886000.0,151289000.0,49935000.0,77597000.0,77597000.0,102811000.0,1390000.0,0.0,1390000.0,1390000.0,101421000.0,86153000.0,2826000.0,15252000.0,15252000.0,5415000.0,1491000.0,1475000.0,0.0,16000.0,331697000.0,13911000.0,416000.0,0.0,0.0,0.0,0.0,13495000.0,-16089000.0,29584000.0,0.0,13496000.0,23132000.0,0.0,6452000.0,0.0,317785000.0,20688000.0,47065000.0,252553000.0,252553000.0,1905000.0,1080000.0,0.0,15182000.0,29362000.0,15182000.0,15182000.0,2023-03-31
