Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Financial Assets,Investmentin Financial Assets,Available For Sale Securities,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
,87263630.0,87263630.0,4419146000.0,5125009000.0,11238443000.0,16363452000.0,48218000.0,11238443000.0,11238443000.0,14308466000.0,11238443000.0,11238443000.0,11151179000.0,,,87264000.0,87264000.0,7639183000.0,4621162000.0,1000.0,,45461000.0,1257271000.0,3070023000.0,3070023000.0,,3018021000.0,76946000.0,,2054986000.0,2054986000.0,,932000.0,650791000.0,,,81397000.0,569394000.0,18877626000.0,15811387000.0,585746000.0,,,39109000.0,39109000.0,73727000.0,0.0,,15097204000.0,,15097204000.0,418946000.0,14678258000.0,,,,,3066239000.0,788420000.0,,,,1127781000.0,,,,,,342245000.0,,,807793000.0,101930000.0,705863000.0,,2024-03-31
0.0,87264000.0,87264000.0,4680230000.0,4685380000.0,10479892000.0,15169581000.0,81246000.0,10479892000.0,10484201000.0,13744316000.0,10484201000.0,10484201000.0,10396937000.0,,,87264000.0,87264000.0,6949043000.0,4789991000.0,-1000.0,,46766000.0,1228496000.0,3260115000.0,3260115000.0,14931000.0,2159052000.0,61740000.0,,1425265000.0,1425265000.0,,8619000.0,446492000.0,,,47512000.0,398980000.0,17433244000.0,15192946000.0,331578000.0,,,40752000.0,40752000.0,74392000.0,4309000.0,4309000.0,14723498000.0,,14723498000.0,373904000.0,14349594000.0,,,,,2240298000.0,696499000.0,,,,1073501000.0,,,,,,275749000.0,,,194549000.0,189399000.0,5150000.0,,2023-09-30
,87263630.0,87263630.0,5112652000.0,5128078000.0,9668148000.0,14796226000.0,45122000.0,9668148000.0,9668148000.0,13346435000.0,9668148000.0,9668148000.0,9580884000.0,9315092000.0,20000000.0,87264000.0,87264000.0,7226450000.0,5139920000.0,18000.0,13131000.0,48179000.0,1172141000.0,3678287000.0,3678287000.0,13113000.0,2086530000.0,83606000.0,91184000.0,1449791000.0,1449791000.0,2978000.0,2978000.0,525312000.0,235581000.0,31472000.0,91184000.0,258259000.0,16894598000.0,14762946000.0,258368000.0,290038000.0,0.0,0.0,39438000.0,75057000.0,0.0,,14374482000.0,-1987343000.0,16361825000.0,306435000.0,14068047000.0,10411169000.0,1494181000.0,4150040000.0,0.0,2131652000.0,3216000.0,0.0,157200000.0,752562000.0,900626000.0,317675000.0,651000.0,12732000.0,569568000.0,3131000.0,287325000.0,0.0,287325000.0,27592000.0,12166000.0,15426000.0,15426000.0,2023-03-31
