Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.311973,193721000.0,,,93635000.0,6415000.0,1400271000.0,193721000.0,187306000.0,-51214000.0,51214000.0,93635000.0,93635000.0,1649877000.0,,,,,93635000.0,93635000.0,0.0,93635000.0,93635000.0,93635000.0,42457000.0,136092000.0,54789000.0,,,-51214000.0,51214000.0,132517000.0,249606000.0,179278000.0,6415000.0,6415000.0,382123000.0,1400271000.0,1782394000.0,1782394000.0,2024-03-31
5479152.785774,0.251395,483631000.0,21795000.0,21795000.0,345875000.0,6274000.0,2015239000.0,505426000.0,499152000.0,-37126000.0,37126000.0,329559152.785774,345875000.0,2257426000.0,9150132.0,9150132.0,37.8,37.8,345875000.0,345875000.0,0.0,345875000.0,345875000.0,345875000.0,116151000.0,462026000.0,11782000.0,21795000.0,-21795000.0,-37126000.0,37126000.0,465575000.0,242187000.0,185036000.0,6274000.0,6274000.0,707762000.0,2015239000.0,2723001000.0,2723001000.0,2023-12-31
0.0,0.256867,449027000.0,,,289637000.0,6201000.0,1598434000.0,449027000.0,442826000.0,-53075000.0,53075000.0,289637000.0,289637000.0,1818148000.0,9151248.0,9151248.0,31.65,31.65,289637000.0,289637000.0,0.0,289637000.0,289637000.0,289637000.0,100114000.0,389751000.0,18796000.0,,,-53075000.0,53075000.0,424030000.0,219714000.0,159378000.0,6201000.0,6201000.0,643744000.0,1598434000.0,2242178000.0,2242178000.0,2023-09-30
0.0,0.256234,271908000.0,,,125875000.0,5869000.0,3385648000.0,271908000.0,266039000.0,-96799000.0,96799000.0,125875000.0,125875000.0,3588761000.0,9147892.0,9147892.0,13.76,13.76,125875000.0,125875000.0,0.0,125875000.0,125875000.0,125875000.0,43365000.0,169240000.0,34435000.0,,,-96799000.0,96799000.0,231604000.0,203113000.0,146675000.0,5869000.0,5869000.0,434717000.0,3385648000.0,3820365000.0,3820365000.0,2023-06-30
0.0,0.247788,50527000.0,,,52879000.0,5484000.0,2789205000.0,50527000.0,45043000.0,-37831000.0,-25255000.0,52879000.0,52879000.0,3008343000.0,,,,,52879000.0,52879000.0,0.0,52879000.0,52879000.0,52879000.0,17419000.0,70298000.0,-63937000.0,,,-37831000.0,-25255000.0,149761000.0,219138000.0,-65955000.0,5484000.0,5484000.0,368899000.0,2789205000.0,3158104000.0,3158104000.0,2023-03-31
,,,,,,,,,,,,,,,9151359.0,9151359.0,27.96,27.96,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.289462,102107000.0,,,29844000.0,7030000.0,993418000.0,102107000.0,95077000.0,-53075000.0,53075000.0,29844000.0,29844000.0,1216328000.0,9154601.0,9154601.0,3.26,3.26,29844000.0,29844000.0,0.0,29844000.0,29844000.0,29844000.0,12158000.0,42002000.0,35353000.0,,,-53075000.0,53075000.0,59724000.0,222910000.0,161372000.0,7030000.0,7030000.0,282634000.0,993418000.0,1276052000.0,1276052000.0,2024-06-30 00:00:00
