Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.120438,991969000.0,394473000.0,470632000.0,1896463000.0,991969000.0,521337000.0,-72849000.0,72849000.0,394473000.0,394473000.0,3869066000.0,,,,,394473000.0,394473000.0,0.0,394473000.0,394473000.0,394473000.0,54015000.0,448488000.0,84489000.0,-72849000.0,72849000.0,436848000.0,1972603000.0,1181697000.0,470632000.0,470632000.0,2409451000.0,1896463000.0,4305914000.0,4305914000.0,2024-03-31
0.0,0.099236,897760000.0,396445000.0,382206000.0,1950929000.0,897760000.0,515554000.0,-75433000.0,75433000.0,396445000.0,396445000.0,3816872000.0,100112374.0,100112374.0,3.96,3.96,396445000.0,396445000.0,0.0,396445000.0,396445000.0,396445000.0,43676000.0,440121000.0,-24109000.0,-75433000.0,75433000.0,539763000.0,1865943000.0,1190271000.0,382206000.0,382206000.0,2405706000.0,1950929000.0,4356635000.0,4356635000.0,2023-12-31
0.0,0.067277,922496000.0,479442000.0,334662000.0,1559462000.0,922496000.0,587834000.0,-73810000.0,73810000.0,479442000.0,479442000.0,3204110000.0,100092276.0,100092276.0,4.79,4.79,479442000.0,479442000.0,0.0,479442000.0,479442000.0,479442000.0,34582000.0,514024000.0,58357000.0,-73810000.0,73810000.0,529477000.0,1644648000.0,1051046000.0,334662000.0,334662000.0,2174125000.0,1559462000.0,3733587000.0,3733587000.0,2023-09-30
0.0,0.251515,1527808000.0,841495000.0,326012000.0,1968013000.0,1527808000.0,1201796000.0,-77532000.0,77532000.0,841495000.0,841495000.0,3644732000.0,100058859.0,100058859.0,8.41,8.41,841495000.0,841495000.0,0.0,841495000.0,841495000.0,841495000.0,282769000.0,1124264000.0,34835000.0,-77532000.0,77532000.0,1166961000.0,1676719000.0,1105142000.0,326012000.0,326012000.0,2843680000.0,1968013000.0,4811693000.0,4811693000.0,2023-06-30
0.0,0.3,1369345000.0,462804000.0,1122997000.0,2864307000.0,1369345000.0,246348000.0,-91220000.0,79603000.0,462804000.0,462804000.0,4859452000.0,,,,,462804000.0,462804000.0,0.0,462804000.0,462804000.0,462804000.0,-296059000.0,166745000.0,-77284000.0,-91220000.0,79603000.0,346992000.0,1995145000.0,63261000.0,1122997000.0,1122997000.0,2342137000.0,2864307000.0,5206444000.0,5206444000.0,2023-03-31
,,,,,,,,,,,,,100058488.0,100058488.0,6.48,6.48,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.26368,1144777000.0,510640000.0,385183000.0,1633447000.0,1144777000.0,759594000.0,-66091000.0,66091000.0,510640000.0,510640000.0,3271818000.0,99929550.0,99929550.0,5.11,5.11,510640000.0,510640000.0,0.0,510640000.0,510640000.0,510640000.0,182863000.0,693503000.0,37718000.0,-66091000.0,66091000.0,721876000.0,1638371000.0,965332000.0,385183000.0,385183000.0,2360247000.0,1633447000.0,3993694000.0,3993694000.0,2024-06-30 00:00:00
