Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-174777.004335,0.375865,689724000.0,-465000.0,-465000.0,153322000.0,244436000.0,3708064000.0,689259000.0,444823000.0,-199168000.0,199168000.0,153612222.995665,153322000.0,5827188000.0,,,,,153322000.0,153322000.0,0.0,153322000.0,153322000.0,153322000.0,92333000.0,245655000.0,55597000.0,-465000.0,,-199168000.0,199168000.0,389691000.0,2119124000.0,1501214000.0,244436000.0,244436000.0,2508815000.0,3708064000.0,6216879000.0,6216879000.0,2024-03-31
-3894070.154597,0.352213,237634000.0,-11056000.0,-11056000.0,-123233000.0,236722000.0,2147390000.0,226578000.0,-10144000.0,-180093000.0,180093000.0,-116071070.154597,-123233000.0,4020445000.0,293411905.0,293411905.0,-0.42,-0.42,-123233000.0,-123233000.0,0.0,-123233000.0,-123233000.0,-123233000.0,-67004000.0,-190237000.0,43629000.0,-11056000.0,11056000.0,-180093000.0,180093000.0,-42717000.0,1873055000.0,1283654000.0,236722000.0,236722000.0,1830338000.0,2147390000.0,3977728000.0,3977728000.0,2023-12-31
0.0,0.3,459249000.0,0.0,0.0,26605000.0,229292000.0,1896148000.0,459249000.0,229957000.0,-185192000.0,185192000.0,26605000.0,26605000.0,3954540000.0,295611111.0,295611111.0,0.09,0.09,26605000.0,26605000.0,0.0,26605000.0,26605000.0,26605000.0,18160000.0,44765000.0,43621000.0,0.0,,-185192000.0,185192000.0,186336000.0,2058392000.0,1456078000.0,229292000.0,229292000.0,2244728000.0,1896148000.0,4140876000.0,4140876000.0,2023-09-30
0.0,0.348043,551328000.0,0.0,0.0,99902000.0,227474000.0,2104021000.0,551328000.0,323854000.0,-170620000.0,170620000.0,99902000.0,99902000.0,4096242000.0,293829412.0,293829412.0,0.34,0.34,99902000.0,99902000.0,0.0,99902000.0,99902000.0,99902000.0,53332000.0,153234000.0,39681000.0,0.0,,-170620000.0,170620000.0,284173000.0,1992221000.0,1346684000.0,227474000.0,227474000.0,2276394000.0,2104021000.0,4380415000.0,4380415000.0,2023-06-30
0.0,0.3,1038017000.0,0.0,0.0,353499000.0,227720000.0,2806519000.0,1038017000.0,810297000.0,-190790000.0,190790000.0,353499000.0,353499000.0,5114923000.0,,,,,353499000.0,353499000.0,0.0,353499000.0,353499000.0,353499000.0,266008000.0,619507000.0,43842000.0,0.0,,-190790000.0,190790000.0,766455000.0,2308404000.0,1677170000.0,227720000.0,227720000.0,3074859000.0,2806519000.0,5881378000.0,5881378000.0,2023-03-31
,,,,,,,,,,,,,,,295837423.0,295837423.0,1.63,1.63,,,,,,,,,,,-26341000.0,,,,,,,,,,,,2022-12-31
0.0,0.336842,515595000.0,0.0,0.0,67280000.0,245540000.0,2641583000.0,515595000.0,270055000.0,-168601000.0,168601000.0,67280000.0,67280000.0,4789076000.0,292521739.0,292521739.0,0.23,0.23,67280000.0,67280000.0,0.0,67280000.0,67280000.0,67280000.0,34174000.0,101454000.0,63889000.0,0.0,,-168601000.0,168601000.0,206166000.0,2147493000.0,1448833000.0,245540000.0,245540000.0,2353659000.0,2641583000.0,4995242000.0,4995242000.0,2024-06-30 00:00:00
