Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
1709066.0,146224934.0,147934000.0,271120000.0,370850000.0,-106220000.0,190840000.0,-538760000.0,-106220000.0,91280000.0,-88730000.0,-81230000.0,-88730000.0,,-88730000.0,-234950000.0,,,146220000.0,146220000.0,969780000.0,78210000.0,,65790000.0,58290000.0,7500000.0,12420000.0,891570000.0,261830000.0,305060000.0,32990000.0,272070000.0,,2940000.0,174280000.0,,,,174280000.0,881050000.0,528240000.0,10080000.0,,22070000.0,31300000.0,31300000.0,,17490000.0,17490000.0,0.0,284960000.0,,284960000.0,0.0,284960000.0,,,,352810000.0,111180000.0,,,,7960000.0,,147980000.0,,70450000.0,,,15240000.0,6790000.0,8450000.0,,2024-03-31
1709066.0,146224934.0,147934000.0,302920000.0,427980000.0,477300000.0,1328850000.0,-246410000.0,477300000.0,118010000.0,1018880000.0,1044250000.0,1018880000.0,,1018880000.0,872660000.0,,,146220000.0,146220000.0,1117740000.0,107120000.0,,93760000.0,68390000.0,25370000.0,13360000.0,1010620000.0,360300000.0,334220000.0,49620000.0,284600000.0,,3510000.0,189460000.0,,,,189460000.0,2136620000.0,1372410000.0,244730000.0,,27480000.0,38070000.0,38070000.0,,541580000.0,18660000.0,522920000.0,322870000.0,,322870000.0,0.0,322870000.0,,,,764210000.0,129590000.0,,,,9150000.0,,239920000.0,,285170000.0,,,100380000.0,93330000.0,7050000.0,,2023-09-30
1709066.0,146224934.0,147934000.0,225340000.0,463690000.0,542540000.0,1418590000.0,-107070000.0,542540000.0,131120000.0,1086020000.0,1143640000.0,1086020000.0,0.0,1086020000.0,15900000.0,-5802910000.0,6316020000.0,146220000.0,146220000.0,1157760000.0,148750000.0,9600000.0,139150000.0,81530000.0,57620000.0,9592000.0,1009010000.0,348343000.0,324540000.0,49590000.0,274950000.0,2740000.0,2749000.0,354890000.0,116990000.0,1720000.0,0.0,236180000.0,2243780000.0,1341840000.0,255909000.0,36880000.0,26840000.0,0.0,36881000.0,0.0,543480000.0,20560000.0,522920000.0,541470000.0,-330910000.0,872380000.0,346170000.0,195307000.0,273870000.0,252340000.0,0.0,901940000.0,10000.0,0.0,4140000.0,32500000.0,7760000.0,7760000.0,338440000.0,105330000.0,300400000.0,-25460000.0,325860000.0,113360000.0,6130000.0,107230000.0,107230000.0,2023-03-31
