Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.4,0.0,0.0,8162900000.0,35601800000.0,48110400000.0,83712200000.0,8162900000.0,8162900000.0,,,,,8162900000.0,8162900000.0,8162900000.0,-11700000.0,8174600000.0,0.0,8174600000.0,5506800000.0,13625100000.0,0.0,30671900000.0,13414900000.0,49232500000.0,49232500000.0,2024-03-31
0.0,0.351615,0.0,0.0,7344700000.0,31700600000.0,46718500000.0,78419100000.0,7344700000.0,7344700000.0,8640823529.0,8640823529.0,0.85,0.85,7344700000.0,7344700000.0,7344700000.0,-34100000.0,7378800000.0,0.0,7378800000.0,3945300000.0,11220500000.0,0.0,26504500000.0,9831600000.0,44993100000.0,44993100000.0,2023-12-31
0.0,0.3,,,6219500000.0,30391200000.0,43377000000.0,73768200000.0,6219500000.0,6219500000.0,8638194444.0,8638194444.0,0.72,0.72,6219500000.0,6219500000.0,6219500000.0,-9900000.0,6229400000.0,0.0,6229400000.0,-414600000.0,5671700000.0,,16040400000.0,16040400000.0,41008100000.0,41008100000.0,2023-09-30
0.0,0.3,0.0,0.0,4949800000.0,31971900000.0,40617800000.0,72589700000.0,4949800000.0,4949800000.0,8683859649.0,8683859649.0,0.57,0.57,4949800000.0,4949800000.0,4949800000.0,-33700000.0,4983500000.0,0.0,4983500000.0,6100900000.0,10381000000.0,0.0,28714700000.0,13788100000.0,41562400000.0,41562400000.0,2023-06-30
0.0,0.0,-13395000.0,-13395000.0,5119363000.0,35284881000.0,36429319000.0,71714200000.0,5132758000.0,5119363000.0,,,,,5909984000.0,5909984000.0,5119363000.0,-11145000.0,5130508000.0,0.0,5130508000.0,3349700000.0,-1626692000.0,-13395000.0,25445379000.0,-6469919000.0,49540915000.0,49540915000.0,2023-03-31
,,0.0,0.0,,,,,,,8608545455.0,8608545455.0,0.55,0.55,,,,,,,,,,0.0,,,,,2022-12-31
0.0,0.3,0.0,0.0,9424200000.0,35655500000.0,48014600000.0,83670100000.0,9424200000.0,9424200000.0,8646055046.0,8646055046.0,1.09,1.09,9424200000.0,9424200000.0,9424200000.0,-22800000.0,9447000000.0,0.0,9447000000.0,-748700000.0,8120900000.0,0.0,25957100000.0,8783600000.0,47319100000.0,47319100000.0,2024-06-30 00:00:00
