Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.26616,85200000.0,0.0,0.0,38600000.0,2842600000.0,85200000.0,85200000.0,-32600000.0,32600000.0,38600000.0,38600000.0,2925400000.0,275714286.0,275714286.0,0.14,0.14,38600000.0,38600000.0,0.0,38600000.0,38600000.0,38600000.0,14000000.0,52600000.0,33900000.0,0.0,-32600000.0,32600000.0,51300000.0,82800000.0,66500000.0,134100000.0,2842600000.0,2976700000.0,2976700000.0,2023-12-31
0.0,0.3,83000000.0,0.0,0.0,65000000.0,3172100000.0,83000000.0,83000000.0,-23600000.0,23600000.0,65000000.0,65000000.0,3257400000.0,270833333.0,270833333.0,0.24,0.24,65000000.0,65000000.0,0.0,65000000.0,65000000.0,65000000.0,-5600000.0,59400000.0,9400000.0,0.0,-23600000.0,23600000.0,73600000.0,85300000.0,70400000.0,158900000.0,3172100000.0,3331000000.0,3331000000.0,2023-09-30
0.0,0.191901,77000000.0,0.0,0.0,45900000.0,2522200000.0,77000000.0,77000000.0,-20200000.0,20200000.0,45900000.0,45900000.0,2588800000.0,270000000.0,270000000.0,0.17,0.17,45900000.0,45900000.0,0.0,45900000.0,45900000.0,45900000.0,10900000.0,56800000.0,7200000.0,0.0,-20200000.0,20200000.0,69800000.0,66600000.0,52300000.0,136400000.0,2522200000.0,2658600000.0,2658600000.0,2023-06-30
0.0,0.361217,71600000.0,0.0,0.0,33600000.0,3258300000.0,71600000.0,71600000.0,10900000.0,19000000.0,33600000.0,33600000.0,3303900000.0,,,,,33600000.0,33600000.0,0.0,33600000.0,33600000.0,33600000.0,19000000.0,52600000.0,-8500000.0,0.0,10900000.0,19000000.0,50100000.0,45600000.0,10300000.0,95700000.0,3258300000.0,3354000000.0,3354000000.0,2023-03-31
0.0,0.349328,74300000.0,0.0,0.0,33900000.0,2385900000.0,74300000.0,74300000.0,-22200000.0,22200000.0,33900000.0,33900000.0,2457100000.0,282500000.0,282500000.0,0.12,0.12,33900000.0,33900000.0,0.0,33900000.0,33900000.0,33900000.0,18200000.0,52100000.0,15900000.0,0.0,-22200000.0,22200000.0,58400000.0,71200000.0,57100000.0,129600000.0,2385900000.0,2515500000.0,2515500000.0,2022-12-31
-270000.0,0.3,43300000.0,-900000.0,-900000.0,2900000.0,3060500000.0,42400000.0,42400000.0,2300000.0,37400000.0,3530000.0,2900000.0,3149100000.0,,,,,2900000.0,2900000.0,0.0,2900000.0,2900000.0,2900000.0,2100000.0,5000000.0,-5200000.0,-900000.0,2300000.0,37400000.0,8900000.0,88600000.0,51100000.0,97500000.0,3060500000.0,3158000000.0,3158000000.0,2024-03-31 00:00:00
