Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,183900000.0,-516100000.0,683900000.0,16437500000.0,183900000.0,-500000000.0,-770600000.0,770600000.0,-516100000.0,-516100000.0,25588100000.0,,,,,-516100000.0,-516100000.0,0.0,-516100000.0,852400000.0,-1368500000.0,-1378500000.0,107900000.0,-1270600000.0,1686300000.0,-770600000.0,770600000.0,-2288400000.0,9150600000.0,1527500000.0,683900000.0,683900000.0,4361500000.0,4361500000.0,6862200000.0,16437500000.0,23299700000.0,23299700000.0,2024-03-31
0.0,0.3,360000000.0,-120000000.0,460000000.0,10590000000.0,360000000.0,-100000000.0,-400000000.0,400000000.0,-120000000.0,-120000000.0,18680000000.0,,,-0.069997,-0.069997,-120000000.0,-120000000.0,0.0,-120000000.0,440000000.0,-560000000.0,-560000000.0,60000000.0,-500000000.0,1650000000.0,-400000000.0,400000000.0,-1920000000.0,8090000000.0,1000000000.0,460000000.0,460000000.0,3810000000.0,3810000000.0,6170000000.0,10590000000.0,16760000000.0,16760000000.0,2023-12-31
0.0,0.091417,123900000.0,-289200000.0,501200000.0,12247100000.0,123900000.0,-377300000.0,-338100000.0,338100000.0,-289200000.0,-289200000.0,20423400000.0,1701176471.0,1701176471.0,-0.17,-0.17,-289200000.0,-289200000.0,0.0,-289200000.0,360800000.0,-650000000.0,-650000000.0,-65400000.0,-715400000.0,1948500000.0,-338100000.0,338100000.0,-2481700000.0,8176300000.0,1162100000.0,501200000.0,501200000.0,3630600000.0,3630600000.0,5694600000.0,12247100000.0,17941700000.0,17941700000.0,2023-09-30
0.0,0.3,1651000000.0,443300000.0,393900000.0,23439000000.0,1651000000.0,1257100000.0,-362200000.0,362200000.0,443300000.0,443300000.0,32698200000.0,1705000000.0,1705000000.0,0.26,0.26,443300000.0,443300000.0,0.0,443300000.0,-468700000.0,912000000.0,912000000.0,-17100000.0,894900000.0,2016400000.0,-362200000.0,362200000.0,-937900000.0,9259200000.0,1015500000.0,393900000.0,393900000.0,5170500000.0,5170500000.0,8321300000.0,23439000000.0,31760300000.0,31760300000.0,2023-06-30
0.0,0.39652,1039300000.0,351800000.0,345900000.0,6333600000.0,1039300000.0,693400000.0,568500000.0,365800000.0,351800000.0,351800000.0,12651600000.0,,,,,351800000.0,351800000.0,0.0,351800000.0,154100000.0,197700000.0,197700000.0,129900000.0,327600000.0,-913500000.0,568500000.0,365800000.0,598500000.0,6318000000.0,-238000000.0,345900000.0,345900000.0,4165600000.0,3453300000.0,6916500000.0,6333600000.0,13250100000.0,13250100000.0,2023-03-31
,,,,,,,,,,,,,1714360160.0,1714360160.0,0.244989,0.244989,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.3,648800000.0,-500900000.0,688100000.0,22809400000.0,648800000.0,-39300000.0,-1126200000.0,1126200000.0,-500900000.0,-500900000.0,32472900000.0,1727241379.0,1727241379.0,-0.29,-0.29,-500900000.0,-500900000.0,0.0,-500900000.0,699400000.0,-1200300000.0,-1200300000.0,34800000.0,-1165500000.0,1596100000.0,-1126200000.0,1126200000.0,-1779700000.0,9663500000.0,1052100000.0,688100000.0,688100000.0,4959200000.0,4959200000.0,7883800000.0,22809400000.0,30693200000.0,30693200000.0,2024-06-30 00:00:00
