Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
96922600.0,96922600.0,1145600000.0,1784300000.0,8553500000.0,10332600000.0,4762600000.0,8553500000.0,50800000.0,8599100000.0,8867400000.0,8759900000.0,160800000.0,8599100000.0,8405300000.0,,,193800000.0,193800000.0,3642900000.0,535800000.0,700000.0,,216600000.0,298300000.0,30000000.0,268300000.0,3107100000.0,126900000.0,1486000000.0,20800000.0,1465200000.0,95700000.0,984000000.0,,,20200000.0,963800000.0,12402800000.0,4533100000.0,76500000.0,,352600000.0,352600000.0,,0.0,45600000.0,40800000.0,4800000.0,3756100000.0,,3756100000.0,431300000.0,3324800000.0,,,,,7869700000.0,741000000.0,0.0,,,4181300000.0,,,,1800000.0,9700000.0,1721100000.0,,,1214800000.0,626900000.0,587900000.0,,,2024-03-31
96922600.0,96922600.0,2417100000.0,3061900000.0,6648900000.0,9704800000.0,3056200000.0,6648900000.0,59500000.0,6702400000.0,7222100000.0,6852600000.0,150200000.0,6702400000.0,6508600000.0,,,193800000.0,193800000.0,5660600000.0,712200000.0,,,142200000.0,560500000.0,40800000.0,519700000.0,4948400000.0,904700000.0,2501400000.0,18700000.0,2482700000.0,102600000.0,1046900000.0,,,0.0,1046900000.0,12513200000.0,4508600000.0,137800000.0,,365200000.0,365200000.0,,0.0,53500000.0,48700000.0,4800000.0,3661700000.0,,3661700000.0,352500000.0,3309200000.0,,,,,8004600000.0,690000000.0,5300000.0,,,3968800000.0,,,,2300000.0,118700000.0,2091600000.0,,,1127900000.0,542600000.0,585300000.0,,,2023-09-30
96922600.0,96922600.0,2567400000.0,3288300000.0,6634200000.0,9898100000.0,3157800000.0,6634200000.0,67800000.0,6677600000.0,7333800000.0,6823800000.0,146200000.0,6677600000.0,6486200000.0,4933700000.0,185900000.0,193800000.0,193800000.0,5280300000.0,847700000.0,1200000.0,1200000.0,130000000.0,707000000.0,50800000.0,656200000.0,4432600000.0,96000000.0,2581300000.0,17000000.0,2564300000.0,104600000.0,1699200000.0,311500000.0,81800000.0,17100000.0,1288800000.0,12104100000.0,4513700000.0,80500000.0,154100000.0,209400000.0,41500000.0,167900000.0,0.0,43400000.0,38600000.0,4800000.0,3751800000.0,-5525900000.0,9277700000.0,283300000.0,183900000.0,7303200000.0,1476200000.0,31100000.0,0.0,7590400000.0,681500000.0,5300000.0,177500000.0,667200000.0,3690200000.0,1058300000.0,881400000.0,1750500000.0,19000000.0,,2225500000.0,-293800000.0,2519300000.0,805700000.0,152600000.0,653100000.0,5900000.0,647200000.0,2023-03-31
