Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Derivative Product Liabilities,Non Current Accrued Expenses,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Financial Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Minority Interest,Long Term Equity Investment,Investmentsin Associatesat Cost
40518796.0,40518796.0,,1641400000.0,6725800000.0,7870300000.0,1720200000.0,6725800000.0,947200000.0,7176100000.0,7391100000.0,7176100000.0,7176100000.0,6763300000.0,,,412800000.0,412800000.0,14621800000.0,2133700000.0,472300000.0,,,,196300000.0,865500000.0,650500000.0,215000000.0,595200000.0,12488100000.0,1535100000.0,775900000.0,296700000.0,479200000.0,136000000.0,9863000000.0,,30600000.0,9832400000.0,21797900000.0,7589600000.0,135600000.0,,,,935900000.0,935900000.0,,1100000.0,450300000.0,248600000.0,201700000.0,6003100000.0,,6003100000.0,133000000.0,5870100000.0,,,,,14208300000.0,946800000.0,,,,5391900000.0,,,,5000000.0,34500000.0,4630500000.0,,,3199600000.0,2160700000.0,1038900000.0,,,2024-03-31,,,
40518796.0,40518796.0,523000000.0,2845400000.0,6404100000.0,8351000000.0,1240900000.0,6404100000.0,1375200000.0,6880800000.0,7250800000.0,6880800000.0,6880800000.0,6468000000.0,,,412800000.0,412800000.0,15122500000.0,2688700000.0,432100000.0,,,,158400000.0,1486600000.0,1116600000.0,370000000.0,608200000.0,12433800000.0,1447800000.0,1358800000.0,258600000.0,1100200000.0,97300000.0,9384100000.0,,47200000.0,9336900000.0,22003300000.0,8329600000.0,147300000.0,,,,1038700000.0,1038700000.0,,1100000.0,476700000.0,275300000.0,201400000.0,6506000000.0,,6506000000.0,106800000.0,6399200000.0,,,,,13674700000.0,1080100000.0,,,,5727300000.0,,,,4700000.0,,4174900000.0,,,2687700000.0,1740500000.0,947200000.0,,,2023-09-30,,,
40518796.0,40518796.0,472900000.0,1623000000.0,6658500000.0,8281500000.0,1876100000.0,6658500000.0,,6658500000.0,8281500000.0,6658500000.0,6658500000.0,6245700000.0,,,412800000.0,412800000.0,14089600000.0,5797900000.0,4174900000.0,,,,,1623000000.0,,1623000000.0,,8291700000.0,,,,,,8291700000.0,,,8291700000.0,20748100000.0,10580300000.0,1324200000.0,,,,2313400000.0,2313400000.0,,,,,,6942700000.0,,,,,,,,,10167800000.0,,,,,5027200000.0,,,,,,3990500000.0,,,1150100000.0,,1150100000.0,,1150100000.0,2023-06-30,,,
40518796.0,40518796.0,1280700000.0,3529600000.0,5956700000.0,8715600000.0,1014300000.0,5956700000.0,1488700000.0,6674700000.0,7311200000.0,6674700000.0,6674700000.0,6261900000.0,3341400000.0,1903800000.0,412800000.0,412800000.0,14393200000.0,2999600000.0,185200000.0,0.0,0.0,303400000.0,155700000.0,1839600000.0,1203100000.0,636500000.0,515700000.0,11393600000.0,288800000.0,1690000000.0,285600000.0,1404400000.0,98200000.0,8355900000.0,49100000.0,3500000.0,8303300000.0,21067900000.0,8880500000.0,143200000.0,265900000.0,0.0,42000000.0,971500000.0,3100000.0,968400000.0,1100000.0,718000000.0,517900000.0,200100000.0,6653900000.0,-4741200000.0,11395100000.0,123400000.0,2147400000.0,7673800000.0,1310000000.0,140500000.0,0.0,12407900000.0,595800000.0,57300000.0,0.0,613900000.0,5730900000.0,2921600000.0,362500000.0,2446800000.0,10100000.0,0.0,4133700000.0,-18500000.0,4152200000.0,1862000000.0,1101800000.0,760200000.0,30300000.0,729900000.0,2023-03-31,,,
