Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Investmentsin Subsidiariesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
100524857.0,100524857.0,336200000.0,1481500000.0,7699300000.0,9178000000.0,8297700000.0,7699300000.0,5400000.0,7701900000.0,8983900000.0,7701900000.0,0.0,7701900000.0,7500900000.0,201000000.0,201000000.0,16354500000.0,1897100000.0,133600000.0,,,0.0,1282200000.0,200000.0,1282000000.0,102300000.0,14457400000.0,463000000.0,199300000.0,5200000.0,194100000.0,,20000000.0,531400000.0,,531400000.0,24056400000.0,1301300000.0,-100000.0,34800000.0,251600000.0,251600000.0,0.0,,0.0,281600000.0,2600000.0,2600000.0,0.0,730800000.0,,730800000.0,1300000.0,729500000.0,,,,,22755100000.0,1405000000.0,0.0,,1530900000.0,15262900000.0,,,,90800000.0,205800000.0,437500000.0,,,3822200000.0,2682300000.0,1139900000.0,,,2024-03-31
100524857.0,100524857.0,571700000.0,1325600000.0,7523200000.0,8845200000.0,8082500000.0,7523200000.0,7800000.0,7527400000.0,8765600000.0,7527400000.0,0.0,7527400000.0,7326400000.0,201000000.0,201000000.0,15387500000.0,1823100000.0,119800000.0,,,0.0,1239000000.0,800000.0,1238200000.0,99000000.0,13564400000.0,369700000.0,86600000.0,7000000.0,79600000.0,,16100000.0,403900000.0,0.0,403900000.0,22914900000.0,1268000000.0,-100000.0,45000000.0,274700000.0,274700000.0,0.0,,0.0,267800000.0,4200000.0,4200000.0,0.0,676400000.0,,676400000.0,0.0,676400000.0,,,,,21646900000.0,1240800000.0,0.0,,1420500000.0,15256300000.0,,,,54400000.0,205600000.0,337500000.0,,,3131800000.0,2385700000.0,746100000.0,,,2023-12-31
100524857.0,100524857.0,301900000.0,1478100000.0,7292000000.0,8764900000.0,7905900000.0,7292000000.0,10200000.0,7297000000.0,8526700000.0,7297000000.0,,7297000000.0,7096000000.0,201000000.0,201000000.0,14756700000.0,1849600000.0,-100000.0,,,119800000.0,1231500000.0,1800000.0,1229700000.0,97000000.0,12907100000.0,402400000.0,246600000.0,8400000.0,238200000.0,,16100000.0,296900000.0,,296900000.0,22053700000.0,1240600000.0,-200000.0,47200000.0,304000000.0,304000000.0,,,,257100000.0,5000000.0,5000000.0,0.0,627500000.0,,627500000.0,0.0,627500000.0,,,,,20813000000.0,1119100000.0,0.0,,1285000000.0,14903800000.0,,,,40000000.0,222000000.0,361200000.0,,,2881900000.0,1715900000.0,1166000000.0,,,2023-09-30
102352099.0,102352099.0,292200000.0,1303400000.0,7703400000.0,8997500000.0,8274700000.0,7703400000.0,14900000.0,7709000000.0,8953800000.0,7709000000.0,0.0,7709000000.0,7504300000.0,204700000.0,204700000.0,15130100000.0,1847000000.0,119800000.0,,,0.0,1248400000.0,3600000.0,1244800000.0,88700000.0,13283100000.0,370900000.0,55000000.0,11300000.0,43700000.0,,13900000.0,305300000.0,,305300000.0,22839100000.0,1281300000.0,,169100000.0,281900000.0,281900000.0,0.0,,0.0,249000000.0,5600000.0,5600000.0,0.0,575700000.0,,575700000.0,0.0,575700000.0,,,,,21557800000.0,1035600000.0,0.0,,1282800000.0,15880400000.0,,,,15000000.0,114500000.0,319700000.0,,,2909800000.0,1913500000.0,996300000.0,,,2023-06-30
102352099.0,102352099.0,265851000.0,1839304000.0,7590480000.0,9417449000.0,8610127000.0,7590480000.0,18854000.0,7596999000.0,9248276000.0,7596999000.0,0.0,7596999000.0,7392295000.0,204704000.0,204704000.0,14403885000.0,2200418000.0,119700000.0,88181000.0,119766000.0,0.0,1656657000.0,5380000.0,1651277000.0,88200000.0,12203467000.0,379596000.0,182647000.0,13474000.0,169173000.0,14578000.0,14600000.0,373136000.0,0.0,373136000.0,22000884000.0,1187289000.0,-1000.0,191445000.0,230339000.0,230339000.0,0.0,0.0,,245767000.0,6519000.0,6518000.0,1000.0,513220000.0,-389442000.0,902662000.0,26277000.0,42049000.0,574366000.0,249776000.0,10194000.0,0.0,20813594000.0,973936000.0,231724000.0,7996000.0,932384000.0,15289266000.0,-1000.0,15286505000.0,2762000.0,402072000.0,79495000.0,330323000.0,-32498000.0,362822000.0,2566398000.0,1011799000.0,1554599000.0,1258625000.0,295974000.0,2023-03-31
,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
100524857.0,100524857.0,1272100000.0,2507000000.0,7648500000.0,10124500000.0,9427900000.0,7648500000.0,33300000.0,7650800000.0,10115400000.0,7650800000.0,,7650800000.0,7449800000.0,201000000.0,201000000.0,19189500000.0,3131700000.0,133800000.0,,,,2494500000.0,29900000.0,2464600000.0,102200000.0,16057800000.0,326500000.0,12500000.0,3400000.0,9100000.0,,20000000.0,389400000.0,,389400000.0,26840300000.0,1354700000.0,,25300000.0,246600000.0,246600000.0,0.0,,0.0,299500000.0,2300000.0,2300000.0,0.0,781000000.0,,781000000.0,0.0,781000000.0,,,,,25485700000.0,1615100000.0,,,3050900000.0,16270400000.0,,,,119500000.0,185000000.0,309500000.0,,,3935300000.0,2733700000.0,1201600000.0,,,2024-06-30 00:00:00
