Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-96687.870147,0.24172,1259900000.0,-400000.0,-400000.0,345700000.0,799100000.0,2304600000.0,1259500000.0,460400000.0,-4500000.0,4500000.0,346003312.129853,345700000.0,4930700000.0,,,,,345700000.0,345700000.0,0.0,345700000.0,0.0,345700000.0,345700000.0,110200000.0,455900000.0,402600000.0,-400000.0,400000.0,0.0,-4500000.0,4500000.0,3000000.0,2626100000.0,1601400000.0,799100000.0,799100000.0,2629100000.0,2304600000.0,4933700000.0,4933700000.0,2024-03-31
0.0,0.273171,1206000000.0,0.0,0.0,223400000.0,895500000.0,2365700000.0,1206000000.0,310500000.0,-3000000.0,3000000.0,223400000.0,223400000.0,5120600000.0,1718461538.0,1718461538.0,0.13,0.13,223400000.0,223400000.0,0.0,223400000.0,-100000.0,223500000.0,223500000.0,84000000.0,307500000.0,307500000.0,0.0,,0.0,-3000000.0,3000000.0,-74800000.0,2754900000.0,1632400000.0,895500000.0,895500000.0,2680100000.0,2365700000.0,5045800000.0,5045800000.0,2023-12-31
60000.0,0.3,1267700000.0,200000.0,200000.0,200600000.0,926800000.0,2193700000.0,1267900000.0,341100000.0,-1800000.0,1800000.0,200460000.0,200600000.0,4938400000.0,1823636364.0,1823636364.0,0.11,0.11,200600000.0,200600000.0,0.0,200600000.0,300000.0,200300000.0,200300000.0,139000000.0,339300000.0,328400000.0,200000.0,-200000.0,0.0,-1800000.0,1800000.0,-100500000.0,2744700000.0,1578600000.0,926800000.0,926800000.0,2644200000.0,2193700000.0,4837900000.0,4837900000.0,2023-09-30
0.0,0.285623,1234500000.0,0.0,0.0,223600000.0,920300000.0,2324400000.0,1234500000.0,314200000.0,-1200000.0,1200000.0,223600000.0,223600000.0,5137300000.0,1720000000.0,1720000000.0,0.13,0.13,223600000.0,223600000.0,0.0,223600000.0,0.0,223600000.0,223600000.0,89400000.0,313000000.0,341400000.0,0.0,,0.0,-1200000.0,1200000.0,-145000000.0,2812900000.0,1649700000.0,920300000.0,920300000.0,2667900000.0,2324400000.0,4992300000.0,4992300000.0,2023-06-30
-200640000.0,0.3,736300000.0,-666800000.0,-668800000.0,-146200000.0,161600000.0,3395800000.0,69500000.0,-92100000.0,741400000.0,3500000.0,321960000.0,-146200000.0,3970300000.0,,,,,-146200000.0,-146200000.0,0.0,-146200000.0,-1500000.0,-146100000.0,-146100000.0,50500000.0,-95600000.0,-722300000.0,-848700000.0,56000000.0,76200000.0,741400000.0,3500000.0,607800000.0,574500000.0,-771100000.0,161600000.0,-586300000.0,1182300000.0,3395800000.0,4578100000.0,4578100000.0,2023-03-31
,,,,,,,,,,,,,,,1796250000.0,1796250000.0,0.16,0.16,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
-2204824.041123,0.275603,1072900000.0,-8000000.0,-8000000.0,183700000.0,807900000.0,2385600000.0,1064900000.0,257000000.0,-4100000.0,4100000.0,189495175.958877,183700000.0,5027300000.0,1837000000.0,1837000000.0,0.1,0.1,183700000.0,183700000.0,0.0,183700000.0,400000.0,183200000.0,183200000.0,69700000.0,252900000.0,217500000.0,-8000000.0,,8000000.0,-4100000.0,4100000.0,-1200000.0,2641700000.0,1621900000.0,807900000.0,807900000.0,2640500000.0,2385600000.0,5026100000.0,5026100000.0,2024-06-30 00:00:00
-424272.818455,0.353561,1211500000.0,-1200000.0,-1200000.0,258000000.0,807900000.0,2444700000.0,1210300000.0,402400000.0,-3600000.0,3600000.0,258775727.181545,258000000.0,5072700000.0,1720000000.0,1720000000.0,0.15,0.15,258000000.0,258000000.0,0.0,258000000.0,200000.0,257800000.0,257800000.0,141000000.0,398800000.0,305200000.0,-1200000.0,1200000.0,,-3600000.0,3600000.0,54700000.0,2628000000.0,1583000000.0,807900000.0,807900000.0,2682700000.0,2444700000.0,5127400000.0,5127400000.0,2024-09-30 00:00:00
