Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-380850450.45045,0.252252,4795300000.0,-1509800000.0,-1509800000.0,1903300000.0,498800000.0,15736200000.0,3285500000.0,2786700000.0,-278100000.0,278100000.0,3032249549.54955,1903300000.0,25404100000.0,,,,,1903300000.0,1903300000.0,0.0,1903300000.0,27500000.0,1875800000.0,1875800000.0,632800000.0,2508600000.0,552500000.0,-1509800000.0,1509800000.0,-278100000.0,278100000.0,2232700000.0,9667900000.0,6006700000.0,498800000.0,498800000.0,11900600000.0,15736200000.0,27636800000.0,27636800000.0,2024-03-31
294127700.866865,0.233213,2454900000.0,1261200000.0,1261200000.0,2383400000.0,358400000.0,12880200000.0,3716100000.0,3357700000.0,-266100000.0,266100000.0,1416327700.866865,2383400000.0,21727800000.0,112583845.0,112583845.0,21.17,21.17,2383400000.0,2383400000.0,0.0,2383400000.0,12800000.0,2370600000.0,2370600000.0,721000000.0,3091600000.0,584000000.0,1261200000.0,-1261200000.0,-266100000.0,266100000.0,1515800000.0,8847600000.0,5569200000.0,358400000.0,358400000.0,10363400000.0,12880200000.0,23243600000.0,23243600000.0,2023-12-31
0.0,0.270704,2702300000.0,0.0,0.0,1577300000.0,329600000.0,12805200000.0,2702300000.0,2372700000.0,-198000000.0,198000000.0,1577300000.0,1577300000.0,21308000000.0,112664286.0,112664286.0,14.0,14.0,1577300000.0,1577300000.0,0.0,1577300000.0,-8700000.0,1586000000.0,1586000000.0,588700000.0,2174700000.0,658600000.0,0.0,,-198000000.0,198000000.0,1716600000.0,8502800000.0,5330400000.0,329600000.0,329600000.0,10219400000.0,12805200000.0,23024600000.0,23024600000.0,2023-09-30
-174467869.246748,0.344594,1848700000.0,-506300000.0,-506300000.0,588800000.0,294000000.0,10774000000.0,1342400000.0,1048400000.0,-133700000.0,133700000.0,920632130.753252,588800000.0,18301600000.0,112581262.0,112581262.0,5.23,5.23,588800000.0,588800000.0,0.0,588800000.0,-10700000.0,599500000.0,599500000.0,315200000.0,914700000.0,530600000.0,-506300000.0,506300000.0,-133700000.0,133700000.0,1028000000.0,7527600000.0,4675900000.0,294000000.0,294000000.0,8555600000.0,10774000000.0,19329600000.0,19329600000.0,2023-06-30
0.0,0.271239,2572800000.0,,,1559900000.0,294400000.0,24731100000.0,2572800000.0,2278400000.0,755100000.0,134900000.0,1559900000.0,1559900000.0,33797900000.0,,,,,1559900000.0,1559900000.0,0.0,1559900000.0,2200000.0,1562100000.0,1562100000.0,581400000.0,2143500000.0,12859300000.0,,,755100000.0,134900000.0,-11248800000.0,9066800000.0,,294400000.0,147500000.0,-2182000000.0,24731100000.0,22549100000.0,22549100000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,112669643.0,112669643.0,11.2,11.2,,,,,,,,,,,0.0,,,,,,5060100000.0,,,,,,,2022-12-31
0.0,0.321679,2247900000.0,0.0,0.0,1158100000.0,360300000.0,12287800000.0,2247900000.0,1887600000.0,-274500000.0,274500000.0,1158100000.0,1158100000.0,20792900000.0,112655642.0,112655642.0,10.28,10.28,1158100000.0,1158100000.0,0.0,1158100000.0,63900000.0,1094200000.0,1094200000.0,518900000.0,1613100000.0,840900000.0,0.0,,-274500000.0,274500000.0,1051200000.0,8505100000.0,5231400000.0,360300000.0,360300000.0,9556300000.0,12287800000.0,21844100000.0,21844100000.0,2024-06-30 00:00:00
