Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.249809,0.0,0.0,23491500000.0,53764500000.0,68220800000.0,121985300000.0,23491500000.0,23491500000.0,,,,,23491500000.0,23491500000.0,23491500000.0,23491500000.0,0.0,23491500000.0,7822300000.0,31313100000.0,0.0,38030400000.0,23928300000.0,78845800000.0,78845800000.0,2024-03-31
0.0,0.251103,0.0,0.0,23014900000.0,52956300000.0,62766200000.0,115722500000.0,23014900000.0,23014900000.0,778846024.0,777530405.0,29.55,29.6,23014900000.0,23014900000.0,23014900000.0,23014900000.0,0.0,23014900000.0,7716600000.0,30730800000.0,0.0,36492200000.0,22584800000.0,76915500000.0,76915500000.0,2023-12-31
0.0,0.249707,0.0,0.0,22021600000.0,50767300000.0,61710500000.0,112477800000.0,22021600000.0,22021600000.0,777873543.0,776502116.0,28.31,28.36,22021600000.0,22021600000.0,22021600000.0,22021600000.0,0.0,22021600000.0,7328700000.0,29349200000.0,0.0,34499000000.0,21121300000.0,73586300000.0,73586300000.0,2023-09-30
0.0,0.251929,0.0,0.0,21245000000.0,48671100000.0,58625400000.0,107296500000.0,21245000000.0,21245000000.0,777066569.0,775931337.0,27.34,27.38,21245000000.0,21245000000.0,21245000000.0,21245000000.0,0.0,21245000000.0,7154500000.0,28398900000.0,0.0,32454700000.0,20102600000.0,70769300000.0,70769300000.0,2023-06-30
0.0,0.250817,0.0,0.0,20434400000.0,46694600000.0,53512500000.0,100207100000.0,20434400000.0,20434400000.0,776678069.0,775793470.0,26.31,26.34,20434400000.0,20434400000.0,20434400000.0,20434400000.0,0.0,20434400000.0,6840900000.0,27274500000.0,0.0,30655600000.0,19126000000.0,68230600000.0,68230600000.0,2023-03-31
,,,,,,,,,,776449189.0,775223056.0,25.29,25.33,,,,,,,,,,,,,,2022-12-31
0.0,0.251981,0.0,0.0,21707900000.0,54076300000.0,71391400000.0,125467700000.0,21707900000.0,21707900000.0,779457810.0,778339907.0,27.85,27.89,21707900000.0,21707900000.0,21707900000.0,21707900000.0,0.0,21707900000.0,7312400000.0,29019600000.0,0.0,38974400000.0,24590300000.0,78492400000.0,78492400000.0,2024-06-30 00:00:00
