Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Fixed Assets Revaluation Reserve,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Defined Pension Benefit,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Taxes Receivable,Cash Equivalents
5966500.0,5966500.0,531000.0,23098834000.0,23098943000.0,1320267000.0,23098834000.0,531000.0,23098943000.0,23098943000.0,23098943000.0,23098943000.0,23039278000.0,,,59665000.0,59665000.0,5979851000.0,5825671000.0,46000.0,,,5821246000.0,114000.0,114000.0,4265000.0,154180000.0,20903000.0,,417000.0,417000.0,,20649000.0,18022000.0,,17970000.0,52000.0,29078794000.0,27604347000.0,23152000.0,,,2012370000.0,2012370000.0,109000.0,109000.0,25542457000.0,,25542457000.0,13234000.0,25529223000.0,,,,,1474447000.0,9371000.0,,,337000.0,5000.0,,,1464734000.0,1454451000.0,10283000.0,,2023-09-30,,,
5966500.0,5966500.0,715000.0,22068144000.0,22068275000.0,1098210000.0,22068144000.0,715000.0,22068275000.0,22068275000.0,22068275000.0,22068275000.0,22008610000.0,19428356000.0,812334000.0,59665000.0,59665000.0,5962533000.0,5821496000.0,87000.0,3796000.0,87000.0,5817282000.0,331000.0,331000.0,3796000.0,141037000.0,19678000.0,9045000.0,384000.0,384000.0,4293000.0,15966000.0,37186000.0,34491000.0,9045000.0,2695000.0,28030808000.0,26791561000.0,8418000.0,2395000.0,87000.0,1214154000.0,1214154000.0,131000.0,131000.0,25529375000.0,-44887000.0,25574262000.0,10754000.0,16220000.0,19568000.0,194369000.0,25333351000.0,0.0,1239247000.0,10646000.0,10000000.0,12693000.0,11558000.0,807000.0,0.0,807000.0,1204189000.0,1197443000.0,6746000.0,6746000.0,2023-03-31,,,
5966500.0,5966500.0,331000.0,23569965000.0,23570069000.0,1237546000.0,23569965000.0,331000.0,23570069000.0,23570069000.0,23570069000.0,23570069000.0,23510404000.0,,,59665000.0,59665000.0,5997117000.0,5839557000.0,6000.0,,,5836160000.0,0.0,0.0,3391000.0,157560000.0,21841000.0,,331000.0,331000.0,,22093000.0,9366000.0,,8478000.0,888000.0,29567186000.0,28172080000.0,40447000.0,,,2502969000.0,2502969000.0,104000.0,104000.0,25600282000.0,,25600282000.0,34671000.0,25565611000.0,,,,,1395106000.0,11256000.0,,,353000.0,91000.0,,,1383406000.0,1294850000.0,88556000.0,,2024-03-31 00:00:00,,,
