Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Non Current Pension And Other Postretirement Benefit Plans,Other Payable,Non Current Prepaid Assets,Non Current Deferred Assets,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Deferred Assets,Restricted Cash,Prepaid Assets,Finished Goods,Work In Process,Raw Materials,Other Receivables,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Financial
230952619.0,230952619.0,976100000.0,1039200000.0,1283400000.0,2311600000.0,183400000.0,1283400000.0,12000000.0,1284400000.0,1440100000.0,1284400000.0,1284400000.0,1053300000.0,231100000.0,231100000.0,4414100000.0,234700000.0,156300000.0,600000.0,155700000.0,78400000.0,4179400000.0,112200000.0,882900000.0,11400000.0,871500000.0,46300000.0,2989800000.0,2989800000.0,5698500000.0,1335700000.0,404700000.0,0.0,109500000.0,109500000.0,1000000.0,1000000.0,780500000.0,780500000.0,1300000.0,779200000.0,4362800000.0,183400000.0,2375000000.0,1619900000.0,184500000.0,133400000.0,51100000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,
230952619.0,230952619.0,936100000.0,991600000.0,1781000000.0,2755800000.0,616400000.0,1781000000.0,18000000.0,1782200000.0,1877500000.0,1782200000.0,1782200000.0,1551100000.0,231100000.0,231100000.0,4602900000.0,178600000.0,101200000.0,5900000.0,95300000.0,77400000.0,4424300000.0,69000000.0,890400000.0,12100000.0,878300000.0,45400000.0,3247100000.0,3247100000.0,6385100000.0,1344400000.0,390700000.0,0.0,103500000.0,103500000.0,1200000.0,1200000.0,814300000.0,814300000.0,3600000.0,810700000.0,5040700000.0,154500000.0,3142400000.0,1635100000.0,108700000.0,71200000.0,37500000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,
230952619.0,230952619.0,754900000.0,817400000.0,1906900000.0,2702000000.0,691400000.0,1906900000.0,23800000.0,1908400000.0,2025000000.0,1908400000.0,1908400000.0,1677300000.0,231100000.0,231100000.0,3384800000.0,203700000.0,128500000.0,11900000.0,116600000.0,75200000.0,3181100000.0,107400000.0,688900000.0,11900000.0,677000000.0,45400000.0,2144100000.0,2144100000.0,5293200000.0,1420700000.0,417200000.0,0.0,99100000.0,99100000.0,1500000.0,1500000.0,872300000.0,872300000.0,4600000.0,867700000.0,3872500000.0,126300000.0,2725900000.0,895700000.0,124600000.0,85900000.0,38700000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,
