Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Minority Interests
0.0,0.4,311357000.0,,,90030000.0,72927000.0,1271674000.0,311357000.0,238430000.0,-79712000.0,79712000.0,90030000.0,90030000.0,2114801000.0,,,,,90030000.0,90030000.0,0.0,90030000.0,90030000.0,90030000.0,68688000.0,158718000.0,5886000.0,,-79712000.0,79712000.0,219452000.0,843127000.0,606686000.0,72927000.0,72927000.0,1062579000.0,1271674000.0,2334253000.0,2334253000.0,2024-03-31,
0.0,0.253303,310099000.0,0.0,0.0,113598000.0,73852000.0,1104277000.0,310099000.0,236247000.0,-84113000.0,84113000.0,113598000.0,113598000.0,1898504000.0,27111695.0,26666197.0,4.19,4.26,113598000.0,113598000.0,0.0,113598000.0,113598000.0,113598000.0,38536000.0,152134000.0,3558000.0,0.0,-84113000.0,84113000.0,232690000.0,794227000.0,570149000.0,73852000.0,73852000.0,1026917000.0,1104277000.0,2131194000.0,2131194000.0,2023-12-31,
0.0,0.233415,294644000.0,0.0,0.0,105512000.0,73557000.0,1066225000.0,294644000.0,221087000.0,-83448000.0,83448000.0,105512000.0,105512000.0,1830291000.0,27193814.0,27193814.0,3.88,3.88,105512000.0,105512000.0,0.0,105512000.0,105512000.0,105512000.0,32127000.0,137639000.0,5303000.0,0.0,-83448000.0,83448000.0,215785000.0,764066000.0,549815000.0,73557000.0,73557000.0,979851000.0,1066225000.0,2046076000.0,2046076000.0,2023-09-30,
0.0,0.257279,311771000.0,0.0,0.0,121951000.0,72377000.0,985064000.0,311771000.0,239394000.0,-75199000.0,75199000.0,121951000.0,121951000.0,1711473000.0,22966290.0,22966290.0,5.31,5.31,121951000.0,121951000.0,0.0,121951000.0,121951000.0,121951000.0,42244000.0,164195000.0,22693000.0,0.0,-75199000.0,75199000.0,216701000.0,726409000.0,526259000.0,72377000.0,72377000.0,943110000.0,985064000.0,1928174000.0,1928174000.0,2023-06-30,
366154.931824,0.134814,267498000.0,2716000.0,2716000.0,135597000.0,63156000.0,2097214000.0,270214000.0,207058000.0,-56463000.0,50331000.0,133247154.931824,135597000.0,1676722000.0,,,,,135597000.0,135597000.0,0.0,135597000.0,135598000.0,135598000.0,21129000.0,156727000.0,-9134000.0,2716000.0,-56463000.0,50331000.0,349907000.0,-420492000.0,-1543598000.0,63156000.0,63156000.0,-70585000.0,2097214000.0,2026629000.0,2026629000.0,2023-03-31,
,,,0.0,0.0,,,,,,,,,,,19905058.0,19905058.0,5.14,5.14,,,,,,,,,,0.0,,,,,,,,,,,,2022-12-31,
0.0,0.253448,290830000.0,0.0,0.0,123540000.0,73600000.0,1228500000.0,290830000.0,217230000.0,-51200000.0,51200000.0,123540000.0,123540000.0,2049590000.0,30279412.0,26625000.0,4.08,4.64,123540000.0,123540000.0,0.0,123540000.0,123950000.0,123950000.0,42080000.0,166030000.0,2360000.0,0.0,-51200000.0,51200000.0,201330000.0,821090000.0,602860000.0,73600000.0,73600000.0,1022420000.0,1228500000.0,2250920000.0,2250920000.0,2024-06-30 00:00:00,-410000.0
