Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-3683600.0,0.4,30661000.0,-9209000.0,-9209000.0,9599000.0,1030000.0,192343000.0,21452000.0,20422000.0,1528000.0,1901000.0,15124400.0,9599000.0,236651000.0,,,,,9599000.0,9599000.0,0.0,9599000.0,,9599000.0,9599000.0,8921000.0,18521000.0,6068000.0,-9209000.0,,1528000.0,1901000.0,20138000.0,44308000.0,9624000.0,1030000.0,1030000.0,64446000.0,192343000.0,256789000.0,256789000.0,2024-03-31
-675318.742539,0.211301,20204000.0,-3196000.0,-3196000.0,9910000.0,1043000.0,192958000.0,17008000.0,15965000.0,-3400000.0,3400000.0,12430681.257461,9910000.0,237219000.0,15730159.0,15730159.0,0.63,0.63,9910000.0,9910000.0,0.0,9910000.0,,9910000.0,9910000.0,2655000.0,12565000.0,7567000.0,-3196000.0,,-3400000.0,3400000.0,11592000.0,44261000.0,10465000.0,1043000.0,1043000.0,55853000.0,192958000.0,248811000.0,248811000.0,2023-12-31
-25080.093111,0.27261,14601000.0,-92000.0,-92000.0,8438000.0,1046000.0,246959000.0,14509000.0,13463000.0,-1864000.0,1864000.0,8504919.906889,8438000.0,285050000.0,15625926.0,15625926.0,0.54,0.54,8438000.0,8438000.0,0.0,8438000.0,,8438000.0,8438000.0,3162000.0,11599000.0,3866000.0,-92000.0,92000.0,-1864000.0,1864000.0,9689000.0,38091000.0,7547000.0,1046000.0,1046000.0,47780000.0,246959000.0,294739000.0,294739000.0,2023-09-30
-147000.0,0.3,15126000.0,-490000.0,-490000.0,-2951000.0,1009000.0,178449000.0,14636000.0,13627000.0,-1370000.0,2335000.0,-2608000.0,-2951000.0,214935000.0,,,,,-2951000.0,-2951000.0,0.0,-2951000.0,-9500000.0,6549000.0,6549000.0,4743000.0,11292000.0,233000.0,-60492000.0,60062000.0,-1370000.0,2335000.0,15084000.0,36486000.0,-3730000.0,1009000.0,-1761000.0,51570000.0,178449000.0,230019000.0,230019000.0,2023-03-31
18030600.0,0.3,11965000.0,60102000.0,60102000.0,31044000.0,949000.0,153296000.0,72067000.0,71118000.0,-2241000.0,2241000.0,-11027400.0,31044000.0,184492000.0,15678788.0,15678788.0,1.98,1.98,31044000.0,31044000.0,0.0,31044000.0,0.0,31044000.0,31044000.0,37833000.0,68877000.0,234000.0,60102000.0,-60102000.0,-2241000.0,2241000.0,10782000.0,31196000.0,5337000.0,949000.0,949000.0,41978000.0,153296000.0,195274000.0,195274000.0,2022-12-31
-108000.0,0.3,2677000.0,-360000.0,-360000.0,-1389000.0,472000.0,160254000.0,2317000.0,1845000.0,-1809000.0,1809000.0,-1137000.0,-1389000.0,205524000.0,15433333.0,15433333.0,-0.09,-0.09,-1389000.0,-1389000.0,0.0,-1389000.0,,-1389000.0,-1389000.0,1426000.0,36000.0,1198000.0,-360000.0,360000.0,-1809000.0,1809000.0,1008000.0,45270000.0,9206000.0,472000.0,472000.0,46278000.0,160254000.0,206532000.0,206532000.0,2024-06-30 00:00:00
263775.936884,0.201972,8995000.0,1306000.0,1306000.0,6069000.0,1032000.0,178587000.0,10301000.0,9269000.0,-1664000.0,1664000.0,5026775.936884,6069000.0,210728000.0,15971053.0,15971053.0,0.38,0.38,6069000.0,6069000.0,0.0,6069000.0,,6069000.0,6069000.0,1536000.0,7605000.0,3610000.0,1306000.0,-1306000.0,-1664000.0,1664000.0,6964000.0,32141000.0,3930000.0,1032000.0,1032000.0,39105000.0,178587000.0,217692000.0,217692000.0,2023-06-30 00:00:00
