Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Financial Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Treasury Shares Number
26319660.0,26319660.0,231145000.0,8845091000.0,8869167000.0,4122071000.0,8845091000.0,231145000.0,8869167000.0,8869167000.0,8869167000.0,8869167000.0,8605970000.0,,,263197000.0,263197000.0,3315366000.0,501820000.0,,215513000.0,220911000.0,220911000.0,0.0,65396000.0,2813546000.0,487066000.0,,10234000.0,10234000.0,0.0,92800000.0,1903317000.0,,,3000000.0,1900317000.0,12184533000.0,5248916000.0,65827000.0,,,121674000.0,121674000.0,1153000.0,,24076000.0,,4987446000.0,,4987446000.0,53087000.0,4934359000.0,,,,,6935617000.0,318783000.0,,,2043591000.0,,,,6407000.0,1645000.0,1937316000.0,,,2627875000.0,567612000.0,2060263000.0,,,2024-03-31,
26319660.0,26319660.0,234911000.0,7983221000.0,8003283000.0,3387185000.0,7983221000.0,234911000.0,8003283000.0,8003283000.0,8003283000.0,8003283000.0,7871685000.0,,,131598000.0,131598000.0,3466554000.0,593630000.0,,210137000.0,226230000.0,226230000.0,0.0,157263000.0,2872924000.0,322887000.0,,8681000.0,8681000.0,0.0,95496000.0,2198399000.0,,,67412000.0,2130987000.0,11469837000.0,5209727000.0,70675000.0,,,129396000.0,129396000.0,2265000.0,,20062000.0,,4947873000.0,,4947873000.0,85475000.0,4862398000.0,,,,,6260109000.0,159725000.0,,,2077793000.0,,,,5320000.0,,1505451000.0,,,2511820000.0,557520000.0,1954300000.0,,,2023-09-30,
26319660.0,26319660.0,238273000.0,7593924000.0,7611654000.0,2986203000.0,7593924000.0,238273000.0,7611654000.0,7611654000.0,7611654000.0,7611654000.0,-1000.0,5049031000.0,1672277000.0,131598000.0,131598000.0,2918594000.0,584865000.0,131683000.0,222037000.0,231145000.0,231145000.0,0.0,131683000.0,2333729000.0,2000.0,330000.0,7128000.0,7128000.0,0.0,99504000.0,2036731000.0,384429000.0,918000.0,331000.0,1651384000.0,10530248000.0,5210316000.0,1000.0,177758000.0,0.0,200000.0,200000.0,2294000.0,2294000.0,17730000.0,17730000.0,4971926000.0,-4949252000.0,9921178000.0,53461000.0,245747000.0,6602840000.0,2471124000.0,548006000.0,0.0,5319932000.0,1000.0,1107000.0,169419000.0,1756984000.0,178863000.0,153843000.0,1424278000.0,76803000.0,77425000.0,1408024000.0,-98200000.0,1506224000.0,1830169000.0,71529000.0,1830169000.0,1745680000.0,84488000.0,2023-03-31,
