Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Accrued Expenses,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
128921160.0,128921160.0,4670300000.0,4801300000.0,14053400000.0,18879800000.0,9915300000.0,14053400000.0,24400000.0,14102900000.0,14942700000.0,17802300000.0,3699400000.0,14102900000.0,13974000000.0,,,128900000.0,128900000.0,10484200000.0,2919400000.0,-2600000.0,,,878000000.0,863600000.0,23800000.0,839800000.0,158400000.0,7564800000.0,363000000.0,3937700000.0,600000.0,3937100000.0,,72000000.0,1101600000.0,,,0.0,1101600000.0,28286500000.0,10806600000.0,333000000.0,,0.0,936800000.0,936800000.0,0.0,49500000.0,49500000.0,9457800000.0,,9457800000.0,144400000.0,9313400000.0,,,,,17480100000.0,1746000000.0,,,,4703600000.0,,,,,,109200000.0,1745800000.0,,,9175500000.0,9068900000.0,106600000.0,,2024-03-31
128921160.0,128921160.0,5305300000.0,5406900000.0,12772400000.0,18203600000.0,7849400000.0,12772400000.0,24100000.0,12820800000.0,13868300000.0,15959400000.0,3138600000.0,12820800000.0,12691900000.0,,,128900000.0,128900000.0,10341100000.0,2692700000.0,100000.0,,,743400000.0,1071600000.0,24100000.0,1047500000.0,156100000.0,7648400000.0,606600000.0,4335300000.0,0.0,4335300000.0,,64600000.0,795200000.0,,,0.0,795200000.0,26300500000.0,10802700000.0,201100000.0,,0.0,800100000.0,800100000.0,0.0,48400000.0,48400000.0,9713700000.0,,9713700000.0,94200000.0,9619500000.0,,,,,15497800000.0,2229900000.0,0.0,,,4523400000.0,,,,,,170600000.0,2342700000.0,,,6231200000.0,6153700000.0,77500000.0,,2023-09-30
128921160.0,128921160.0,5521225000.0,5576938000.0,12195975000.0,17798003000.0,7199732000.0,12195975000.0,24857000.0,12245922000.0,13555680000.0,15196932000.0,2951010000.0,12245922000.0,2444000.0,7669794000.0,200000000.0,128921000.0,128921000.0,10979698000.0,3057709000.0,-2000.0,7822000.0,38290000.0,817969000.0,1334148000.0,24390000.0,1309758000.0,144532000.0,7921989000.0,389514000.0,4242790000.0,467000.0,4242323000.0,74426000.0,74426000.0,1552361000.0,407801000.0,21326000.0,0.0,1123234000.0,26176630000.0,11055406000.0,39000.0,822680000.0,0.0,103938000.0,103938000.0,0.0,49947000.0,49947000.0,10034807000.0,-7537764000.0,17572571000.0,104222000.0,324715000.0,13926049000.0,2502799000.0,714786000.0,0.0,15121721000.0,1468649000.0,0.0,94460000.0,770876000.0,5526367000.0,1000.0,3040876000.0,722453000.0,1763037000.0,825831000.0,134683000.0,1448633000.0,-1610000.0,1450243000.0,6320871000.0,6290015000.0,30856000.0,30856000.0,2023-03-31
