Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-4919912.760618,0.239996,73376600000.0,-20500000.0,-20500000.0,51205500000.0,4614400000.0,65870400000.0,73356100000.0,68741700000.0,-125900000.0,125900000.0,51221080087.23938,51205500000.0,116028300000.0,,,,,51205500000.0,51205500000.0,0.0,51205500000.0,-701600000.0,51907100000.0,51907100000.0,16467500000.0,68615800000.0,6838300000.0,-20500000.0,,-125900000.0,125900000.0,61647800000.0,50157900000.0,31514900000.0,4614400000.0,4614400000.0,111805700000.0,65870400000.0,177676100000.0,177676100000.0,2024-03-31
-10586922.634868,0.191792,71606500000.0,-55200000.0,-55200000.0,53352300000.0,4594500000.0,70418500000.0,71551300000.0,66956800000.0,-136000000.0,136000000.0,53396913077.365135,53352300000.0,118283400000.0,12381512709.0,12381512709.0,4.26,4.28,53352300000.0,53352300000.0,0.0,53352300000.0,-712900000.0,54065200000.0,54065200000.0,12815700000.0,66820800000.0,6568300000.0,-55200000.0,55200000.0,-136000000.0,136000000.0,60443700000.0,47864900000.0,28873100000.0,4594500000.0,4594500000.0,108308600000.0,70418500000.0,178727100000.0,178727100000.0,2023-12-31
0.0,0.255447,71191200000.0,0.0,0.0,48980700000.0,4530400000.0,70686700000.0,71191200000.0,66660800000.0,-98700000.0,98700000.0,48980700000.0,48980700000.0,116407600000.0,12495076531.0,12463282443.0,3.92,3.93,48980700000.0,48980700000.0,0.0,48980700000.0,-664500000.0,49645200000.0,49645200000.0,17003100000.0,66562100000.0,6648800000.0,0.0,,-98700000.0,98700000.0,60012000000.0,45720900000.0,27436900000.0,4530400000.0,4530400000.0,105732900000.0,70686700000.0,176419600000.0,176419600000.0,2023-09-30
0.0,0.253586,73923700000.0,0.0,0.0,51049300000.0,4424600000.0,65496500000.0,73923700000.0,69499100000.0,-99000000.0,99000000.0,51049300000.0,51049300000.0,108056000000.0,12451048780.0,12420754258.0,4.1,4.11,51049300000.0,51049300000.0,0.0,51049300000.0,-846800000.0,51896100000.0,51896100000.0,17598900000.0,69400100000.0,7223000000.0,0.0,,-99000000.0,99000000.0,62276100000.0,42559500000.0,24626000000.0,4424600000.0,4424600000.0,104835600000.0,65496500000.0,170332100000.0,170332100000.0,2023-06-30
754674651.73692,0.233645,70325600000.0,3230000000.0,3230000000.0,51754800000.0,4614000000.0,72253000000.0,73555600000.0,68941600000.0,14872800000.0,121500000.0,49279474651.73692,51754800000.0,111724000000.0,,,,,51754800000.0,51754800000.0,0.0,51754800000.0,-671100000.0,52425900000.0,52425900000.0,16079500000.0,68820100000.0,-12177100000.0,652400000.0,,14872800000.0,121500000.0,62033800000.0,39471000000.0,-3142300000.0,4614000000.0,4614000000.0,101504800000.0,72253000000.0,173757800000.0,173757800000.0,2023-03-31
,,,,,,,,,,,,,,,12381512709.0,12381512709.0,4.03,4.04,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
-7716321.444786,0.253826,74509100000.0,-30400000.0,-30400000.0,50915900000.0,4985700000.0,72837300000.0,74478700000.0,69493000000.0,-112500000.0,112500000.0,50938583678.555214,50915900000.0,120899900000.0,12510049140.0,12479387255.0,4.07,4.08,50915900000.0,50915900000.0,0.0,50915900000.0,-854000000.0,51769900000.0,51769900000.0,17610600000.0,69380500000.0,6948800000.0,-30400000.0,30400000.0,-112500000.0,112500000.0,62498400000.0,48062600000.0,27522500000.0,4985700000.0,4985700000.0,110561000000.0,72837300000.0,183398300000.0,183398300000.0,2024-06-30 00:00:00
