Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
12670000.0,12670000.0,536450000.0,565160000.0,828500000.0,1598110000.0,466000000.0,828500000.0,14880000.0,1047830000.0,1139890000.0,1044460000.0,-3370000.0,1047830000.0,629530000.0,277840000.0,101110000.0,101110000.0,842390000.0,165360000.0,30000.0,52560000.0,9280000.0,103490000.0,11430000.0,92060000.0,677030000.0,461670000.0,3450000.0,458220000.0,34280000.0,148550000.0,11850000.0,0.0,136700000.0,1886850000.0,743590000.0,12160000.0,,,219330000.0,219330000.0,0.0,504880000.0,-166010000.0,670890000.0,46930000.0,57220000.0,410320000.0,118710000.0,37710000.0,0.0,1143030000.0,3280000.0,26700000.0,42040000.0,576500000.0,189430000.0,147850000.0,239220000.0,10530000.0,469680000.0,-2090000.0,471770000.0,14300000.0,470000.0,13830000.0,13830000.0,2024-03-31
12670000.0,12670000.0,574580000.0,598380000.0,716520000.0,1510060000.0,451140000.0,716520000.0,16420000.0,928100000.0,1047550000.0,927950000.0,-150000.0,928100000.0,517530000.0,276510000.0,100970000.0,100970000.0,884170000.0,223490000.0,,50980000.0,39800000.0,132710000.0,13260000.0,119450000.0,660680000.0,465670000.0,3160000.0,462510000.0,28920000.0,108040000.0,6900000.0,360000.0,100780000.0,1812120000.0,700300000.0,11700000.0,0.0,0.0,211580000.0,211510000.0,70000.0,463220000.0,-143580000.0,606800000.0,27860000.0,51440000.0,372700000.0,117090000.0,37710000.0,0.0,1111820000.0,4850000.0,112850000.0,54820000.0,547640000.0,130560000.0,127480000.0,289600000.0,9540000.0,374210000.0,-1500000.0,375710000.0,7910000.0,530000.0,7380000.0,7380000.0,2023-09-30
