Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Net PPE,Current Assets,Other Current Assets,Inventory,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date
44289530.0,44289530.0,885059000.0,902391000.0,1946599000.0,2850034000.0,271247000.0,1946599000.0,1947643000.0,2850034000.0,1947643000.0,1947643000.0,1504748000.0,442895000.0,442895000.0,2321359000.0,2086292000.0,832003000.0,344065000.0,902391000.0,902391000.0,7833000.0,235067000.0,106178000.0,,,5695000.0,33394000.0,33394000.0,4269002000.0,3762688000.0,2961000.0,2734000.0,2734000.0,1044000.0,3755949000.0,506314000.0,57938000.0,411149000.0,5405000.0,60000.0,31762000.0,14430000.0,17332000.0,2024-03-31
44289530.0,44289530.0,658362000.0,680351000.0,2216092000.0,2897487000.0,-2456000.0,2216092000.0,2217136000.0,2897487000.0,2217136000.0,2217136000.0,1774241000.0,442895000.0,442895000.0,2455644000.0,1994975000.0,829703000.0,476888000.0,680351000.0,680351000.0,8033000.0,460669000.0,363296000.0,,,4521000.0,33183000.0,33183000.0,4672780000.0,4214567000.0,3041000.0,2726000.0,2726000.0,1044000.0,4207756000.0,458213000.0,40658000.0,388361000.0,2015000.0,1195000.0,25984000.0,3995000.0,21989000.0,2023-09-30
44289530.0,44289530.0,656225000.0,658862000.0,2496979000.0,3156885000.0,41697000.0,2496979000.0,2498023000.0,3156885000.0,2498023000.0,2498023000.0,2055128000.0,442895000.0,442895000.0,2468312000.0,2073843000.0,822400000.0,584548000.0,658862000.0,658862000.0,8033000.0,394469000.0,315816000.0,0.0,0.0,4521000.0,38021000.0,38021000.0,4966335000.0,4530169000.0,3068000.0,2726000.0,2726000.0,1044000.0,4523331000.0,436166000.0,43415000.0,389167000.0,834000.0,0.0,2750000.0,113000.0,2637000.0,2023-03-31
