Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.259511,897000000.0,578100000.0,97100000.0,2070400000.0,897000000.0,799900000.0,-19200000.0,19200000.0,578100000.0,578100000.0,3781000000.0,,,,,578100000.0,578100000.0,0.0,578100000.0,,578100000.0,578100000.0,202600000.0,780700000.0,115100000.0,-19200000.0,19200000.0,684800000.0,1710600000.0,1241400000.0,97100000.0,97100000.0,2395400000.0,2070400000.0,4465800000.0,4465800000.0,2024-03-31
0.0,0.234101,845900000.0,558800000.0,97500000.0,2261400000.0,845900000.0,748400000.0,-18800000.0,18800000.0,558800000.0,558800000.0,3882700000.0,23234927.0,23234927.0,24.05,24.05,558800000.0,558800000.0,0.0,558800000.0,,558800000.0,558800000.0,170800000.0,729600000.0,94900000.0,-18800000.0,18800000.0,653500000.0,1621300000.0,1151900000.0,97500000.0,97500000.0,2274800000.0,2261400000.0,4536200000.0,4536200000.0,2023-12-31
0.0,0.243159,740300000.0,459100000.0,97200000.0,1879300000.0,740300000.0,643100000.0,-36500000.0,36500000.0,459100000.0,459100000.0,3419600000.0,23233806.0,23233806.0,19.76,19.76,459100000.0,459100000.0,0.0,459100000.0,0.0,459100000.0,459100000.0,147500000.0,606600000.0,91600000.0,-36500000.0,36500000.0,551500000.0,1540300000.0,1113400000.0,97200000.0,97200000.0,2091800000.0,1879300000.0,3971100000.0,3971100000.0,2023-09-30
0.0,0.253928,727300000.0,436900000.0,98400000.0,1795800000.0,727300000.0,628900000.0,-43300000.0,43300000.0,436900000.0,436900000.0,3257200000.0,23227007.0,23227007.0,18.81,18.81,436900000.0,436900000.0,0.0,436900000.0,0.0,436900000.0,436900000.0,148700000.0,585600000.0,89000000.0,-43300000.0,43300000.0,539900000.0,1461400000.0,1010000000.0,98400000.0,98400000.0,2001300000.0,1795800000.0,3797100000.0,3797100000.0,2023-06-30
0.0,0.23289,659037000.0,430724000.0,95577000.0,2459909000.0,659037000.0,563460000.0,-28044000.0,1971000.0,430724000.0,430724000.0,2784760000.0,,,,,430724000.0,430724000.0,0.0,430724000.0,,430724000.0,430724000.0,130765000.0,561489000.0,-182706000.0,-28044000.0,1971000.0,443723000.0,324851000.0,-333193000.0,95577000.0,89566000.0,768574000.0,2459909000.0,3228483000.0,3228483000.0,2023-03-31
,,,,,,,,,,,,,23223835.0,23223835.0,13.09,13.09,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.248213,1299700000.0,883500000.0,104200000.0,1870600000.0,1299700000.0,1195500000.0,-20300000.0,20300000.0,883500000.0,883500000.0,3662500000.0,23231659.0,23231659.0,38.03,38.03,883500000.0,883500000.0,0.0,883500000.0,0.0,883500000.0,883500000.0,291700000.0,1175200000.0,113300000.0,-20300000.0,20300000.0,1082200000.0,1791900000.0,1281400000.0,104200000.0,104200000.0,2874100000.0,1870600000.0,4744700000.0,4744700000.0,2024-06-30 00:00:00
