Date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue
2023-12-31,0.0,0.222644,43631000.0,0.0,0.0,20693000.0,4458000.0,259623000.0,43631000.0,39173000.0,-12552000.0,12552000.0,20693000.0,20693000.0,273992000.0,17389076.0,17389076.0,1.19,1.19,20693000.0,20693000.0,0.0,20693000.0,20694000.0,20694000.0,5927000.0,26621000.0,10935000.0,0.0,-12552000.0,12552000.0,28238000.0,14369000.0,7845000.0,4458000.0,4458000.0,42607000.0,259623000.0,302230000.0,302230000.0
2022-12-31,0.0,0.224359,13142000.0,0.0,0.0,6050000.0,4791000.0,71158000.0,13142000.0,8351000.0,-551000.0,551000.0,6050000.0,6050000.0,79095000.0,17285714.0,17285714.0,0.35,0.35,6050000.0,6050000.0,0.0,6050000.0,6050000.0,6050000.0,1750000.0,7800000.0,1608000.0,0.0,-551000.0,551000.0,6743000.0,7937000.0,1208000.0,4791000.0,4791000.0,14680000.0,71158000.0,85838000.0,85838000.0
2024-03-31 00:00:00,0.0,0.021325,29138000.0,,,14913000.0,5850000.0,103551000.0,29138000.0,23288000.0,-8048000.0,8048000.0,14913000.0,14913000.0,120603000.0,,,,,14913000.0,14913000.0,0.0,14913000.0,14915000.0,14915000.0,325000.0,15240000.0,21702000.0,,-8048000.0,8048000.0,1586000.0,17052000.0,8792000.0,5850000.0,5850000.0,18638000.0,103551000.0,122189000.0,122189000.0
2023-09-30 00:00:00,0.0,0.146344,26276000.0,0.0,0.0,8184000.0,4466000.0,39918000.0,26276000.0,21810000.0,-12223000.0,12223000.0,8184000.0,8184000.0,51537000.0,17412766.0,17412766.0,0.47,0.47,8184000.0,8184000.0,0.0,8184000.0,8184000.0,8184000.0,1403000.0,9587000.0,13272000.0,0.0,-12223000.0,12223000.0,8537000.0,11619000.0,4317000.0,4466000.0,4466000.0,20156000.0,39918000.0,60074000.0,60074000.0
2023-06-30 00:00:00,0.0,0.210878,25989000.0,0.0,0.0,8270000.0,4442000.0,52938000.0,25989000.0,21547000.0,-11067000.0,11067000.0,8270000.0,8270000.0,64857000.0,17595745.0,17595745.0,0.47,0.47,8270000.0,8270000.0,0.0,8270000.0,8270000.0,8270000.0,2210000.0,10480000.0,6026000.0,0.0,-11067000.0,11067000.0,15520000.0,11919000.0,5234000.0,4442000.0,4442000.0,27439000.0,52938000.0,80377000.0,80377000.0
2023-03-31 00:00:00,218055.06737,0.294669,15692000.0,740000.0,740000.0,4816000.0,4977000.0,30419000.0,16432000.0,11455000.0,812000.0,4627000.0,4294055.06737,4816000.0,34389000.0,,,,,4816000.0,4816000.0,0.0,4816000.0,4816000.0,4816000.0,2012000.0,6828000.0,-1992000.0,253000.0,812000.0,4627000.0,7193000.0,3970000.0,-509000.0,4977000.0,4977000.0,11163000.0,30419000.0,41582000.0,41582000.0
