Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Other Special Charges
0.0,0.246111,1007100000.0,0.0,0.0,518400000.0,171400000.0,3869100000.0,1007100000.0,835700000.0,-147800000.0,147800000.0,518400000.0,518400000.0,4826100000.0,,,,,518400000.0,518400000.0,0.0,518400000.0,-3800000.0,518600000.0,518600000.0,169300000.0,687900000.0,44300000.0,0.0,-147800000.0,147800000.0,791400000.0,957000000.0,546100000.0,171400000.0,171400000.0,1748400000.0,3869100000.0,5617500000.0,5617500000.0,2024-03-31,
0.0,0.333752,696800000.0,0.0,0.0,317600000.0,158200000.0,2321300000.0,696800000.0,538600000.0,-61000000.0,61000000.0,317600000.0,317600000.0,3268200000.0,66443515.0,66443515.0,4.78,4.78,317600000.0,317600000.0,0.0,317600000.0,600000.0,318200000.0,318200000.0,159400000.0,477600000.0,161800000.0,0.0,-61000000.0,61000000.0,376800000.0,946900000.0,568000000.0,158200000.0,158200000.0,1323700000.0,2321300000.0,3645000000.0,3645000000.0,2023-12-31,
0.0,0.275033,272900000.0,0.0,0.0,53700000.0,124000000.0,3715300000.0,272900000.0,148900000.0,-74000000.0,74000000.0,53700000.0,53700000.0,4495900000.0,66296296.0,66296296.0,0.81,0.81,53700000.0,53700000.0,0.0,53700000.0,600000.0,54300000.0,54300000.0,20600000.0,74900000.0,52400000.0,0.0,-74000000.0,74000000.0,96500000.0,780600000.0,466800000.0,124000000.0,124000000.0,877100000.0,3715300000.0,4592400000.0,4592400000.0,2023-09-30,
0.0,0.332598,957100000.0,0.0,0.0,453500000.0,134300000.0,6202600000.0,957100000.0,822800000.0,-142400000.0,142400000.0,453500000.0,453500000.0,7023700000.0,66398243.0,66398243.0,6.83,6.83,453500000.0,453500000.0,0.0,453500000.0,-600000.0,454100000.0,454100000.0,226300000.0,680400000.0,12300000.0,0.0,-142400000.0,142400000.0,810500000.0,821100000.0,478900000.0,134300000.0,134300000.0,1631600000.0,6202600000.0,7834200000.0,7834200000.0,2023-06-30,
0.0,0.255467,1079770000.0,0.0,0.0,604165000.0,157037000.0,4822687000.0,1079770000.0,922733000.0,-107173000.0,107173000.0,604165000.0,604165000.0,5827467000.0,,,,,604165000.0,604165000.0,0.0,604165000.0,-3046000.0,607211000.0,607211000.0,208349000.0,815560000.0,35731000.0,0.0,-107173000.0,107173000.0,887002000.0,1004780000.0,626269000.0,157037000.0,157037000.0,1891782000.0,4822687000.0,6714469000.0,6714469000.0,2023-03-31,
,,,,,,,,,,,,,,,66351931.0,66351931.0,6.99,6.99,,,,,,,,,,,,,,,,,,,,,,,2022-12-31,
3571875.0,0.28125,300200000.0,12700000.0,12700000.0,15600000.0,132500000.0,4229200000.0,312900000.0,180400000.0,-158000000.0,158000000.0,6471875.0,15600000.0,4903200000.0,65000000.0,65000000.0,0.24,0.24,15600000.0,15600000.0,0.0,15600000.0,-500000.0,16100000.0,16100000.0,6300000.0,22400000.0,27100000.0,12700000.0,-158000000.0,158000000.0,140600000.0,674000000.0,363700000.0,132500000.0,132500000.0,814600000.0,4229200000.0,5043800000.0,5043800000.0,2024-06-30 00:00:00,-12700000.0
