Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.243865,3487742000.0,0.0,0.0,2587204000.0,9289654000.0,3487742000.0,3487742000.0,-66126000.0,66126000.0,2587204000.0,2587204000.0,10173926000.0,,,,,2587204000.0,2587204000.0,0.0,2587204000.0,0.0,2587204000.0,2587204000.0,834412000.0,3421616000.0,801109000.0,0.0,-66126000.0,66126000.0,2686633000.0,884272000.0,884272000.0,3570905000.0,9289654000.0,12860559000.0,12860559000.0,2024-03-31
0.0,0.281314,3482450000.0,0.0,0.0,2443798000.0,6966922000.0,3482450000.0,3482450000.0,-82080000.0,82080000.0,2443798000.0,2443798000.0,7658656000.0,263056835.0,263056835.0,9.29,9.29,2443798000.0,2443798000.0,0.0,2443798000.0,0.0,2443798000.0,2443798000.0,956572000.0,3400370000.0,577125000.0,0.0,-82080000.0,82080000.0,2905325000.0,691734000.0,691734000.0,3597059000.0,6966922000.0,10563981000.0,10563981000.0,2023-12-31
0.0,0.277872,2610162000.0,0.0,0.0,1815250000.0,7745943000.0,2610162000.0,2610162000.0,-96410000.0,96410000.0,1815250000.0,1815250000.0,8393892000.0,263079710.0,263079710.0,6.9,6.9,1815250000.0,1815250000.0,0.0,1815250000.0,0.0,1815250000.0,1815250000.0,698502000.0,2513752000.0,886871000.0,0.0,-96410000.0,96410000.0,1723291000.0,647949000.0,647949000.0,2371240000.0,7745943000.0,10117183000.0,10117183000.0,2023-09-30
0.0,0.281817,1461432000.0,0.0,0.0,986524000.0,3545564000.0,1461432000.0,1461432000.0,-87794000.0,87794000.0,986524000.0,986524000.0,4138091000.0,263073067.0,263073067.0,3.75,3.75,986524000.0,986524000.0,0.0,986524000.0,0.0,986524000.0,986524000.0,387114000.0,1373638000.0,840893000.0,0.0,-87794000.0,87794000.0,620539000.0,592527000.0,592527000.0,1213066000.0,3545564000.0,4758630000.0,4758630000.0,2023-06-30
181775723.54792,0.304691,113645000.0,596590000.0,596590000.0,393364000.0,6057748000.0,710235000.0,710235000.0,1168740000.0,144495000.0,-21450276.45208,393364000.0,5507036000.0,,,,,393364000.0,393364000.0,0.0,393364000.0,0.0,393364000.0,393364000.0,172376000.0,565740000.0,-1225089000.0,596590000.0,1168740000.0,144495000.0,36346000.0,-550712000.0,-881431000.0,-514366000.0,6057748000.0,5543382000.0,5543382000.0,2023-03-31
,,,,,,,,,,,,,,263164005.0,263164005.0,4.195,4.195,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.261155,2424278000.0,0.0,0.0,1742354000.0,5486468000.0,2424278000.0,2424278000.0,-66064000.0,66064000.0,1742354000.0,1742354000.0,6130542000.0,263195468.0,263195468.0,6.62,6.62,1742354000.0,1742354000.0,0.0,1742354000.0,0.0,1742354000.0,1742354000.0,615860000.0,2358214000.0,840076000.0,0.0,-66064000.0,66064000.0,1584202000.0,644074000.0,644074000.0,2228276000.0,5486468000.0,7714744000.0,7714744000.0,2024-06-30 00:00:00
