Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Derivative Product Liabilities,Tradeand Other Payables Non Current,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Financial Assets,Other Investments,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Treasury Shares Number,Defined Pension Benefit
29441755.0,29441755.0,1715900000.0,2365500000.0,50834700000.0,53461900000.0,13872000000.0,50834700000.0,47000000.0,51143400000.0,53236400000.0,51633900000.0,490500000.0,51143400000.0,50848800000.0,,,294600000.0,294600000.0,13128900000.0,4244800000.0,9900000.0,,,,1741500000.0,2140000000.0,47000000.0,2093000000.0,311200000.0,8884100000.0,120900000.0,225500000.0,225500000.0,210400000.0,5795400000.0,,,2300000.0,5793100000.0,64762800000.0,42006700000.0,1252300000.0,,212500000.0,,9160900000.0,102900000.0,,102900000.0,,495800000.0,32200000.0,308700000.0,17300000.0,291400000.0,30178400000.0,,30178400000.0,2807500000.0,27370900000.0,,,,,22756100000.0,1772700000.0,,0.0,,,6503800000.0,,,,,,9270400000.0,,,5209200000.0,4606600000.0,602600000.0,,2024-03-31,,
29513755.0,29513755.0,911700000.0,1616000000.0,48684000000.0,50581800000.0,12920500000.0,48684000000.0,50100000.0,49015900000.0,50429600000.0,49492500000.0,476600000.0,49015900000.0,48720600000.0,,,295300000.0,295300000.0,11479200000.0,3325000000.0,29900000.0,,,,1472400000.0,1463800000.0,50100000.0,1413700000.0,316800000.0,8154200000.0,128200000.0,152200000.0,152200000.0,185000000.0,5555900000.0,,,30400000.0,5525500000.0,60971700000.0,39897000000.0,1599400000.0,,166900000.0,,,7846000000.0,,7846000000.0,,440300000.0,32200000.0,331900000.0,40500000.0,291400000.0,29094200000.0,,29094200000.0,10189900000.0,18904300000.0,,,,,21074700000.0,1511100000.0,,200000.0,,,6560000000.0,,,,,,9067000000.0,,,3936400000.0,3282200000.0,654200000.0,,2023-09-30,,
29513755.0,29513755.0,89300000.0,522400000.0,46386300000.0,47183600000.0,12507400000.0,46386300000.0,52600000.0,46713800000.0,47000900000.0,47194200000.0,480400000.0,46713800000.0,46418500000.0,41526700000.0,1500000.0,295300000.0,295300000.0,10485600000.0,2083300000.0,34800000.0,0.0,6000000.0,34800000.0,1338200000.0,339700000.0,52600000.0,287100000.0,324700000.0,8402300000.0,600000.0,182700000.0,182700000.0,208300000.0,7224700000.0,1782400000.0,28100000.0,29100000.0,5385100000.0,57679800000.0,36770100000.0,1185900000.0,280700000.0,164100000.0,0.0,,6486200000.0,100000.0,5358700000.0,1127400000.0,427600000.0,32200000.0,327500000.0,36100000.0,291400000.0,27466200000.0,-8742800000.0,36209000000.0,10328500000.0,232900000.0,20361200000.0,4012800000.0,1273600000.0,0.0,20909700000.0,1600100000.0,0.0,200000.0,28100000.0,1525800000.0,8207200000.0,313600000.0,3878700000.0,1692800000.0,2322100000.0,303300000.0,8446100000.0,-164300000.0,8610400000.0,2387900000.0,2007400000.0,380500000.0,380500000.0,2023-03-31,,
