Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.258588,1034502000.0,,,476783000.0,331781000.0,0.0,1034502000.0,702721000.0,-59647000.0,59647000.0,476783000.0,476783000.0,1066041000.0,,,,,476783000.0,476783000.0,0.0,476783000.0,,476783000.0,476783000.0,166291000.0,643074000.0,114319000.0,,,-59647000.0,59647000.0,588402000.0,1066041000.0,582060000.0,331781000.0,331781000.0,1654443000.0,0.0,1654443000.0,1654443000.0,2024-03-31
0.0,0.252841,1207377000.0,,,612758000.0,318707000.0,0.0,1207377000.0,888670000.0,-68553000.0,68553000.0,612758000.0,612758000.0,841296000.0,43273870.0,43273870.0,14.16,14.16,612758000.0,612758000.0,0.0,612758000.0,0.0,612758000.0,612758000.0,207359000.0,820117000.0,59595000.0,,,-68553000.0,68553000.0,829075000.0,841296000.0,432629000.0,318707000.0,318707000.0,1670371000.0,0.0,1670371000.0,1670371000.0,2023-12-31
0.0,0.255479,908483000.0,,,372008000.0,342283000.0,0.0,908483000.0,566200000.0,-66539000.0,66539000.0,372008000.0,372008000.0,881067000.0,43307101.0,43307101.0,8.59,8.59,372008000.0,372008000.0,0.0,372008000.0,0.0,372008000.0,372008000.0,127653000.0,499661000.0,47451000.0,,,-66539000.0,66539000.0,518749000.0,881067000.0,452310000.0,342283000.0,342283000.0,1399816000.0,0.0,1399816000.0,1399816000.0,2023-09-30
0.0,0.255366,941550000.0,,,417868000.0,325647000.0,0.0,941550000.0,615903000.0,-54731000.0,54731000.0,417868000.0,417868000.0,905134000.0,43302383.0,43302383.0,9.65,9.65,417868000.0,417868000.0,0.0,417868000.0,,417868000.0,417868000.0,143304000.0,561172000.0,60310000.0,,,-54731000.0,54731000.0,555593000.0,905134000.0,499250000.0,325647000.0,325647000.0,1460727000.0,0.0,1460727000.0,1460727000.0,2023-06-30
5046106.00083,0.255215,772008000.0,19772000.0,19772000.0,339240000.0,306762000.0,366966000.0,791780000.0,485018000.0,-42525000.0,29531000.0,324514106.00083,339240000.0,650423000.0,,,,,339240000.0,339240000.0,0.0,339240000.0,,339240000.0,339240000.0,116247000.0,455487000.0,-77380000.0,14454000.0,-14454000.0,-42525000.0,29531000.0,617859000.0,283457000.0,-1054551000.0,306762000.0,306762000.0,901316000.0,366966000.0,1268282000.0,1268282000.0,2023-03-31
,,,37729000.0,37729000.0,,,,,,,,,,,43279203.0,43279203.0,8.03,8.03,,,,,0.0,,,,,,37729000.0,-37729000.0,,,,,,,,,,,,2022-12-31
0.0,0.271487,941857000.0,,,404911000.0,325418000.0,0.0,941857000.0,616439000.0,-60634000.0,60634000.0,404911000.0,404911000.0,1088162000.0,43305989.0,43305989.0,9.35,9.35,404911000.0,404911000.0,0.0,404911000.0,0.0,404911000.0,404911000.0,150894000.0,555805000.0,198542000.0,,,-60634000.0,60634000.0,417897000.0,1088162000.0,657275000.0,325418000.0,325418000.0,1506059000.0,0.0,1506059000.0,1506059000.0,2024-06-30 00:00:00
