Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.241777,445029000.0,210313000.0,127262000.0,1788816000.0,445029000.0,317767000.0,-40391000.0,40391000.0,210313000.0,210313000.0,2292686000.0,,,,,210313000.0,210313000.0,0.0,210313000.0,210313000.0,210313000.0,67063000.0,277376000.0,84219000.0,-40391000.0,40391000.0,232556000.0,503870000.0,182686000.0,127262000.0,127262000.0,736426000.0,1788816000.0,2525242000.0,2525242000.0,2024-03-31
0.0,0.257385,509201000.0,255155000.0,125235000.0,1974583000.0,509201000.0,383966000.0,-40376000.0,40376000.0,255155000.0,255155000.0,2492090000.0,23538284.0,23538284.0,10.84,10.84,255155000.0,255155000.0,0.0,255155000.0,255155000.0,255155000.0,88435000.0,343590000.0,62396000.0,-40376000.0,40376000.0,320152000.0,517507000.0,228810000.0,125235000.0,125235000.0,837659000.0,1974583000.0,2812242000.0,2812242000.0,2023-12-31
0.0,0.254018,417638000.0,185913000.0,126983000.0,1618307000.0,417638000.0,290655000.0,-41436000.0,41436000.0,185913000.0,185913000.0,2106469000.0,23355905.0,23355905.0,7.96,7.96,185913000.0,185913000.0,0.0,185913000.0,185913000.0,185913000.0,63306000.0,249219000.0,42694000.0,-41436000.0,41436000.0,245752000.0,488162000.0,188667000.0,126983000.0,126983000.0,733914000.0,1618307000.0,2352221000.0,2352221000.0,2023-09-30
0.0,0.252622,388179000.0,181565000.0,107266000.0,1601899000.0,388179000.0,280913000.0,-37977000.0,37977000.0,181565000.0,181565000.0,2068274000.0,23337404.0,23337404.0,7.78,7.78,181565000.0,181565000.0,0.0,181565000.0,181565000.0,181565000.0,61371000.0,242936000.0,46859000.0,-37977000.0,37977000.0,231942000.0,466375000.0,185367000.0,107266000.0,107266000.0,698317000.0,1601899000.0,2300216000.0,2300216000.0,2023-06-30
0.0,0.251714,305887000.0,132841000.0,94748000.0,1511335000.0,305887000.0,211139000.0,24457000.0,33612000.0,132841000.0,132841000.0,1810423000.0,,,,,132841000.0,132841000.0,0.0,132841000.0,132841000.0,132841000.0,44686000.0,177527000.0,-85913000.0,24457000.0,33612000.0,265312000.0,299088000.0,-401722000.0,94748000.0,92849000.0,564400000.0,1511335000.0,2075735000.0,2075735000.0,2023-03-31
,,,,,,,,,,,,,21655241.0,21655241.0,9.54,9.54,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.256482,495197000.0,228040000.0,143199000.0,1923093000.0,495197000.0,351998000.0,-45294000.0,45294000.0,228040000.0,228040000.0,2442872000.0,24467811.0,24467811.0,9.32,9.32,228040000.0,228040000.0,0.0,228040000.0,228040000.0,228040000.0,78664000.0,306704000.0,63942000.0,-45294000.0,45294000.0,289610000.0,519779000.0,186520000.0,143199000.0,143199000.0,809389000.0,1923093000.0,2732482000.0,2732482000.0,2024-06-30 00:00:00
