Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Inventory,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Treasury Shares Number,Fixed Assets Revaluation Reserve,Retained Earnings,Additional Paid In Capital,Pensionand Other Post Retirement Benefit Plans Current,Other Payable,Dividends Payable,Non Current Prepaid Assets,Held To Maturity Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investmentsin Joint Venturesat Cost,Investmentsin Associatesat Cost,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Hedging Assets Current,Restricted Cash,Prepaid Assets,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Equivalents,Cash Financial
11850863.0,11850863.0,3239915000.0,4932290000.0,39732041000.0,44500900000.0,11432169000.0,39732041000.0,164645000.0,39733255000.0,42614129000.0,39733255000.0,39733255000.0,39614746000.0,118509000.0,118509000.0,28135906000.0,11410981000.0,8341134000.0,3013311000.0,132437000.0,2880874000.0,37000000.0,16724925000.0,6657636000.0,1918979000.0,32208000.0,1886771000.0,72270000.0,7854948000.0,7854948000.0,67869161000.0,39712067000.0,36599000.0,2206161000.0,2206161000.0,34160683000.0,8488000.0,1214000.0,1214000.0,1581241000.0,1581241000.0,14748000.0,1566493000.0,28157094000.0,4818935000.0,600000.0,11899737000.0,9292065000.0,2145757000.0,618027000.0,1527730000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11850863.0,11850863.0,7417969000.0,7708007000.0,37640516000.0,45197005000.0,10627163000.0,37640516000.0,152253000.0,37641251000.0,40318070000.0,37641251000.0,37641251000.0,37522742000.0,118509000.0,118509000.0,24964961000.0,10750003000.0,7816368000.0,2803591000.0,126772000.0,2676819000.0,130044000.0,14214958000.0,2965571000.0,4904416000.0,25481000.0,4878935000.0,75639000.0,6087072000.0,6087072000.0,62606212000.0,37764091000.0,55013000.0,2828250000.0,2828250000.0,31750727000.0,8604000.0,735000.0,735000.0,1522429000.0,1522429000.0,120216000.0,1402213000.0,24842121000.0,5375082000.0,113000.0,10052705000.0,8780543000.0,633678000.0,495893000.0,137785000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11850863.0,11850863.0,6250883000.0,6680062000.0,34114088000.0,40728461000.0,11261972000.0,34114088000.0,66424000.0,34114823000.0,37732926000.0,34114823000.0,34114823000.0,33996314000.0,118509000.0,118509000.0,26569612000.0,10816014000.0,7024260000.0,3674887000.0,56784000.0,3618103000.0,116867000.0,15753598000.0,3403648000.0,3005175000.0,9640000.0,2995535000.0,135822000.0,8908388000.0,8908388000.0,60684435000.0,33668865000.0,55675000.0,1571267000.0,1571267000.0,29187109000.0,26925000.0,735000.0,735000.0,1288030000.0,1288030000.0,235678000.0,1052352000.0,27015570000.0,6235328000.0,875000.0,9611126000.0,10268014000.0,900227000.0,537472000.0,362755000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
