Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Other Investments,Investmentin Financial Assets,Available For Sale Securities,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
112207682.0,112207682.0,,654400000.0,11000500000.0,11418500000.0,6170100000.0,11000500000.0,241600000.0,11005700000.0,11020900000.0,11002300000.0,-3400000.0,11005700000.0,10781300000.0,,,224400000.0,224400000.0,3129900000.0,491600000.0,,84800000.0,220500000.0,205300000.0,15200000.0,157500000.0,2638300000.0,1388400000.0,433900000.0,36300000.0,397600000.0,,16100000.0,565400000.0,,,7500000.0,557900000.0,14132200000.0,5323800000.0,175100000.0,,,136600000.0,136600000.0,230400000.0,5200000.0,,4694800000.0,,4694800000.0,822500000.0,3872300000.0,,,,,8808400000.0,785600000.0,112400000.0,,,4812700000.0,,,,,9800000.0,1729100000.0,,,1358800000.0,709200000.0,649600000.0,,2024-03-31
112207682.0,112207682.0,,734100000.0,10459800000.0,10958300000.0,5866600000.0,10459800000.0,240500000.0,10464700000.0,10479300000.0,10474000000.0,9300000.0,10464700000.0,10240300000.0,,,224400000.0,224400000.0,3113400000.0,471800000.0,,76000000.0,223200000.0,208600000.0,14600000.0,130300000.0,2641600000.0,1243300000.0,510900000.0,31900000.0,479000000.0,,65400000.0,432600000.0,,,0.0,432600000.0,13587400000.0,5079200000.0,187700000.0,,,97400000.0,97400000.0,232500000.0,4900000.0,,4521000000.0,,4521000000.0,834900000.0,3686100000.0,,,,,8508200000.0,558600000.0,109600000.0,,,5629000000.0,,,,,8200000.0,1495400000.0,,,707400000.0,210400000.0,497000000.0,,2023-09-30
112207682.0,112207682.0,610096000.0,1192828000.0,9985701000.0,10947833000.0,5653738000.0,9985701000.0,235708000.0,9990713000.0,10009335000.0,9994889000.0,4176000.0,9990713000.0,9766200000.0,5811875000.0,2478964000.0,224415000.0,224415000.0,3732818000.0,518987000.0,149586000.0,69148000.0,219847000.0,201225000.0,18622000.0,149600000.0,3213831000.0,206697000.0,972981000.0,34483000.0,938498000.0,62544000.0,6022000.0,646513000.0,62702000.0,267000.0,18308000.0,565236000.0,13727707000.0,4860138000.0,191500000.0,218207000.0,34100000.0,34116000.0,34116000.0,234601000.0,5012000.0,5012000.0,4326383000.0,-6351629000.0,10678012000.0,643285000.0,204049000.0,7194885000.0,2285066000.0,350727000.0,0.0,8867569000.0,3794000.0,118413000.0,154341000.0,785249000.0,5541900000.0,3225000.0,917889000.0,1523171000.0,3097615000.0,76436000.0,1840412000.0,-236663000.0,2077075000.0,347024000.0,250000000.0,347024000.0,347024000.0,2023-03-31
