Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.260668,3464000000.0,1603100000.0,629800000.0,28204400000.0,3464000000.0,2834200000.0,-617200000.0,617200000.0,1603100000.0,1603100000.0,37026800000.0,,,,,1603100000.0,1603100000.0,0.0,1603100000.0,-36000000.0,1639100000.0,1639100000.0,577900000.0,2217000000.0,835300000.0,-617200000.0,617200000.0,2100400000.0,8822400000.0,3995500000.0,629800000.0,629800000.0,2491200000.0,2491200000.0,10922800000.0,28204400000.0,39127200000.0,39127200000.0,2024-03-31
0.0,0.253933,4073900000.0,2309800000.0,635300000.0,43246800000.0,4073900000.0,3438600000.0,-381100000.0,381100000.0,2309800000.0,2309800000.0,51698400000.0,294993614.0,294617347.0,7.83,7.84,2309800000.0,2309800000.0,0.0,2309800000.0,28700000.0,2281100000.0,2281100000.0,776400000.0,3057500000.0,585400000.0,-381100000.0,381100000.0,2943100000.0,8451600000.0,2909100000.0,635300000.0,635300000.0,3053400000.0,3053400000.0,11394700000.0,43246800000.0,54641500000.0,54641500000.0,2023-12-31
0.0,0.24507,10997200000.0,7568700000.0,539500000.0,51183800000.0,10997200000.0,10457700000.0,-462200000.0,462200000.0,7568700000.0,7568700000.0,59833700000.0,294616582.0,294272939.0,25.69,25.72,7568700000.0,7568700000.0,0.0,7568700000.0,22800000.0,7545900000.0,7545900000.0,2449600000.0,9995500000.0,447900000.0,-462200000.0,462200000.0,10047600000.0,8649900000.0,3302300000.0,539500000.0,539500000.0,3036200000.0,3036200000.0,18697500000.0,51183800000.0,69881300000.0,69881300000.0,2023-09-30
0.0,0.253111,7500700000.0,4940300000.0,481000000.0,42188400000.0,7500700000.0,7019700000.0,-405200000.0,405200000.0,4940300000.0,4940300000.0,50323100000.0,294415971.0,294065476.0,16.78,16.8,4940300000.0,4940300000.0,0.0,4940300000.0,0.0,4940300000.0,4940300000.0,1674200000.0,6614500000.0,445000000.0,-405200000.0,405200000.0,6610800000.0,8134700000.0,2970100000.0,481000000.0,481000000.0,3040100000.0,3040100000.0,14745500000.0,42188400000.0,56933900000.0,56933900000.0,2023-06-30
0.0,0.267681,4226500000.0,2464400000.0,445700000.0,44353700000.0,4226500000.0,3780800000.0,1057900000.0,415600000.0,2464400000.0,2464400000.0,-95546100000.0,,,,,2464400000.0,2464400000.0,0.0,2464400000.0,,2464400000.0,2464400000.0,900800000.0,3365200000.0,-1242600000.0,1057900000.0,415600000.0,5251900000.0,-139899800000.0,-6600000.0,445700000.0,429500000.0,2891200000.0,2524000000.0,-134647900000.0,44353700000.0,-90294200000.0,-90294200000.0,2023-03-31
,,,,,,,,,,,,,294494131.0,294001116.0,17.89,17.92,,,,,0.0,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.266787,5444400000.0,3109700000.0,652600000.0,34813500000.0,5444400000.0,4791800000.0,-574200000.0,574200000.0,3109700000.0,3109700000.0,42883200000.0,294479167.0,294200568.0,10.56,10.57,3109700000.0,3109700000.0,0.0,3109700000.0,17300000.0,3092400000.0,3092400000.0,1125200000.0,4217600000.0,541000000.0,-574200000.0,574200000.0,4405100000.0,8069700000.0,2761100000.0,652600000.0,652600000.0,2834100000.0,2834100000.0,12474800000.0,34813500000.0,47288300000.0,47288300000.0,2024-06-30 00:00:00
