Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.262237,0.0,0.0,2530600000.0,5670500000.0,6866600000.0,12537100000.0,2530600000.0,2530600000.0,,,,,2530600000.0,2530600000.0,2530600000.0,2530600000.0,0.0,2530600000.0,899500000.0,3430100000.0,0.0,3644000000.0,1753000000.0,7309500000.0,7309500000.0,2024-03-31
0.0,0.227279,0.0,0.0,2842300000.0,5370300000.0,6921200000.0,12291500000.0,2842300000.0,2842300000.0,158345404.0,158345404.0,17.95,17.95,2842300000.0,2842300000.0,2842300000.0,2842300000.0,0.0,2842300000.0,836000000.0,3678300000.0,0.0,3248100000.0,1579900000.0,6950100000.0,6950100000.0,2023-12-31
0.0,0.199865,0.0,0.0,2735100000.0,5327300000.0,6764300000.0,12091600000.0,2735100000.0,2735100000.0,158372901.0,158372901.0,17.27,17.27,2735100000.0,2735100000.0,2735100000.0,2735100000.0,0.0,2735100000.0,683200000.0,3418300000.0,0.0,3236700000.0,1558200000.0,6887900000.0,6887900000.0,2023-09-30
0.0,0.233727,0.0,0.0,2612300000.0,5140800000.0,6418100000.0,11558900000.0,2612300000.0,2612300000.0,158321212.0,158321212.0,16.5,16.5,2612300000.0,2612300000.0,2612300000.0,2612300000.0,0.0,2612300000.0,796800000.0,3409100000.0,0.0,3011700000.0,1390300000.0,6810800000.0,6810800000.0,2023-06-30
0.0,0.271232,0.0,0.0,2530500000.0,5272800000.0,5428000000.0,10700800000.0,2530500000.0,2530500000.0,158351454.0,158351454.0,15.980276,15.980276,2530500000.0,2530500000.0,2530500000.0,2530500000.0,0.0,2530500000.0,941800000.0,3472300000.0,0.0,3068000000.0,1398800000.0,7112100000.0,7112100000.0,2023-03-31
,,,,,,,,,,158380521.0,158380521.0,17.66,17.66,,,,,,,,,,,,,,2022-12-31
0.0,0.250678,0.0,0.0,2872900000.0,5665600000.0,7145900000.0,12811500000.0,2872900000.0,2872900000.0,158373760.0,158373760.0,18.14,18.14,2872900000.0,2872900000.0,2872900000.0,2872900000.0,0.0,2872900000.0,961100000.0,3834000000.0,0.0,3314400000.0,1520900000.0,8002800000.0,8002800000.0,2024-06-30 00:00:00
