Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Write Off,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-133005684.002097,0.227244,2624000000.0,-585300000.0,-585300000.0,1326900000.0,27800000.0,3371100000.0,2038700000.0,2010900000.0,1779194315.997903,1326900000.0,3844600000.0,,,,,1326900000.0,1326900000.0,0.0,1326900000.0,1326900000.0,1326900000.0,390200000.0,1717100000.0,291500000.0,-761600000.0,761600000.0,2010900000.0,473500000.0,445700000.0,27800000.0,27800000.0,2484400000.0,3371100000.0,5855500000.0,5855500000.0,2024-03-31
-116325405.405405,0.240541,2453900000.0,-483600000.0,-483600000.0,1264500000.0,23800000.0,3133300000.0,1970300000.0,1946500000.0,1631774594.594595,1264500000.0,3529800000.0,101079137.0,100516693.0,12.51,12.58,1264500000.0,1264500000.0,0.0,1264500000.0,1264500000.0,1264500000.0,400500000.0,1665000000.0,202100000.0,-609700000.0,609700000.0,1946500000.0,396500000.0,372700000.0,23800000.0,23800000.0,2343000000.0,3133300000.0,5476300000.0,5476300000.0,2023-12-31
-83973367.957002,0.240957,2127600000.0,-348500000.0,-348500000.0,1256900000.0,20900000.0,2902900000.0,1779100000.0,1758200000.0,1521426632.042998,1256900000.0,3294700000.0,101118262.0,100391374.0,12.43,12.52,1256900000.0,1256900000.0,0.0,1256900000.0,1256900000.0,1256900000.0,399000000.0,1655900000.0,246200000.0,-466800000.0,466800000.0,1758200000.0,391800000.0,370900000.0,20900000.0,20900000.0,2150000000.0,2902900000.0,5052900000.0,5052900000.0,2023-09-30
-97732346.670011,0.244575,2194300000.0,-399600000.0,-399600000.0,1204600000.0,17600000.0,2813200000.0,1794700000.0,1777100000.0,1506467653.329989,1204600000.0,3173900000.0,100972339.0,100383333.0,11.93,12.0,1204600000.0,1204600000.0,0.0,1204600000.0,1204600000.0,1204600000.0,390000000.0,1594600000.0,217100000.0,-507500000.0,507500000.0,1777100000.0,360700000.0,343100000.0,17600000.0,17600000.0,2137800000.0,2813200000.0,4951000000.0,4951000000.0,2023-06-30
-2196020.193909,0.246191,1429900000.0,-8920000.0,-8920000.0,1145240000.0,22990000.0,2260880000.0,1420980000.0,1397990000.0,1151963979.806091,1145240000.0,2791490000.0,,,,,1145240000.0,1145240000.0,0.0,1145240000.0,1145240000.0,1145240000.0,374030000.0,1519270000.0,18050000.0,-186450000.0,186450000.0,1495880000.0,530610000.0,2270000.0,22990000.0,22990000.0,2026490000.0,2260880000.0,4287370000.0,4287370000.0,2023-03-31
,,,,,,,,,,,,,92315315.0,91983842.0,11.1,11.14,,,,,,,,,,,,,,,,,,,,,2022-12-31
-858752957.413249,0.297713,5101800000.0,-2884500000.0,-2884500000.0,-356200000.0,23600000.0,3588100000.0,2217300000.0,2193700000.0,1669547042.586751,-356200000.0,4089300000.0,100621469.0,100621469.0,-3.54,-3.54,-356200000.0,-356200000.0,0.0,-356200000.0,-356200000.0,-356200000.0,-151000000.0,-507200000.0,183600000.0,-3063400000.0,3063400000.0,2193700000.0,501200000.0,477600000.0,23600000.0,23600000.0,2694900000.0,3588100000.0,6283000000.0,6283000000.0,2024-06-30 00:00:00
