Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-6273988120.950324,0.255508,205120000000.0,-24555000000.0,-24555000000.0,20716000000.0,100752000000.0,125594000000.0,180565000000.0,79813000000.0,-52033000000.0,52033000000.0,38997011879.04968,20716000000.0,283095000000.0,,,,,20716000000.0,20716000000.0,0.0,20716000000.0,34000000.0,20682000000.0,20682000000.0,7098000000.0,27780000000.0,3169000000.0,-24555000000.0,-52033000000.0,52033000000.0,92896000000.0,157501000000.0,22443000000.0,100752000000.0,100752000000.0,20667000000.0,20667000000.0,250397000000.0,125594000000.0,375991000000.0,375991000000.0,2024-03-31
-390435205.919579,0.299873,209579000000.0,-1302000000.0,-1302000000.0,24422000000.0,100744000000.0,124699000000.0,208277000000.0,107533000000.0,-66449000000.0,66449000000.0,25333564794.08042,24422000000.0,281590000000.0,5899033816.0,5719437939.0,4.14,4.27,24422000000.0,24422000000.0,0.0,24422000000.0,-4342000000.0,28764000000.0,28764000000.0,12320000000.0,41084000000.0,4398000000.0,-1302000000.0,-66449000000.0,66449000000.0,97405000000.0,156891000000.0,22445000000.0,100743000000.0,100743000000.0,20473000000.0,20473000000.0,254296000000.0,124699000000.0,378995000000.0,378995000000.0,2023-12-31
-4710900000.0,0.3,204301000000.0,-15703000000.0,-15703000000.0,13407000000.0,805000000.0,122027000000.0,188598000000.0,91255000000.0,-51858000000.0,51858000000.0,24399100000.0,13407000000.0,272644000000.0,5803896104.0,5680932203.0,2.31,2.36,13407000000.0,13407000000.0,0.0,13407000000.0,-7525000000.0,20932000000.0,20932000000.0,18465000000.0,39397000000.0,3304000000.0,-15703000000.0,-51858000000.0,51858000000.0,97794000000.0,150617000000.0,19894000000.0,97343000000.0,97343000000.0,19590000000.0,19590000000.0,248411000000.0,122027000000.0,370438000000.0,370438000000.0,2023-09-30
-6134184305.682983,0.179556,205367000000.0,-34163000000.0,-34163000000.0,16125000000.0,96538000000.0,123411000000.0,171204000000.0,74666000000.0,-56137000000.0,56137000000.0,44153815694.31702,16125000000.0,274953000000.0,5779569892.0,5677816901.0,2.79,2.84,16125000000.0,16125000000.0,0.0,16125000000.0,923000000.0,15202000000.0,15202000000.0,3327000000.0,18529000000.0,3483000000.0,-34163000000.0,-56137000000.0,56137000000.0,99447000000.0,151542000000.0,21836000000.0,96538000000.0,96538000000.0,20596000000.0,20596000000.0,250989000000.0,123411000000.0,374400000000.0,374400000000.0,2023-06-30
-305047467.092142,0.15716,147727000000.0,-1941000000.0,-1941000000.0,30056000000.0,94059000000.0,154713000000.0,145786000000.0,51727000000.0,-24063000000.0,1587000000.0,31691952532.90786,30056000000.0,263609000000.0,,,,,30056000000.0,30056000000.0,0.0,30056000000.0,-12204000000.0,42260000000.0,42260000000.0,7880000000.0,50140000000.0,-4872000000.0,-1402000000.0,-24063000000.0,1587000000.0,96481000000.0,108896000000.0,-19719000000.0,94059000000.0,15054000000.0,24089000000.0,19844000000.0,205377000000.0,154713000000.0,360090000000.0,360090000000.0,2023-03-31
,,,,,,,,,,,,,,,5754347826.0,5651957295.0,2.76,2.81,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
1595328033.458915,0.217051,209828000000.0,7350000000.0,7350000000.0,41599000000.0,105401000000.0,128254000000.0,217178000000.0,111777000000.0,-51524000000.0,51524000000.0,35844328033.45892,41599000000.0,293389000000.0,5959742120.0,5769625520.0,6.98,7.21,41599000000.0,41599000000.0,0.0,41599000000.0,-5576000000.0,47175000000.0,47175000000.0,13078000000.0,60253000000.0,3635000000.0,7350000000.0,-51524000000.0,51524000000.0,91675000000.0,165135000000.0,18849000000.0,105401000000.0,105401000000.0,27157000000.0,27157000000.0,256810000000.0,128254000000.0,385064000000.0,385064000000.0,2024-06-30 00:00:00
