Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.129236,0.0,0.0,2744300000.0,8340300000.0,13665300000.0,22005600000.0,2744300000.0,2744300000.0,,,,,2744300000.0,2744300000.0,2744300000.0,2744300000.0,0.0,2744300000.0,407300000.0,3151600000.0,0.0,7535600000.0,3138300000.0,12534400000.0,12534400000.0,2024-03-31
0.0,0.163442,0.0,0.0,3312100000.0,8276100000.0,12850000000.0,21126100000.0,3312100000.0,3312100000.0,339702564.0,338314607.0,9.75,9.79,3312100000.0,3312100000.0,3312100000.0,3312100000.0,0.0,3312100000.0,647100000.0,3959200000.0,0.0,6133400000.0,2741200000.0,11536800000.0,11536800000.0,2023-12-31
0.0,0.179038,0.0,0.0,3302400000.0,8224100000.0,12041800000.0,20265900000.0,3302400000.0,3302400000.0,314514286.0,312727273.0,10.5,10.56,3302400000.0,3302400000.0,3302400000.0,3302400000.0,0.0,3302400000.0,720200000.0,4022600000.0,0.0,5499200000.0,2411800000.0,10720500000.0,10720500000.0,2023-09-30
0.0,0.175478,0.0,0.0,3707300000.0,8146800000.0,11440600000.0,19587400000.0,3707300000.0,3707300000.0,314177966.0,312325190.0,11.8,11.87,3707300000.0,3707300000.0,3707300000.0,3707300000.0,0.0,3707300000.0,789000000.0,4496300000.0,0.0,5373300000.0,2432600000.0,11385300000.0,11385300000.0,2023-06-30
-549065.488122,0.182172,-3014000.0,-3014000.0,3535321000.0,8600714000.0,11092404000.0,19693118000.0,3537785934.511878,3535321000.0,,,,,3535321000.0,3535321000.0,3535321000.0,3535321000.0,0.0,3535321000.0,787500000.0,4322845000.0,-3014000.0,4469922000.0,-2761403000.0,12555981000.0,12555981000.0,2023-03-31
,,,,,,,,,,313156250.0,311533679.0,9.6,9.65,,,,,,,,,,,,,,2022-12-31
0.0,0.227566,0.0,0.0,4004300000.0,9033600000.0,13746300000.0,22779900000.0,4004300000.0,4004300000.0,378836329.0,377408106.0,10.57,10.61,4004300000.0,4004300000.0,4004300000.0,4004300000.0,0.0,4004300000.0,1179700000.0,5184000000.0,0.0,6237100000.0,3008500000.0,11823700000.0,11823700000.0,2024-06-30 00:00:00
