Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Treasury Stock,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Accrued Expenses,Tradeand Other Payables Non Current,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Investmentsin Associatesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Investmentsin Subsidiariesat Cost
450000.0,395681194.0,396131194.0,79496000000.0,97413300000.0,-3725200000.0,184182700000.0,-224697700000.0,-3725200000.0,702900000.0,87472300000.0,119176100000.0,138581200000.0,51108900000.0,87472300000.0,83511000000.0,,,,3961300000.0,3961300000.0,453227700000.0,94109500000.0,26238200000.0,,223900000.0,,3260000000.0,32296100000.0,592300000.0,31703800000.0,5563600000.0,359118200000.0,23573700000.0,65117200000.0,110600000.0,65006600000.0,2141800000.0,185894200000.0,,,6034900000.0,179859300000.0,591808900000.0,457388400000.0,234089300000.0,431900000.0,217100000.0,31442100000.0,31442100000.0,,,,,91197500000.0,90430000000.0,767500000.0,99395600000.0,,99395600000.0,10178000000.0,89217600000.0,,,,,134420500000.0,7740100000.0,13093600000.0,,,1031900000.0,,45022400000.0,,17018700000.0,,,50513800000.0,33299400000.0,17214400000.0,,,2024-03-31,
450000.0,395681194.0,396131194.0,94222800000.0,108213700000.0,-9173500000.0,203711900000.0,-211674600000.0,-9173500000.0,522200000.0,96020400000.0,135199600000.0,144701700000.0,48681300000.0,96020400000.0,92058700000.0,,,,3961700000.0,3961700000.0,479638500000.0,112458600000.0,34925600000.0,,257200000.0,,3527100000.0,39614000000.0,434800000.0,39179200000.0,5960000000.0,367179900000.0,30469000000.0,68599700000.0,87400000.0,68512300000.0,3286000000.0,186576100000.0,,,5043100000.0,181533000000.0,624340200000.0,468835000000.0,228836600000.0,448300000.0,752100000.0,34710400000.0,34710400000.0,,,,,105193900000.0,104426400000.0,767500000.0,98329700000.0,,98329700000.0,10729100000.0,87600600000.0,,,,,155505300000.0,5710500000.0,12817100000.0,,,993100000.0,,45089400000.0,,39977600000.0,,,50917600000.0,37448900000.0,13468700000.0,,13468700000.0,2023-09-30,
450000.0,351340000.0,351790000.0,105918400000.0,115097300000.0,-15186800000.0,207412000000.0,-223447000000.0,-15186800000.0,621800000.0,92936500000.0,137284500000.0,139532100000.0,46595600000.0,92936500000.0,89418200000.0,64800000.0,-75524200000.0,96298600000.0,3518300000.0,3518300000.0,470398500000.0,114776700000.0,19592500000.0,0.0,23632300000.0,13057100000.0,3692400000.0,44888100000.0,540100000.0,44348000000.0,5841500000.0,355621800000.0,9119000000.0,70209200000.0,81700000.0,70127500000.0,2776800000.0,221423700000.0,40952200000.0,77400000.0,5050000000.0,175344100000.0,609930600000.0,477756000000.0,226920800000.0,780900000.0,938900000.0,8801100000.0,49400000.0,8751700000.0,29292700000.0,420200000.0,28872500000.0,108123300000.0,107355800000.0,767500000.0,99582800000.0,-51702300000.0,151285100000.0,9324600000.0,64541000000.0,66817600000.0,7094000000.0,3507900000.0,0.0,132174800000.0,9862600000.0,12555300000.0,77400000.0,46969100000.0,805200000.0,805200000.0,32118700000.0,31000000.0,20597100000.0,-19700600000.0,40297700000.0,19021000000.0,10463900000.0,8557100000.0,1424800000.0,7132300000.0,2023-03-31,
