Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-4139406.345957,0.283521,120100000.0,-14600000.0,-14600000.0,70000000.0,1900000.0,-524500000.0,105500000.0,103600000.0,-5900000.0,5900000.0,80460593.654043,70000000.0,-578900000.0,,,,,70000000.0,70000000.0,0.0,70000000.0,0.0,70000000.0,70000000.0,27700000.0,97700000.0,8700000.0,-14600000.0,,-5900000.0,5900000.0,109500000.0,-54400000.0,2500000.0,1900000.0,1900000.0,55100000.0,-524500000.0,-469400000.0,-469400000.0,2024-03-31
-6090000.0,0.3,77800000.0,-20300000.0,-20300000.0,26600000.0,1800000.0,386200000.0,57500000.0,55700000.0,-7700000.0,7700000.0,40810000.0,26600000.0,405000000.0,886666667.0,886666667.0,0.03,0.03,26600000.0,26600000.0,0.0,26600000.0,0.0,26600000.0,26600000.0,21400000.0,48000000.0,5300000.0,-20300000.0,,-7700000.0,7700000.0,70700000.0,18800000.0,29400000.0,1800000.0,1800000.0,89500000.0,386200000.0,475700000.0,475700000.0,2023-12-31
0.0,0.180412,26300000.0,0.0,0.0,15900000.0,1700000.0,286500000.0,26300000.0,24600000.0,-5200000.0,5200000.0,15900000.0,15900000.0,347300000.0,795000000.0,795000000.0,0.02,0.02,15900000.0,15900000.0,0.0,15900000.0,0.0,15900000.0,15900000.0,3500000.0,19400000.0,10100000.0,0.0,,-5200000.0,5200000.0,14393000.0,60800000.0,59500000.0,1700000.0,1700000.0,75193000.0,286500000.0,361693000.0,361693000.0,2023-09-30
0.0,0.3,20500000.0,0.0,0.0,7300000.0,1800000.0,110900000.0,20500000.0,18700000.0,-4100000.0,4100000.0,7300000.0,7300000.0,154900000.0,730000000.0,730000000.0,0.01,0.01,7300000.0,7300000.0,0.0,7300000.0,,7300000.0,7300000.0,7300000.0,14600000.0,6600000.0,0.0,21200000.0,-4100000.0,4100000.0,12107000.0,44000000.0,42200000.0,1800000.0,1800000.0,56107000.0,110900000.0,167007000.0,167007000.0,2023-06-30
153995.606896,0.269695,46028000.0,571000.0,571000.0,41725000.0,1893000.0,100210000.0,46599000.0,44706000.0,77930000.0,-12429000.0,41307995.606896,41725000.0,68725000.0,,,,,41725000.0,41725000.0,0.0,41725000.0,-1000.0,41726000.0,41726000.0,15409000.0,57135000.0,-15219000.0,0.0,-6692000.0,77930000.0,-12429000.0,-6535000.0,-31485000.0,-34747000.0,1893000.0,-1219000.0,-38020000.0,100210000.0,62190000.0,62190000.0,2023-03-31
,,,,,,,,,,,,,,,720000000.0,720000000.0,0.02,0.02,,,,,0.0,,,,,,,3500000.0,,,,,,,,,,,,2022-12-31
-725717.439294,0.290287,101300000.0,-2500000.0,-2500000.0,64300000.0,1000000.0,60800000.0,98800000.0,97800000.0,-7200000.0,7200000.0,66074282.560706,64300000.0,67300000.0,835178313.0,835178313.0,0.07699,0.07699,64300000.0,64300000.0,0.0,64300000.0,0.0,64300000.0,64300000.0,26300000.0,90600000.0,4400000.0,-2500000.0,,-7200000.0,7200000.0,95900000.0,6500000.0,24800000.0,1000000.0,1000000.0,102400000.0,60800000.0,163200000.0,163200000.0,2024-06-30 00:00:00
