Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
5941120.0,5941120.0,91140000.0,249756000.0,2460757000.0,2673266000.0,763118000.0,2460757000.0,38980000.0,2462490000.0,2672216000.0,2462490000.0,0.0,2462490000.0,,,,59411000.0,59411000.0,458314000.0,264669000.0,,,,242940000.0,33214000.0,209726000.0,21729000.0,193645000.0,27805000.0,6816000.0,5766000.0,1050000.0,,4750000.0,106728000.0,,,106728000.0,2920804000.0,1964041000.0,4680000.0,,37043000.0,1557958000.0,1557958000.0,,69292000.0,1733000.0,1733000.0,287829000.0,,287829000.0,3697000.0,284132000.0,,,,,956763000.0,33832000.0,181908000.0,,,95725000.0,,,,,112770000.0,,,532528000.0,412892000.0,119636000.0,,,2024-03-31
5941120.0,5941120.0,132919000.0,228758000.0,2457648000.0,2668163000.0,1042412000.0,2457648000.0,18243000.0,2457648000.0,2667149000.0,2457648000.0,0.0,2457648000.0,,,,59411000.0,59411000.0,449464000.0,270241000.0,5145000.0,,,224692000.0,15191000.0,209501000.0,18440000.0,179223000.0,52841000.0,4066000.0,3052000.0,1014000.0,,3315000.0,92886000.0,,,92886000.0,2907112000.0,1685477000.0,5181000.0,,1478000.0,1138612000.0,1138612000.0,,227624000.0,0.0,,302210000.0,,302210000.0,4168000.0,298042000.0,,,,,1221635000.0,40104000.0,,,,107477000.0,,,,,153374000.0,,,920680000.0,843084000.0,77596000.0,,,2023-09-30
5941120.0,5941120.0,,208668000.0,2384753000.0,2593421000.0,1260280000.0,2384753000.0,0.0,2384753000.0,2592417000.0,2384753000.0,0.0,2384753000.0,2325343000.0,1852189000.0,221997000.0,59411000.0,59411000.0,428614000.0,250271000.0,5739000.0,17402000.0,5739000.0,207664000.0,0.0,207664000.0,17402000.0,178343000.0,47220000.0,1004000.0,0.0,1004000.0,3005000.0,3005000.0,161500000.0,63046000.0,4253000.0,94201000.0,2813367000.0,1374744000.0,-7000.0,30145000.0,14097000.0,815342000.0,102194000.0,713148000.0,234214000.0,0.0,,256742000.0,-716705000.0,973447000.0,5597000.0,58113000.0,589598000.0,239671000.0,80468000.0,0.0,1438623000.0,2118000.0,,4253000.0,30616000.0,112325000.0,65910000.0,20115000.0,26300000.0,10275000.0,154887000.0,-6367000.0,161254000.0,1124149000.0,791848000.0,332301000.0,226592000.0,105709000.0,2023-03-31
