Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Accrued Expenses,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Defined Pension Benefit,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Other Inventories,Taxes Receivable
8506865.0,8506865.0,2262940000.0,2443780000.0,2878610000.0,5308350000.0,1088300000.0,2878610000.0,53360000.0,2917930000.0,4735660000.0,3028750000.0,110820000.0,2917930000.0,2832860000.0,,,85070000.0,85070000.0,3594720000.0,2536870000.0,536660000.0,,,,74110000.0,1871090000.0,53360000.0,1817730000.0,25340000.0,1057850000.0,60830000.0,,572690000.0,0.0,572690000.0,,7600000.0,288920000.0,,,24560000.0,264360000.0,6623470000.0,4477320000.0,25040000.0,,,337130000.0,337130000.0,,,39320000.0,39320000.0,4075830000.0,,4075830000.0,1681130000.0,2394700000.0,,,,,2146150000.0,204560000.0,,,755810000.0,,,,58560000.0,786450000.0,,,340770000.0,213290000.0,127480000.0,127480000.0,2024-03-31,,
8506865.0,8506865.0,2542330000.0,2733520000.0,2790310000.0,5491960000.0,1066070000.0,2790310000.0,60810000.0,2819250000.0,4722390000.0,2915370000.0,96120000.0,2819250000.0,2734180000.0,,,85070000.0,85070000.0,3914940000.0,2598420000.0,535470000.0,,,,72020000.0,1961150000.0,58010000.0,1903140000.0,22620000.0,1316520000.0,67430000.0,,772370000.0,2800000.0,769570000.0,,6580000.0,326590000.0,,,26920000.0,299670000.0,6830310000.0,4447720000.0,14450000.0,,,334240000.0,334240000.0,,,28940000.0,28940000.0,4070090000.0,,4070090000.0,1620600000.0,2449490000.0,,,,,2382590000.0,210320000.0,,,803830000.0,,,,58320000.0,989170000.0,,,320950000.0,190570000.0,130380000.0,,2023-09-30,,
8506865.0,8506865.0,2553170000.0,2741520000.0,2767940000.0,5477130000.0,788960000.0,2767940000.0,61690000.0,2797300000.0,4645380000.0,2885460000.0,88160000.0,2797300000.0,2838750000.0,2030420000.0,175070000.0,85070000.0,85070000.0,3814200000.0,2327240000.0,240000000.0,19320000.0,0.0,322490000.0,73510000.0,1904770000.0,56690000.0,1848080000.0,17160000.0,1486960000.0,32160000.0,33950000.0,836750000.0,5000000.0,831750000.0,5080000.0,4420000.0,483870000.0,179200000.0,4900000.0,33870000.0,299770000.0,6699660000.0,4423740000.0,-400000.0,0.0,77080000.0,0.0,692180000.0,253050000.0,253050000.0,29360000.0,29360000.0,4050390000.0,-1253440000.0,5303830000.0,1461380000.0,53410000.0,2058810000.0,1593870000.0,136360000.0,0.0,2275920000.0,260170000.0,21510000.0,376080000.0,848100000.0,528790000.0,150840000.0,168470000.0,95940000.0,796310000.0,-7000000.0,803310000.0,137980000.0,11320000.0,126660000.0,126660000.0,2023-03-31,,
