Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.245332,1523888000.0,0.0,0.0,1128023000.0,20215000.0,1169657000.0,1523888000.0,1503673000.0,-8947000.0,8947000.0,1128023000.0,1128023000.0,1297242000.0,,,,,1128023000.0,1128023000.0,0.0,1128023000.0,0.0,1128023000.0,0.0,1128023000.0,366704000.0,1494726000.0,33146000.0,0.0,-8947000.0,8947000.0,1470528000.0,127585000.0,70455000.0,20215000.0,20215000.0,1598113000.0,1169657000.0,2767770000.0,2767770000.0,2024-03-31
0.0,0.258461,1385842000.0,0.0,0.0,1005570000.0,19781000.0,348727000.0,1385842000.0,1366061000.0,-10001000.0,10001000.0,1005570000.0,1005570000.0,467383000.0,83380597.0,83380597.0,12.06,12.06,1005570000.0,1005570000.0,0.0,1005570000.0,0.0,1005570000.0,0.0,1005570000.0,350489000.0,1356060000.0,19119000.0,0.0,-10001000.0,10001000.0,1346942000.0,118656000.0,45644000.0,19781000.0,19781000.0,1465598000.0,348727000.0,1814325000.0,1814325000.0,2023-12-31
0.0,0.280935,1221360000.0,0.0,0.0,860124000.0,16598000.0,310093000.0,1221360000.0,1204762000.0,-8592000.0,8592000.0,860124000.0,860124000.0,435765000.0,83426188.0,83426188.0,10.31,10.31,860124000.0,860124000.0,0.0,860124000.0,0.0,860124000.0,0.0,860124000.0,336046000.0,1196170000.0,7009000.0,0.0,-8592000.0,8592000.0,1197753000.0,125672000.0,64772000.0,16598000.0,16598000.0,1323425000.0,310093000.0,1633518000.0,1633518000.0,2023-09-30
0.0,0.249763,2169508000.0,0.0,0.0,1613354000.0,9269000.0,464607000.0,2169508000.0,2160239000.0,-9780000.0,9780000.0,1613354000.0,1613354000.0,554286000.0,83377468.0,83377468.0,19.35,19.35,1613354000.0,1613354000.0,0.0,1613354000.0,0.0,1613354000.0,0.0,1613354000.0,537105000.0,2150459000.0,10028000.0,0.0,-9780000.0,9780000.0,2150212000.0,89679000.0,37081000.0,9269000.0,9269000.0,2239891000.0,464607000.0,2704498000.0,2704498000.0,2023-06-30
0.0,0.3,1048162000.0,0.0,0.0,465009000.0,7851000.0,678889000.0,1048162000.0,1040311000.0,-16487000.0,16487000.0,465009000.0,465009000.0,789743000.0,,,,,465009000.0,465009000.0,0.0,465009000.0,70771000.0,394238000.0,0.0,394238000.0,629586000.0,1023824000.0,37057000.0,0.0,-16487000.0,16487000.0,1003254000.0,110854000.0,46001000.0,7851000.0,7851000.0,1114108000.0,678889000.0,1792997000.0,1792997000.0,2023-03-31
,,,,,,,,,,,,,,,83387090.0,83387090.0,3.64,3.64,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.254652,1556065000.0,0.0,0.0,1138352000.0,18425000.0,552941000.0,1556065000.0,1537640000.0,-10362000.0,10362000.0,1138352000.0,1138352000.0,668639000.0,83395751.0,83395751.0,13.65,13.65,1138352000.0,1138352000.0,0.0,1138352000.0,0.0,1138352000.0,0.0,1138352000.0,388925000.0,1527278000.0,64914000.0,0.0,-10362000.0,10362000.0,1472726000.0,115698000.0,49373000.0,18425000.0,18425000.0,1588424000.0,552941000.0,2141365000.0,2141365000.0,2024-06-30 00:00:00
