Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
36024211.0,36024211.0,914077000.0,1175333000.0,4441757000.0,5631220000.0,2064495000.0,4441757000.0,15198000.0,4471085000.0,4787094000.0,4471085000.0,0.0,4471085000.0,4399037000.0,,,72048000.0,72048000.0,2656672000.0,679710000.0,73743000.0,,149940000.0,328243000.0,12234000.0,316009000.0,123208000.0,1976962000.0,256463000.0,,847090000.0,2964000.0,844126000.0,71331000.0,752343000.0,,,0.0,752343000.0,7127757000.0,3086300000.0,38063000.0,,27134000.0,169588000.0,169588000.0,,,29328000.0,29328000.0,2815173000.0,,2815173000.0,47616000.0,2767557000.0,,,,,4041457000.0,286315000.0,,,,,1791027000.0,,,,1040000.0,896474000.0,,,1066601000.0,820543000.0,246058000.0,,2024-03-31
36024211.0,36024211.0,1306635000.0,1357908000.0,4175632000.0,5533012000.0,1675717000.0,4175632000.0,12430000.0,4187534000.0,4484225000.0,4187534000.0,0.0,4187534000.0,4115486000.0,,,72048000.0,72048000.0,2553544000.0,647479000.0,82375000.0,,166792000.0,307063000.0,10372000.0,296691000.0,87020000.0,1906065000.0,178404000.0,,1050845000.0,2058000.0,1048787000.0,43023000.0,577042000.0,,,3551000.0,573491000.0,6741078000.0,3159296000.0,62612000.0,,17210000.0,203910000.0,203910000.0,,,11902000.0,11902000.0,2847841000.0,,2847841000.0,49330000.0,2798511000.0,,,,,3581782000.0,281030000.0,,636000.0,,,1711637000.0,,,,3485000.0,802962000.0,,,782032000.0,743189000.0,38843000.0,,2023-09-30
36024211.0,36024211.0,1279673000.0,1327786000.0,3991271000.0,5329971000.0,1569572000.0,3991271000.0,2089000.0,4004274000.0,4370722000.0,4004274000.0,0.0,4004274000.0,3932226000.0,3098655000.0,473569000.0,72048000.0,72048000.0,2564988000.0,702274000.0,4790000.0,83640000.0,175505000.0,366953000.0,505000.0,366448000.0,69454000.0,1862714000.0,192560000.0,7158000.0,960833000.0,1584000.0,959249000.0,35567000.0,761321000.0,175815000.0,1936000.0,7158000.0,583570000.0,6569262000.0,3136976000.0,53632000.0,99262000.0,13465000.0,153186000.0,153186000.0,0.0,0.0,13003000.0,13003000.0,2850288000.0,-2383495000.0,5233783000.0,111772000.0,127328000.0,3907665000.0,782170000.0,304848000.0,0.0,3432286000.0,4779000.0,0.0,,1936000.0,363408000.0,1634163000.0,569845000.0,136042000.0,928276000.0,11386000.0,813650000.0,-14729000.0,828379000.0,602964000.0,556940000.0,46024000.0,46024000.0,2023-03-31
