Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,-3595000.0,0.0,0.0,-4432000.0,737000.0,3054000.0,-3595000.0,-4332000.0,0.0,0.0,-4432000.0,-4432000.0,9860000.0,,,,,-4432000.0,-4432000.0,0.0,-4432000.0,-4432000.0,-4432000.0,100000.0,-4332000.0,-2357000.0,0.0,0.0,0.0,-1975000.0,6806000.0,3303000.0,737000.0,737000.0,4831000.0,3054000.0,7885000.0,7885000.0,2024-03-31
0.0,0.270709,4812000.0,0.0,0.0,2694000.0,1087000.0,37937000.0,4812000.0,3725000.0,-31000.0,31000.0,2694000.0,2694000.0,45397000.0,9289655.0,9289655.0,0.29,0.29,2694000.0,2694000.0,0.0,2694000.0,2694000.0,2694000.0,1000000.0,3694000.0,5081000.0,0.0,-31000.0,31000.0,-1356000.0,7460000.0,3590000.0,1087000.0,1087000.0,6104000.0,37937000.0,44041000.0,44041000.0,2023-12-31
0.0,0.115181,54560000.0,0.0,0.0,47244000.0,1165000.0,56993000.0,54560000.0,53395000.0,-1000.0,1000.0,47244000.0,47244000.0,63999000.0,9355248.0,9355248.0,5.05,5.05,47244000.0,47244000.0,0.0,47244000.0,47244000.0,47244000.0,6150000.0,53394000.0,53788000.0,0.0,-1000.0,1000.0,-393000.0,7006000.0,2806000.0,1165000.0,1165000.0,6613000.0,56993000.0,63606000.0,63606000.0,2023-09-30
0.0,0.0,3914000.0,0.0,0.0,2640000.0,1193000.0,60583000.0,3914000.0,2721000.0,-81000.0,81000.0,2640000.0,2640000.0,67568000.0,9428571.0,9428571.0,0.28,0.28,2640000.0,2640000.0,0.0,2640000.0,2640000.0,2640000.0,0.0,2640000.0,5521000.0,0.0,-81000.0,81000.0,-2800000.0,6985000.0,3062000.0,1193000.0,1193000.0,4185000.0,60583000.0,64768000.0,64768000.0,2023-06-30
0.0,0.3,-23592000.0,,,-28228000.0,1182000.0,88410000.0,-23592000.0,-24774000.0,10447000.0,50000.0,-28228000.0,-28228000.0,124646000.0,,,,,-28228000.0,-28228000.0,0.0,-28228000.0,-28228000.0,-28228000.0,3404000.0,-24824000.0,-75214000.0,,10447000.0,50000.0,-43215000.0,36236000.0,35912000.0,1182000.0,1177000.0,-6979000.0,88410000.0,81431000.0,81431000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,9375668.0,9375668.0,3.74,3.74,,,,,,,,,,0.0,,,,,,,,,,,,2022-12-31
0.0,0.185739,10672000.0,,,7891000.0,981000.0,7546000.0,10672000.0,9691000.0,0.0,0.0,7891000.0,7891000.0,13677000.0,9394048.0,9394048.0,0.84,0.84,7891000.0,7891000.0,0.0,7891000.0,7891000.0,7891000.0,1800000.0,9691000.0,7899000.0,,0.0,0.0,1792000.0,6131000.0,1952000.0,981000.0,981000.0,7923000.0,7546000.0,15469000.0,15469000.0,2024-06-30 00:00:00
