Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Defined Pension Benefit,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
4005000.0,4005000.0,0.0,2120114000.0,2122404000.0,1376895000.0,2120114000.0,0.0,2122404000.0,2122404000.0,2122404000.0,2122404000.0,2082354000.0,,,40050000.0,40050000.0,282563000.0,45975000.0,59000.0,,,43726000.0,0.0,0.0,0.0,1922000.0,236588000.0,53561000.0,0.0,0.0,0.0,,3728000.0,141682000.0,,,,141682000.0,2404967000.0,791485000.0,493000.0,,,36889000.0,36889000.0,,28894000.0,2290000.0,2290000.0,714815000.0,,714815000.0,0.0,714815000.0,,,,,1613483000.0,24489000.0,,,,359183000.0,,,,817000.0,,331805000.0,,,897189000.0,756184000.0,141005000.0,,2024-03-31
4005000.0,4005000.0,1603000.0,1936725000.0,1939233000.0,1195635000.0,1936725000.0,1603000.0,1939233000.0,1939233000.0,1939233000.0,1939233000.0,1899183000.0,,,40050000.0,40050000.0,408332000.0,36056000.0,69000.0,,,33983000.0,0.0,0.0,0.0,1743000.0,372276000.0,137888000.0,1603000.0,1603000.0,0.0,,470000.0,156811000.0,,,,156811000.0,2347565000.0,779654000.0,604000.0,,,25314000.0,25314000.0,,29195000.0,2508000.0,2508000.0,721786000.0,,721786000.0,37000.0,721749000.0,,,,,1567911000.0,28961000.0,,,,510764000.0,,,,743000.0,9265000.0,356785000.0,,,661393000.0,613993000.0,47400000.0,,2023-09-30
4005000.0,4005000.0,6302000.0,1856504000.0,1859024000.0,1108438000.0,1856504000.0,6302000.0,1859024000.0,1859024000.0,1859024000.0,1859024000.0,1818974000.0,1771226000.0,6698000.0,40050000.0,40050000.0,383817000.0,42784000.0,63000.0,1743000.0,6723000.0,38801000.0,1998000.0,1998000.0,0.0,1743000.0,341033000.0,23000.0,4304000.0,4304000.0,0.0,470000.0,470000.0,223535000.0,32118000.0,2254000.0,4336000.0,184827000.0,2242841000.0,793370000.0,1000.0,0.0,15321000.0,14870000.0,12851000.0,2019000.0,29420000.0,2520000.0,2520000.0,730867000.0,-238460000.0,969327000.0,4618000.0,47858000.0,330978000.0,471529000.0,114344000.0,0.0,1449471000.0,15574000.0,0.0,2254000.0,34767000.0,528960000.0,93949000.0,237903000.0,197108000.0,4771000.0,,367045000.0,0.0,367045000.0,496100000.0,417723000.0,78377000.0,78377000.0,2023-03-31
