Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Minority Interests
0.0,0.304157,103952000.0,0.0,0.0,56069000.0,10768000.0,350587000.0,103952000.0,93184000.0,-12604000.0,12604000.0,56069000.0,56069000.0,508687000.0,,,,,56069000.0,56069000.0,0.0,56069000.0,56071000.0,56071000.0,24509000.0,80580000.0,8413000.0,0.0,-12604000.0,12604000.0,84770000.0,158100000.0,72695000.0,10768000.0,10768000.0,242870000.0,350587000.0,593457000.0,593457000.0,2024-03-31,
0.0,0.267812,83954000.0,0.0,0.0,52052000.0,11079000.0,320103000.0,83954000.0,72875000.0,-1784000.0,1784000.0,52052000.0,52052000.0,480845000.0,91319298.0,91319298.0,0.57,0.57,52052000.0,52052000.0,0.0,52052000.0,52052000.0,52052000.0,19039000.0,71091000.0,6223000.0,0.0,-1784000.0,1784000.0,66652000.0,160742000.0,75935000.0,11079000.0,11079000.0,227394000.0,320103000.0,547497000.0,547497000.0,2023-12-31,
583927.574245,0.260682,81546000.0,2240000.0,2240000.0,52427000.0,10758000.0,405388000.0,83786000.0,73028000.0,-2114000.0,2114000.0,50770927.574245,52427000.0,563326000.0,91977193.0,91977193.0,0.57,0.57,52427000.0,52427000.0,0.0,52427000.0,52428000.0,52428000.0,18486000.0,70914000.0,8119000.0,2240000.0,-2114000.0,2114000.0,62669000.0,157938000.0,75753000.0,10758000.0,10758000.0,220607000.0,405388000.0,625995000.0,625995000.0,2023-09-30,
0.0,0.229593,71206000.0,,,45132000.0,10330000.0,405205000.0,71206000.0,60876000.0,-2294000.0,2294000.0,45132000.0,45132000.0,542191000.0,91731707.0,91731707.0,0.492,0.492,45132000.0,45132000.0,0.0,45132000.0,45132000.0,45132000.0,13450000.0,58582000.0,9836000.0,,-2294000.0,2294000.0,51039000.0,136986000.0,60965000.0,10330000.0,10330000.0,188025000.0,405205000.0,593230000.0,593230000.0,2023-06-30,
-130941.13145,0.382869,76105000.0,-342000.0,-342000.0,38705000.0,8774000.0,375843000.0,75763000.0,66989000.0,-4273000.0,4273000.0,38916058.86855,38705000.0,517168000.0,,,,,38705000.0,38705000.0,0.0,38705000.0,38704000.0,38704000.0,24012000.0,62716000.0,5861000.0,-342000.0,-4273000.0,4273000.0,61473000.0,141325000.0,71174000.0,8774000.0,8774000.0,202798000.0,375843000.0,578641000.0,578641000.0,2023-03-31,
,,,-7033000.0,-7033000.0,,,,,,,,,,,91311765.0,91311765.0,0.34,0.34,,,,,,,,,,-7033000.0,,,,,,,,,,,,2022-12-31,
0.0,0.24338,90211000.0,0.0,0.0,56086000.0,11345000.0,376823000.0,90211000.0,78866000.0,-4739000.0,4739000.0,56086000.0,56086000.0,541155000.0,91944262.0,91944262.0,0.61,0.61,56086000.0,56086000.0,0.0,56086000.0,56086000.0,56086000.0,18041000.0,74127000.0,14779000.0,0.0,-4739000.0,4739000.0,64087000.0,164332000.0,76240000.0,11345000.0,11345000.0,228419000.0,376823000.0,605242000.0,605242000.0,2024-06-30 00:00:00,0.0
