Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.190021,352012000.0,168871000.0,110191000.0,48749000.0,352012000.0,241821000.0,-33333000.0,33333000.0,168871000.0,168871000.0,241684000.0,10661048.0,10661048.0,15.84,15.84,168871000.0,168871000.0,0.0,168871000.0,168871000.0,168871000.0,39617000.0,208488000.0,23612000.0,-33333000.0,33333000.0,218210000.0,192935000.0,41809000.0,110191000.0,110191000.0,411145000.0,48749000.0,459894000.0,459894000.0,2024-06-30
0.0,0.037433,309778000.0,157167000.0,105031000.0,23164000.0,309778000.0,204747000.0,-41468000.0,41468000.0,157167000.0,157167000.0,273606000.0,,,,,157167000.0,157167000.0,0.0,157167000.0,157167000.0,157167000.0,6112000.0,163279000.0,24748000.0,-41468000.0,41468000.0,179998000.0,250442000.0,106251000.0,105031000.0,105031000.0,430440000.0,23164000.0,453604000.0,453604000.0,2024-03-31
0.0,0.114154,351999000.0,191085000.0,81866000.0,46758000.0,351999000.0,270133000.0,-54424000.0,54424000.0,191085000.0,191085000.0,161403000.0,10663225.0,10663225.0,17.92,17.92,191085000.0,191085000.0,0.0,191085000.0,191085000.0,191085000.0,24624000.0,215709000.0,14349000.0,-54424000.0,54424000.0,255783000.0,114645000.0,,81866000.0,81866000.0,370428000.0,46758000.0,417186000.0,417186000.0,2023-12-31
0.0,0.063513,310237000.0,162486000.0,81071000.0,50939000.0,310237000.0,229166000.0,-55659000.0,55659000.0,162486000.0,162486000.0,209315000.0,10537354.0,10537354.0,15.42,15.42,162486000.0,162486000.0,0.0,162486000.0,162486000.0,162486000.0,11020000.0,173507000.0,30014000.0,-55659000.0,55659000.0,199151000.0,158376000.0,25796000.0,81071000.0,81071000.0,357527000.0,50939000.0,408466000.0,408466000.0,2023-09-30
0.0,0.242178,278011000.0,122386000.0,73080000.0,52496000.0,278011000.0,204931000.0,-43434000.0,43434000.0,122386000.0,122386000.0,189448000.0,10478253.0,10478253.0,11.68,11.68,122386000.0,122386000.0,0.0,122386000.0,122386000.0,122386000.0,39111000.0,161497000.0,7497000.0,-43434000.0,43434000.0,197434000.0,136952000.0,24473000.0,73080000.0,73080000.0,334386000.0,52496000.0,386882000.0,386882000.0,2023-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19252000.0,,,,,,,2023-03-31
,,,,,,,,,,,,,10477513.0,10477513.0,9.65,9.65,,,,,,,,,,,,,,,,,,,,,2022-12-31
