Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Fixed Assets Revaluation Reserve,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Other Investments,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Associatesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Non Current Pension And Other Postretirement Benefit Plans,Non Current Accrued Expenses,Non Current Deferred Revenue,Non Current Prepaid Assets,Other Inventories
10100000.0,10100000.0,1388612000.0,1620206000.0,248110000.0,1695246000.0,342351000.0,248110000.0,216076000.0,291116000.0,1476921000.0,294687000.0,3571000.0,291116000.0,190116000.0,,,,101000000.0,101000000.0,2009282000.0,1401557000.0,1000.0,,1392671000.0,206866000.0,1185805000.0,8885000.0,607725000.0,21846000.0,227535000.0,9210000.0,218325000.0,,2381000.0,289661000.0,,,289661000.0,2303969000.0,1353893000.0,6937000.0,90300000.0,,57269000.0,57269000.0,,,,43006000.0,43006000.0,1156381000.0,,1156381000.0,50266000.0,1106115000.0,,,,,950076000.0,48558000.0,,,166999000.0,,,,12498000.0,2488000.0,682720000.0,,,36813000.0,21295000.0,15518000.0,,,2024-03-31,,,,,
10100000.0,10100000.0,1149526000.0,1167836000.0,238029000.0,1448871000.0,212040000.0,238029000.0,,281035000.0,1307865000.0,284564000.0,3529000.0,281035000.0,180035000.0,,,,101000000.0,101000000.0,1779527000.0,1257807000.0,223500000.0,,1026830000.0,,1026830000.0,7477000.0,521720000.0,32182000.0,141006000.0,,141006000.0,,2099000.0,264165000.0,,,264165000.0,2064091000.0,1330331000.0,,90300000.0,,53537000.0,,,,,43006000.0,43006000.0,1143488000.0,,1143488000.0,6720000.0,1136768000.0,,,,,733760000.0,36511000.0,,,134726000.0,,,,24375000.0,2104000.0,510239000.0,,,25805000.0,7495000.0,18310000.0,,,2023-09-30,,,,,
10100000.0,10100000.0,298818000.0,312787000.0,139962000.0,452749000.0,-120471000.0,139962000.0,,139962000.0,202992000.0,139962000.0,,139962000.0,-19000.0,144390000.0,-998364000.0,0.0,101000000.0,101000000.0,366920000.0,70132000.0,1000.0,0.0,63030000.0,,63030000.0,7101000.0,296788000.0,-2000.0,249757000.0,,249757000.0,2099000.0,2099000.0,29523000.0,5430000.0,97000.0,23996000.0,506882000.0,330565000.0,2000.0,90300000.0,-1538000.0,100000.0,100000.0,34278000.0,34278000.0,0.0,,,207423000.0,-390370000.0,597793000.0,3963000.0,203462000.0,365212000.0,121860000.0,106758000.0,0.0,176317000.0,-37731000.0,1500000.0,29826000.0,29794000.0,1659000.0,3823000.0,24312000.0,33332000.0,1993000.0,103634000.0,-41532000.0,145166000.0,13969000.0,6500000.0,13969000.0,1000.0,13968000.0,2023-03-31,,,,,
