Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Minority Interests
0.0,0.025376,2632700000.0,0.0,0.0,1782100000.0,694800000.0,3793600000.0,2632700000.0,1937900000.0,-109400000.0,109400000.0,1782100000.0,1782100000.0,13263900000.0,,,,,1782100000.0,1782100000.0,0.0,1782100000.0,1782200000.0,1782100000.0,46400000.0,1828500000.0,36000000.0,0.0,-109400000.0,109400000.0,1905900000.0,9470300000.0,4757100000.0,694800000.0,694800000.0,11376200000.0,3793600000.0,15169800000.0,15169800000.0,2024-03-31,
0.0,0.022375,2692000000.0,0.0,0.0,1804500000.0,694500000.0,4607600000.0,2692000000.0,1997500000.0,-151700000.0,151700000.0,1804500000.0,1804500000.0,14336500000.0,196568627.0,196568627.0,9.18,9.18,1804500000.0,1804500000.0,0.0,1804500000.0,1804500000.0,1804500000.0,41300000.0,1845800000.0,28900000.0,0.0,-151700000.0,151700000.0,1969200000.0,9728900000.0,5541600000.0,694500000.0,694500000.0,11698100000.0,4607600000.0,16305700000.0,16305700000.0,2023-12-31,
0.0,0.3,2178900000.0,0.0,0.0,1365600000.0,675600000.0,4614300000.0,2178900000.0,1503300000.0,-156900000.0,156900000.0,1365600000.0,1365600000.0,14542400000.0,196489209.0,196489209.0,6.95,6.95,1365600000.0,1365600000.0,0.0,1365600000.0,1365600000.0,1365600000.0,-19200000.0,1346400000.0,101500000.0,0.0,-156900000.0,156900000.0,1406900000.0,9928100000.0,5782600000.0,675600000.0,675600000.0,11335000000.0,4614300000.0,15949300000.0,15949300000.0,2023-09-30,
0.0,0.070515,2103300000.0,0.0,0.0,1206000000.0,661800000.0,4135200000.0,2103300000.0,1441500000.0,-143900000.0,143900000.0,1206000000.0,1206000000.0,13536400000.0,196416938.0,196416938.0,6.14,6.14,1206000000.0,1206000000.0,0.0,1206000000.0,1206000000.0,1206100000.0,91500000.0,1297600000.0,116700000.0,0.0,-143900000.0,143900000.0,1325100000.0,9401200000.0,5257700000.0,661800000.0,661800000.0,10726300000.0,4135200000.0,14861500000.0,14861500000.0,2023-06-30,
0.0,0.3,2046600000.0,,,1526000000.0,741200000.0,7468400000.0,2046600000.0,1305400000.0,-140400000.0,143700000.0,1526000000.0,1526000000.0,10945600000.0,,,,,1526000000.0,1526000000.0,0.0,1526000000.0,1526000000.0,1525900000.0,-364200000.0,1161700000.0,-15900000.0,,-140400000.0,143700000.0,1590400000.0,3477200000.0,-10935400000.0,741200000.0,741200000.0,5067600000.0,7468400000.0,12536000000.0,12536000000.0,2023-03-31,
,,,0.0,0.0,,,,,,,,,,,196645161.0,196645161.0,6.2,6.2,,,,,,,,,,0.0,,,,,,,,,,,,2022-12-31,
0.0,0.143221,2392500000.0,0.0,0.0,1347100000.0,690400000.0,3940900000.0,2392500000.0,1702100000.0,-131800000.0,131800000.0,1347100000.0,1347100000.0,13939400000.0,196944444.0,196944444.0,6.84,6.84,1347100000.0,1347100000.0,0.0,1347100000.0,1345400000.0,1345400000.0,224900000.0,1570300000.0,21000000.0,0.0,-131800000.0,131800000.0,1677900000.0,9998500000.0,5510400000.0,690400000.0,690400000.0,11676400000.0,3940900000.0,15617300000.0,15617300000.0,2024-06-30 00:00:00,1700000.0
