Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investmentin Financial Assets,Available For Sale Securities,Investment Properties,Goodwill And Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Other Payable,Dividends Payable,Defined Pension Benefit,Non Current Prepaid Assets,Other Intangible Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Other Inventories,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Financial
204205.0,62166381.0,62370586.0,3481296000.0,3536948000.0,5902713000.0,9391910000.0,1244252000.0,5902713000.0,48229000.0,5903191000.0,8185169000.0,5903191000.0,5903191000.0,5840820000.0,62371000.0,62371000.0,5661208000.0,2569900000.0,,238819000.0,2325849000.0,43871000.0,2281978000.0,5232000.0,3091308000.0,322433000.0,1211099000.0,4358000.0,1206741000.0,,1265055000.0,,1265055000.0,11564399000.0,7228839000.0,15215000.0,170715000.0,170715000.0,27060000.0,478000.0,7006060000.0,7006060000.0,1823607000.0,5182453000.0,4335560000.0,891892000.0,1504023000.0,53903000.0,1669152000.0,216590000.0,209167000.0,7423000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,
,62370586.0,62370586.0,3477122000.0,3613180000.0,5787730000.0,9354024000.0,1415750000.0,5787730000.0,47443000.0,5788287000.0,7803023000.0,5788287000.0,5788287000.0,5725916000.0,62371000.0,62371000.0,5325359000.0,2253149000.0,2000.0,185406000.0,2057795000.0,43059000.0,2014736000.0,9946000.0,3072210000.0,413513000.0,1555385000.0,4384000.0,1551001000.0,1314000.0,762646000.0,,762646000.0,11113646000.0,6625686000.0,134225000.0,164128000.0,164128000.0,27120000.0,557000.0,6284626000.0,6284626000.0,1047568000.0,5237058000.0,4487960000.0,904361000.0,1037456000.0,46665000.0,1425146000.0,1074332000.0,985717000.0,88615000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,
,62370586.0,62370586.0,2428099000.0,2528608000.0,5748086000.0,8228378000.0,1157203000.0,5748086000.0,48940000.0,5748710000.0,7023710000.0,5748710000.0,5748710000.0,5696735000.0,51975000.0,51975000.0,4128598000.0,1462933000.0,,137072000.0,1319546000.0,44546000.0,1275000000.0,6315000.0,2665665000.0,182220000.0,1209062000.0,4394000.0,1204668000.0,,804229000.0,0.0,804229000.0,9877308000.0,6054440000.0,157195000.0,316117000.0,316117000.0,27181000.0,624000.0,5538293000.0,5538293000.0,2780230000.0,2758063000.0,3822868000.0,741222000.0,1573720000.0,,1416341000.0,91585000.0,40016000.0,51569000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,
