Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Restructuring And Mergern Acquisition,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.232306,663599000.0,0.0,0.0,334509000.0,162973000.0,188144000.0,663599000.0,500626000.0,-61941000.0,61941000.0,334509000.0,334509000.0,1083929000.0,,,,,334509000.0,334509000.0,0.0,334509000.0,-2267000.0,336776000.0,336776000.0,101909000.0,438685000.0,32503000.0,0.0,0.0,-61941000.0,61941000.0,468123000.0,895785000.0,487595000.0,162973000.0,162973000.0,1363908000.0,188144000.0,1552052000.0,1552052000.0,2024-03-31
-5167251.566284,0.252061,574155000.0,-20500000.0,-20500000.0,258487000.0,145410000.0,159880000.0,553655000.0,408245000.0,-60607000.0,60607000.0,273819748.433716,258487000.0,949271000.0,102574206.0,102168775.0,2.52,2.53,258487000.0,258487000.0,0.0,258487000.0,-1525000.0,260012000.0,260012000.0,87626000.0,347638000.0,51100000.0,-20500000.0,20500000.0,-60607000.0,60607000.0,377645000.0,789391000.0,413697000.0,145410000.0,145410000.0,1167036000.0,159880000.0,1326916000.0,1326916000.0,2023-12-31
0.0,0.246821,641164000.0,,,333220000.0,136879000.0,163484000.0,641164000.0,504285000.0,-58525000.0,58525000.0,333220000.0,333220000.0,951814000.0,102529231.0,102214724.0,3.25,3.26,333220000.0,333220000.0,0.0,333220000.0,-2517000.0,335737000.0,335737000.0,110023000.0,445760000.0,67510000.0,,,-58525000.0,58525000.0,436775000.0,788330000.0,433259000.0,136879000.0,136879000.0,1225105000.0,163484000.0,1388589000.0,1388589000.0,2023-09-30
0.0,0.256198,538251000.0,,,262037000.0,124700000.0,142876000.0,538251000.0,413551000.0,-58825000.0,58825000.0,262037000.0,262037000.0,854012000.0,102358203.0,101959922.0,2.56,2.57,262037000.0,262037000.0,0.0,262037000.0,-1809000.0,263846000.0,263846000.0,90880000.0,354726000.0,57067000.0,,,-58825000.0,58825000.0,356484000.0,711136000.0,377943000.0,124700000.0,124700000.0,1067620000.0,142876000.0,1210496000.0,1210496000.0,2023-06-30
0.0,0.240383,536257000.0,,,274928000.0,113562000.0,155300000.0,536257000.0,422695000.0,-57686000.0,57686000.0,274928000.0,274928000.0,832422000.0,,,,,274928000.0,274928000.0,0.0,274928000.0,-2339000.0,277267000.0,277267000.0,87742000.0,365009000.0,45189000.0,,,-57686000.0,57686000.0,377506000.0,677122000.0,368296000.0,113562000.0,113562000.0,1054628000.0,155300000.0,1209928000.0,1209928000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,102272500.0,102272500.0,1.6,1.6,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,2022-12-31
0.0,0.24812,648010000.0,0.0,0.0,313452000.0,166340000.0,187577000.0,648010000.0,481670000.0,-62651000.0,62651000.0,313452000.0,313452000.0,1116138000.0,102771148.0,102435294.0,3.05,3.06,313452000.0,313452000.0,0.0,313452000.0,-1600000.0,315052000.0,315052000.0,103967000.0,419019000.0,35640000.0,0.0,0.0,-62651000.0,62651000.0,446030000.0,928561000.0,488641000.0,166340000.0,166340000.0,1374591000.0,187577000.0,1562168000.0,1562168000.0,2024-06-30 00:00:00
