Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date,Minority Interests
0.0,0.260817,351085000.0,0.0,0.0,200459000.0,43421000.0,886152000.0,351085000.0,307664000.0,-36474000.0,36474000.0,200459000.0,200459000.0,1651085000.0,,,,,200459000.0,200459000.0,0.0,200459000.0,200459000.0,200459000.0,70731000.0,271190000.0,8814000.0,0.0,-36474000.0,36474000.0,298850000.0,764933000.0,425479000.0,43421000.0,43421000.0,1063783000.0,886152000.0,1949935000.0,1949935000.0,2024-03-31,
0.0,0.247,368783000.0,0.0,0.0,222571000.0,41417000.0,953354000.0,368783000.0,327366000.0,-31787000.0,31787000.0,222571000.0,222571000.0,1694649000.0,99807623.0,99807623.0,2.23,2.23,222571000.0,222571000.0,0.0,222571000.0,222571000.0,222571000.0,73008000.0,295579000.0,4236000.0,0.0,-31787000.0,31787000.0,323130000.0,741295000.0,393841000.0,41417000.0,41417000.0,1064425000.0,953354000.0,2017779000.0,2017779000.0,2023-12-31,
0.0,0.249985,397037000.0,0.0,0.0,232096000.0,42971000.0,1091047000.0,397037000.0,354066000.0,-44611000.0,44611000.0,232096000.0,232096000.0,1798019000.0,97111297.0,97111297.0,2.39,2.39,232096000.0,232096000.0,0.0,232096000.0,232096000.0,232096000.0,77359000.0,309455000.0,3344000.0,0.0,-44611000.0,44611000.0,350722000.0,706972000.0,396183000.0,42971000.0,42971000.0,1057694000.0,1091047000.0,2148741000.0,2148741000.0,2023-09-30,
0.0,0.264757,363581000.0,0.0,0.0,206229000.0,42363000.0,968399000.0,363581000.0,321218000.0,-40727000.0,40727000.0,206229000.0,206229000.0,1637796000.0,96821127.0,96821127.0,2.13,2.13,206229000.0,206229000.0,0.0,206229000.0,206229000.0,206229000.0,74262000.0,280491000.0,8812000.0,0.0,-40727000.0,40727000.0,312406000.0,669397000.0,393304000.0,42363000.0,42363000.0,981803000.0,968399000.0,1950202000.0,1950202000.0,2023-06-30,
0.0,0.243466,360922000.0,0.0,0.0,181056000.0,86109000.0,825633000.0,360922000.0,274813000.0,-35490000.0,35490000.0,181056000.0,181056000.0,1461779000.0,,,,,181056000.0,181056000.0,0.0,181056000.0,181056000.0,181056000.0,58267000.0,239323000.0,6234000.0,0.0,-35490000.0,35490000.0,268579000.0,636146000.0,330760000.0,86109000.0,86109000.0,904725000.0,825633000.0,1730358000.0,1730358000.0,2023-03-31,
,,,,,,,,,,,,,,,96839048.0,96839048.0,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,2022-12-31,
0.0,0.257915,370338000.0,0.0,0.0,208561000.0,43051000.0,947389000.0,370338000.0,327287000.0,-46241000.0,46241000.0,208561000.0,208561000.0,1713378000.0,100269712.0,100269712.0,2.08,2.08,208561000.0,208561000.0,0.0,208561000.0,208560000.0,208560000.0,72486000.0,281046000.0,12546000.0,0.0,-46241000.0,46241000.0,314742000.0,765989000.0,432475000.0,43051000.0,43051000.0,1080731000.0,947389000.0,2028120000.0,2028120000.0,2024-06-30 00:00:00,1000.0
